total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
226,0.0023063373383000727,0.00829530049481625,0.5752212389380531,0.050702229198637504,0.045487888299042475,0.033862873161044575,0.0404264715883331,0.002306337338300074,17.98230088495575,431.57522123893807,12.349557522123893,0.7328086715670608,0.0,0.0
