agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,10,20,False,-0.011384213652283143,-0.024643249775876147,0.3,0.06601293860559054,-0.17245427779394493,
trend,neutral,20,20,True,0.0959477674179487,-0.02916490500681395,0.3,0.3703830713372654,0.25905008852464556,0.25905008852464556
trend,stressed,9,20,False,-0.0626546111435092,-0.0390588567328459,0.1111111111111111,0.056831934201443376,-1.102454315938414,
mean_reversion,calm,10,20,False,0.012545516015045189,0.04087266913761225,0.7,0.0778572785392722,0.1611347872725486,
mean_reversion,neutral,10,20,False,0.012671458586096584,0.00675698090033695,0.6,0.13057967105299648,0.0970400559590459,
mean_reversion,stressed,8,20,False,0.049287685674611656,0.13154212912426244,0.75,0.23239549824795758,0.21208537190347587,
random,calm,7,20,False,-0.031503208113029785,-0.0589905888688417,0.2857142857142857,0.20322805252218878,-0.15501407272300763,
random,neutral,16,20,False,0.04419413424742575,0.019791917818781802,0.5,0.16658649653747404,0.2652924166484537,
random,stressed,9,20,False,-0.028848439482130117,-0.0436811961410122,0.4444444444444444,0.24368373439947885,-0.11838475618088612,
momentum,calm,13,20,False,-0.06211947355238286,-0.0520923524035472,0.15384615384615385,0.06647833099338954,-0.9344319062185825,
momentum,neutral,6,20,False,0.3834879512883864,0.04935044497264825,0.5,0.7300902296003304,0.5252610372533232,
momentum,stressed,2,20,False,0.120880560466971,0.120880560466971,1.0,0.1199414519765953,1.0078297242104335,
breakout,calm,4,20,False,-0.06339778188292343,-0.08965508242539495,0.25,0.08157588586969082,-0.7771632659214384,
breakout,neutral,8,20,False,0.12251240847547469,0.05958146428406015,0.5,0.35322223110680423,0.34684229271636774,
breakout,stressed,3,20,False,-0.2152152716607134,-0.1466379968518724,0.0,0.12098059056635498,-1.7789239633664453,
