Date,Close,wealth_index,equity,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
1999-11-04,0.0557469315826892,0.99953,99953.0,0.0,0.0,-0.00046999999999997044,0.99953,0.0,Daily
1999-11-05,0.0539564602077007,0.9674272491824469,96742.7249182447,-0.032117846205269585,-0.032117846205269585,-0.032572750817553064,0.99953,-0.032117846205269585,Daily
1999-11-08,0.0555085763335228,0.9952563437567696,99525.63437567696,0.028766085096156413,0.028766085096156413,-0.004743656243230365,0.99953,-0.0042756658061592345,Daily
1999-11-09,0.0546724572777748,0.9802649163173567,98026.49163173567,-0.015062880566854897,-0.015062880566854897,-0.019735083682643317,0.99953,-0.01927414252963222,Daily
1999-11-10,0.0541957318782806,0.971717336656409,97171.7336656409,-0.008719662938727946,-0.008719662938727946,-0.028282663343590975,0.99953,-0.02782574144206873,Daily
1999-11-11,0.0580150447785854,1.040196761709233,104019.6761709233,0.0704725772295629,0.0704725772295629,0.04019676170923292,1.040196761709233,0.0,Daily
1999-11-12,0.0611193068325519,1.0958554852068438,109585.54852068439,0.05350787999585149,0.05350787999585149,0.09585548520684384,1.0958554852068438,0.0,Daily
1999-11-15,0.0599256306886673,1.0744531392440488,107445.31392440488,-0.019530263115629,-0.019530263115629,0.07445313924404884,1.0958554852068438,-0.019530263115629,Daily
1999-11-16,0.0656555518507957,1.1771893425934123,117718.93425934123,0.09561720246044936,0.09561720246044936,0.17718934259341235,1.1771893425934123,0.0,Daily
1999-11-17,0.0681620091199874,1.2221295601650126,122212.95601650127,0.038175861728916516,0.038175861728916516,0.22212956016501262,1.2221295601650126,0.0,Daily
1999-11-18,0.068400390446186,1.226403683963591,122640.3683963591,0.003497275524537047,0.003497275524537047,0.226403683963591,1.226403683963591,0.0,Daily
1999-11-19,0.0818899571895599,1.468268594985732,146826.8594985732,0.19721476230441692,0.19721476230441692,0.4682685949857319,1.468268594985732,0.0,Daily
1999-11-22,0.0817707777023315,1.4661317334673056,146613.17334673056,-0.0014553614547936355,-0.0014553614547936355,0.46613173346730563,1.468268594985732,-0.0014553614547936355,Daily
1999-11-23,0.0759217143058776,1.361259336535723,136125.9336535723,-0.07152999593260712,-0.07152999593260712,0.36125933653572306,1.468268594985732,-0.07288125538845891,Daily
1999-11-24,0.0735334753990173,1.3184387477283683,131843.87477283683,-0.031456598796471114,-0.031456598796471114,0.31843874772836833,1.468268594985732,-0.1020452577743921,Daily
1999-11-26,0.0730567499995231,1.3098911680674201,130989.11680674201,-0.006483107141439404,-0.006483107141439404,0.3098911680674201,1.468268594985732,-0.10786679457640436,Daily
1999-11-29,0.070430189371109,1.2627975241594214,126279.75241594213,-0.035952333335814046,-0.035952333335814046,0.26279752415942137,1.468268594985732,-0.13994106495774172,Daily
1999-11-30,0.0661322996020317,1.185737323016085,118573.7323016085,-0.06102340214408586,-0.06102340214408586,0.18573732301608503,1.468268594985732,-0.1924247872184397,Daily
1999-12-01,0.069474883377552,1.2456691016143404,124566.91016143405,0.05054389149682059,0.05054389149682059,0.2456691016143404,1.468268594985732,-0.1516067932880868,Daily
1999-12-02,0.0746079385280609,1.3377036310301504,133770.36310301506,0.07388360945658579,0.07388360945658579,0.33770363103015044,1.468268594985732,-0.0889244409377633,Daily
1999-12-03,0.0728174299001693,1.3056002122763868,130560.02122763867,-0.023998902304721348,-0.023998902304721348,0.3056002122763868,1.468268594985732,-0.11078925427191744,Daily
1999-12-06,0.0748472511768341,1.3419944532339425,134199.44532339426,0.027875486397249016,0.027875486397249016,0.3419944532339425,1.468268594985732,-0.0860020722250866,Daily
1999-12-07,0.0723397955298423,1.2970363349719503,129703.63349719503,-0.03350097174668054,-0.03350097174668054,0.29703633497195026,1.468268594985732,-0.11662189097999853,Daily
1999-12-08,0.0755632519721984,1.3548321871624716,135483.21871624715,0.04455993300432182,0.04455993300432182,0.35483218716247156,1.468268594985732,-0.07725862162458275,Daily
1999-12-09,0.0732951164245605,1.314165024691515,131416.5024691515,-0.03001638347264901,-0.03001638347264901,0.3141650246915151,1.468268594985732,-0.10495598068397993,Daily
1999-12-10,0.0724589899182319,1.2991734636648602,129917.34636648602,-0.011407670075661902,-0.011407670075661902,0.2991734636648602,1.468268594985732,-0.11516634755953148,Daily
1999-12-13,0.0722206607460975,1.2949002749769745,129490.02749769745,-0.003289159459762492,-0.003289159459762492,0.29490027497697446,1.468268594985732,-0.11807670653777225,Daily
1999-12-14,0.0710269883275032,1.2734979958078005,127349.79958078005,-0.016528129295172556,-0.016528129295172556,0.27349799580780054,1.468268594985732,-0.1326532487605404,Daily
1999-12-15,0.0687588304281234,1.2328304325751172,123283.04325751172,-0.03193374733729937,-0.03193374733729937,0.23283043257511715,1.468268594985732,-0.16035088076844872,Daily
1999-12-16,0.06828124076128,1.2242673567941316,122426.73567941316,-0.006945866645341581,-0.006945866645341581,0.22426735679413157,1.468268594985732,-0.16618297157950956,Daily
1999-12-17,0.0718621760606765,1.288472724841998,128847.2724841998,0.052443910794121695,0.052443910794121695,0.28847272484199804,1.468268594985732,-0.12245434572240588,Daily
1999-12-20,0.077831357717514,1.3954988152844625,139549.88152844625,0.08306430425649003,0.08306430425649003,0.3954988152844625,1.468268594985732,-0.049561626496531175,Daily
