total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
254,0.014054763951653141,0.00171026635831065,0.5118110236220472,0.13196891733242724,0.10650056267605389,0.10053541841025654,0.07661043830333432,0.01405476395165313
