Date,Close,wealth_index,equity,daily_return,cumulative_return,rolling_peak,drawdown
2021-07-16,21.3700008392334,0.99953,99953.0,0.0,-0.00046999999999997044,0.99953,0.0
2021-07-19,21.540000915527344,1.0074813415809574,100748.13415809574,0.007955080468777576,0.007481341580957368,1.0074813415809574,0.0
2021-07-20,22.18000030517578,1.0374157620214504,103741.57620214504,0.02971213381829929,0.03741576202145036,1.0374157620214504,0.0
2021-07-21,22.520000457763672,1.0533184451833648,105331.84451833648,0.015329132006754342,0.053318445183364815,1.0533184451833648,0.0
2021-07-22,22.06999969482422,1.0322707500538868,103227.07500538867,-0.019982271482784086,0.0322707500538868,1.0533184451833648,-0.019982271482784086
2021-07-23,21.809999465942383,1.020109869447034,102010.98694470341,-0.011780708313412824,0.02010986944703408,1.0533184451833648,-0.031527574484418786
2021-07-26,22.1299991607666,1.0350770796672808,103507.70796672808,0.014672155096744577,0.0350770796672808,1.0533184451833648,-0.01731799685033386
2021-07-27,21.68000030517578,1.0140294737494127,101402.94737494127,-0.020334336767107053,0.014029473749412658,1.0533184451833648,-0.037300183637354434
2021-07-28,22.559999465942383,1.0551893018550906,105518.93018550906,0.04059036662266635,0.05518930185509063,1.0551893018550906,0.0
2021-07-29,22.18000030517578,1.0374157620214504,103741.57620214504,-0.01684393482988622,0.03741576202145036,1.0551893018550906,-0.01684393482988622
2021-07-30,21.709999084472656,1.0154325939503044,101543.25939503044,-0.021190316241494922,0.015432593950304385,1.0551893018550906,-0.037677322765584664
2021-08-02,22.100000381469727,1.0336739594663888,103367.39594663889,0.017964132355768436,0.03367395946638885,1.0551893018550906,-0.02039003082278834
2021-08-03,22.239999771118164,1.0402220916348441,104022.20916348441,0.0063348139018957195,0.04022209163484414,1.0551893018550906,-0.014184383971608816
2021-08-04,22.299999237060547,1.0430284212482377,104302.84212482377,0.002697817741000863,0.04302842124823769,1.0551893018550906,-0.011524833113331745
2021-08-05,22.520000457763672,1.0533184451833648,105331.84451833648,0.009865525929593222,0.053318445183364815,1.0551893018550906,-0.0017730057236523544
2021-08-06,21.81999969482422,1.020577605917868,102057.76059178679,-0.031083514596383255,0.020577605917867947,1.0551893018550906,-0.032801409070745025
2021-08-09,22.93000030517578,1.072495194429507,107249.5194429507,0.050870789453533405,0.07249519442950692,1.072495194429507,0.0
2021-08-10,22.920000076293945,1.0720274579586728,107202.74579586729,-0.00043611987565395083,0.07202745795867282,1.072495194429507,-0.00043611987565395083
2021-08-11,22.350000381469727,1.0453671036024075,104536.71036024074,-0.02486909655003733,0.04536710360240748,1.072495194429507,-0.025294370518396336
2021-08-12,24.88999938964844,1.1641694016343223,116416.94016343223,0.1136464861219697,0.16416940163432225,1.1641694016343223,0.0
2021-08-13,24.899999618530273,1.164637138105156,116463.71381051559,0.00040177698381094196,0.1646371381051559,1.164637138105156,0.0
2021-08-16,24.5,1.1459281253298477,114592.81253298477,-0.01606424195414846,0.14592812532984767,1.164637138105156,-0.01606424195414846
2021-08-17,23.969999313354492,1.1211386276453081,112113.86276453082,-0.02163268108757177,0.12113862764530814,1.164637138105156,-0.037349410418612505
2021-08-18,25.280000686645508,1.182410767150406,118241.0767150406,0.054651706750828755,0.18241076715040605,1.182410767150406,0.0
2021-08-19,24.15999984741211,1.1300254421679332,113002.54421679332,-0.044303829462514766,0.13002544216793321,1.182410767150406,-0.044303829462514766
2021-08-20,24.010000228881836,1.123009573528644,112300.95735286441,-0.006208593521424888,0.12300957352864406,1.182410767150406,-0.05023735851536437
2021-08-23,24.81999969482422,1.1608953355500944,116089.53355500943,0.033735920792205,0.1608953355500944,1.182410767150406,-0.018196241270843294
2021-08-24,25.100000381469727,1.173991689098615,117399.1689098615,0.011281252622412197,0.17399168909861507,1.182410767150406,-0.007120265042985685
