total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
20,0.0003389664468944849,-0.00971775083669315,0.3,0.02839930113993494,0.011935731982426574,0.029432845106640227,0.01212983869299655,0.0003389664468944828,13.55,0.05,0.05
