agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.571; BH-adjusted p=0.858; percentile=42.9; RCSI_z=-0.307. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.6054344548426587,0.2589311841822627,0.12741432095769523,-0.19527651123752876,-0.1874602884948114,-0.3070583399240589,0.5712143928035982,0.8581820201010606,0.24320085824092966,42.92853573213393,132,8032,0.00047,False,run_20260402T214837Z_pid23220,133.0,0.3538932440764555,10.43939393939394,15.212121212121213,365.09090909090907,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.486; BH-adjusted p=0.858; percentile=51.4; RCSI_z=-0.085. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.4170926513235218,0.271494801150973,0.16825310057533777,-0.13966642222399805,-0.0387141795231195,-0.085355679637804,0.4862568715642179,0.8581820201010606,0.3131342483678595,51.42428785607195,116,8032,0.00047,False,run_20260402T214837Z_pid23220,116.0,0.308712949199965,8.827586206896552,12.78448275862069,306.82758620689657,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.702; BH-adjusted p=0.858; percentile=29.8; RCSI_z=-0.532. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.025021624160286637,-0.03626333954029652,-0.05353521008261995,-0.10009788943476028,-0.053648877883505,-0.5321842265591108,0.7021489255372314,0.8581820201010606,0.1535707643951127,29.83508245877061,16,8032,0.00047,False,run_20260402T214837Z_pid23220,16.0,0.0521469108041546,4.875,7.0625,169.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.662; BH-adjusted p=0.858; percentile=33.8; RCSI_z=-0.523. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.8698033022699216,0.39260508196462696,0.23466198169673783,-0.1740697713965349,-0.534681050074143,-0.5231027808850822,0.6621689155422289,0.8581820201010606,0.17903121036338474,33.83308345827086,98,8032,0.00047,False,run_20260402T214837Z_pid23220,98.0,0.2624846004927842,21.20408163265306,30.76530612244898,738.3673469387755,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.834; BH-adjusted p=0.879; percentile=16.7; RCSI_z=-0.875. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.4948066842987662,0.2620387891362895,0.12214523218978261,-0.16855015523273276,-0.8630785549448503,-0.8753134899604206,0.8335832083958021,0.8785607196401799,0.07905104233449148,16.69165417291354,137,8032,0.00047,False,run_20260402T214837Z_pid23220,137.0,0.3664268453427065,14.67883211678832,21.43065693430657,514.3357664233577,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.309; BH-adjusted p=0.858; percentile=69.1; RCSI_z=0.453. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.2020847291559107,0.2086509055986636,0.1539723932479837,-0.10512464868711091,0.0935392519530669,0.4534216835525824,0.3093453273363318,0.8581820201010606,0.5095564396160934,69.11544227886057,78,8032,0.00047,False,run_20260402T214837Z_pid23220,78.0,0.2202546618424715,3.782051282051282,5.653846153846154,135.69230769230768,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.597; BH-adjusted p=0.858; percentile=40.4; RCSI_z=-0.295. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.10779303396939732,0.15326093135778152,0.2022842965745741,-0.06678866450633902,-0.07003187544313,-0.2952186891388853,0.5967016491754122,0.8581820201010606,0.22424276184286115,40.379810094952525,30,8032,0.00047,False,run_20260402T214837Z_pid23220,30.0,0.0813691855284263,12.733333333333333,18.266666666666666,438.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Moderate Skill,Moderate Skill,High,moderate skill,not available,"The result is statistically strong, but not at the highest tier. raw p=0.036; BH-adjusted p=0.401; percentile=96.4; RCSI_z=1.988. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.48008862288978005,0.4509490272924365,0.2762269899401372,-0.11073479051533963,0.3938754379423361,1.9883887388885215,0.0364817591204397,0.4012993503248375,1.4379242285157565,96.40179910044976,103,8032,0.00047,False,run_20260402T214837Z_pid23220,103.0,0.2806178392409594,2.6019417475728157,3.679611650485437,88.31067961165049,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.879; BH-adjusted p=0.879; percentile=12.2; RCSI_z=-1.082. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.17175998748384513,0.13472004548124256,0.07385637661806674,-0.2206611844589782,-0.7476104406036139,-1.0816321322910694,0.8785607196401799,0.8785607196401799,0.05622821789845832,12.193903048475764,103,8032,0.00047,False,run_20260402T214837Z_pid23220,103.0,0.2793177565930149,14.631067961165048,21.42718446601942,514.252427184466,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.450; BH-adjusted p=0.858; percentile=55.0; RCSI_z=0.001. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.45050130578701175,0.28336616070010445,0.10280954294780896,-0.14159885062680766,0.0003771580248179,0.0008127259760655,0.4502748625687156,0.8581820201010606,0.3465222976571485,55.02248875562219,231,8032,0.00047,False,run_20260402T214837Z_pid23220,231.0,0.6094887742718447,4.523809523809524,6.4978354978354975,155.94805194805195,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
