agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.872; mean percentile=12.8; mean RCSI_z=-0.984.,0.9130729845923604,0.3084326855801529,0.0975631220176587,-0.3380695061371682,-1.0304327188934437,-0.9905679106617084,0.8684,0.0612801852176175,13.16,214.0,6074,0.00047,1.0,False,False
mean_reversion,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,moderately variable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.146; mean percentile=85.4; mean RCSI_z=1.030.,1.0195985177437263,0.2847419179488226,0.1941289231462112,-0.3123374347954529,0.5837235328165271,1.0071266049882543,0.1476,0.8309136425129772,85.24000000000001,104.0,6074,0.00047,1.0,False,False
random,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,unstable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=unstable; mean p=0.542; mean percentile=45.8; mean RCSI_z=-0.281.,0.972310921844384,0.2762861463593468,0.1460900995452676,-0.5012619821911468,-0.0642534005936855,-0.2753153741819928,0.5362,0.2706731903531392,46.379999999999995,139.0,6074,0.00047,1.0,False,False
momentum,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,moderately variable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.365; mean percentile=63.5; mean RCSI_z=0.125.,3.215088917839565,0.589171653426429,0.2253127368367224,-0.2595189500895843,0.4512491612304643,0.1000124112894473,0.3736,0.4275931324419442,62.63999999999999,93.0,6074,0.00047,1.0,False,False
breakout,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.678; mean percentile=32.2; mean RCSI_z=-0.564.,1.541275491681037,0.4195595241686802,0.2567201704649143,-0.2769708910918133,-0.4777654380188652,-0.5401418999522579,0.6634,0.1782245328165365,33.660000000000004,70.0,6074,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,4.4102292020373515,0.4454153534238656,,-0.5711340206185567,,,,,,,6326,0.0,,,
