ticker,fold_id,fold_start,fold_end,agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_number_of_trades,proportion_significant_runs,proportion_outperforming_null_runs,number_of_outer_runs,simulations_per_run,transaction_cost,null_model
ES=F,fold_21,2022-02-17,2024-02-20,mean_reversion,0.11332198873306454,0.11332198873306454,4.163336342344337e-17,0.11332198873306454,0.11332198873306454,0.11332198873306454,0.11332198873306454,0.055253341616384066,0.055253341616384066,0.0,0.055253341616384066,0.055253341616384066,0.055253341616384066,0.055253341616384066,0.49937618383668314,0.49937618383668314,5.551115123125783e-17,0.49937618383668314,0.49937618383668314,0.49937618383668314,0.49937618383668314,0.4641238498934195,0.4641238498934195,1.6653345369377348e-16,0.4641238498934195,0.4641238498934195,0.4641238498934195,0.4641238498934195,-0.09140854302255108,-0.09140854302255108,4.163336342344337e-17,-0.09140854302255108,-0.09140854302255108,-0.09140854302255108,-0.09140854302255108,0.14063333333333333,0.1405,0.0111698502924415,0.12,0.175,0.13425,0.147,0.8532557755688525,0.8523264258331911,0.034042740005656234,0.7569619513137056,0.9208187539523752,0.8326826652518239,0.8720879591026427,85.93666666666667,85.95,1.1169850292441514,82.5,88.0,85.3,86.57499999999999,0.13070337672866064,0.13097912667000905,0.004803568267606222,0.11895459758941146,0.13742641362814056,0.12805415885426769,0.13514347940819993,1.0949106602502794,1.095372370195522,0.05105767203598731,0.9504493117624477,1.2196967080584988,1.0720600713373414,1.123347930136887,11.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_21,2022-02-17,2024-02-20,random,0.18168214735223387,0.18168214735223387,0.0,0.18168214735223387,0.18168214735223387,0.18168214735223387,0.18168214735223387,0.08723244843894418,0.08723244843894418,4.163336342344337e-17,0.08723244843894418,0.08723244843894418,0.08723244843894418,0.08723244843894418,0.9016187230053025,0.9016187230053025,0.0,0.9016187230053025,0.9016187230053025,0.9016187230053025,0.9016187230053025,0.3944409395393914,0.3944409395393914,0.0,0.3944409395393914,0.3944409395393914,0.3944409395393914,0.3944409395393914,-0.08174967697492606,-0.08174967697492608,2.7755575615628914e-17,-0.08174967697492608,-0.08174967697492608,-0.08174967697492608,-0.08174967697492608,0.18683333333333335,0.1895,0.01145158892420126,0.158,0.211,0.17925,0.19575,0.7293829756922555,0.7223922974369634,0.02715606997015352,0.6757175447023074,0.8013429130455774,0.7082992936420135,0.7465421004892536,81.31666666666666,81.05000000000001,1.1451588924201224,78.9,84.2,80.42500000000001,82.07499999999999,0.11425490866536069,0.11476230280444052,0.004709617354658077,0.10404321175304848,0.12424365091749667,0.1108329046924502,0.11774355625005134,0.8853391318193652,0.8889785147947659,0.03593797335263657,0.8142694899618116,0.949406176388452,0.8650437765148897,0.9098776862286821,15.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_21,2022-02-17,2024-02-20,momentum,-0.10597166960272286,-0.10597166960272286,0.0,-0.10597166960272286,-0.10597166960272286,-0.10597166960272286,-0.10597166960272286,-0.05457456509622172,-0.05457456509622172,0.0,-0.05457456509622172,-0.05457456509622172,-0.05457456509622172,-0.05457456509622172,-0.6252528657668054,-0.6252528657668054,2.220446049250313e-16,-0.6252528657668054,-0.6252528657668054,-0.6252528657668054,-0.6252528657668054,-0.3783071988625077,-0.3783071988625077,1.1102230246251565e-16,-0.3783071988625077,-0.3783071988625077,-0.3783071988625077,-0.3783071988625077,-0.1891564285883539,-0.1891564285883539,2.7755575615628914e-17,-0.1891564285883539,-0.1891564285883539,-0.1891564285883539,-0.1891564285883539,0.9527,0.952,0.005989713404384782,0.942,0.967,0.949,0.95675,0.02105240638107319,0.021363051615525673,0.002727666711665395,0.014573525916998339,0.025949097207122653,0.019201573598342323,0.022733787572707352,4.73,4.8,0.5989713404384778,3.3000000000000003,5.800000000000001,4.324999999999999,5.1,-0.18424022194291959,-0.18373445056848542,0.005058784640022801,-0.1954961672955925,-0.17282388871024884,-0.18652643629905946,-0.18059984724016642,-1.6335099372139308,-1.6355343365276571,0.03704173523156678,-1.7329549675039149,-1.5629319823991958,-1.6493676501202195,-1.615985686729164,13.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_21,2022-02-17,2024-02-20,breakout,0.030267885561707564,0.030267885561707564,0.0,0.030267885561707564,0.030267885561707564,0.030267885561707564,0.030267885561707564,0.01505121236524598,0.01505121236524598,0.0,0.01505121236524598,0.01505121236524598,0.01505121236524598,0.01505121236524598,0.19187182017910306,0.19187182017910306,2.7755575615628914e-17,0.19187182017910306,0.19187182017910306,0.19187182017910306,0.19187182017910306,0.16108882983605127,0.16108882983605127,5.551115123125783e-17,0.16108882983605127,0.16108882983605127,0.16108882983605127,0.16108882983605127,-0.09345817353219177,-0.09345817353219177,0.0,-0.09345817353219177,-0.09345817353219177,-0.09345817353219177,-0.09345817353219177,0.25786666666666663,0.256,0.012763837806692612,0.236,0.291,0.248,0.2675,0.5891302111414031,0.5917633481173752,0.021299950871411455,0.5361070110140927,0.6270879970298935,0.5726784953206416,0.6055483191737837,74.21333333333334,74.4,1.2763837806692624,70.89999999999999,76.4,73.25,75.2,0.050931639641828744,0.051564149126149234,0.0033635713341885116,0.04327722194011313,0.05773246824276711,0.049311521282480744,0.05266138167938461,0.6555359018669574,0.6678175048366872,0.03794125067417187,0.5762073883616331,0.7143416498068684,0.6307391983941784,0.6896190644118184,5.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_22,2023-02-21,2025-02-20,trend,0.238405799303945,0.238405799303945,0.0,0.238405799303945,0.238405799303945,0.238405799303945,0.238405799303945,0.11307338327381733,0.11307338327381733,4.163336342344337e-17,0.11307338327381733,0.11307338327381733,0.11307338327381733,0.11307338327381733,1.1587810664519291,1.1587810664519291,0.0,1.1587810664519291,1.1587810664519291,1.1587810664519291,1.1587810664519291,0.3120387943004241,0.3120387943004241,5.551115123125783e-17,0.3120387943004241,0.3120387943004241,0.3120387943004241,0.3120387943004241,-0.07773600238784407,-0.07773600238784406,2.7755575615628914e-17,-0.07773600238784406,-0.07773600238784406,-0.07773600238784406,-0.07773600238784406,0.9212333333333333,0.922,0.007116569085982068,0.901,0.933,0.91825,0.9257500000000001,0.035643380955960084,0.03526907894637064,0.0033678215408724575,0.030118356253500032,0.04527520902093701,0.03350632680379108,0.03703911125254034,7.876666666666667,7.8,0.7116569085982062,6.7,9.9,7.425,8.175,-0.12711775366361214,-0.1283145609291698,0.004422855157623021,-0.1338604973282777,-0.11633284505194058,-0.13044111892547322,-0.12488853838547338,-1.3600834745939883,-1.36519324476916,0.041654094197836965,-1.4319090210014758,-1.2298151683670009,-1.3875410327302906,-1.3455638150816882,16.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_22,2023-02-21,2025-02-20,mean_reversion,0.11781782082846326,0.11781782082846326,4.163336342344337e-17,0.11781782082846326,0.11781782082846326,0.11781782082846326,0.11781782082846326,0.05738610009759282,0.05738610009759282,0.0,0.05738610009759282,0.05738610009759282,0.05738610009759282,0.05738610009759282,0.8118804860240945,0.8118804860240945,0.0,0.8118804860240945,0.8118804860240945,0.8118804860240945,0.8118804860240945,1.0072070390098506,1.0072070390098506,4.440892098500626e-16,1.0072070390098506,1.0072070390098506,1.0072070390098506,1.0072070390098506,-0.060447527199627205,-0.060447527199627205,0.0,-0.060447527199627205,-0.060447527199627205,-0.060447527199627205,-0.060447527199627205,0.15856666666666666,0.16,0.01105948562195468,0.138,0.182,0.1515,0.166,0.8008468593182683,0.7958800173440752,0.030353791802826272,0.7399286120149252,0.8601209135987634,0.7798919119599449,0.8195944318257233,84.14333333333333,84.0,1.1059485621954697,81.8,86.2,83.39999999999999,84.85,0.06175742947868707,0.06178264731926475,0.0019140901280058646,0.05813349044414809,0.06625300348382634,0.06014170556036613,0.06302702692229033,0.9962403388435263,0.9909356317329545,0.033420901562650936,0.9272839321843933,1.0777693547062972,0.9744281012732718,1.023379476338805,9.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_22,2023-02-21,2025-02-20,random,0.17654303959478998,0.17654303959479,5.551115123125783e-17,0.17654303959479,0.17654303959479,0.17654303959479,0.17654303959479,0.08486099814301595,0.08486099814301595,4.163336342344337e-17,0.08486099814301595,0.08486099814301595,0.08486099814301595,0.08486099814301595,0.9577586081867798,0.9577586081867798,1.1102230246251565e-16,0.9577586081867798,0.9577586081867798,0.9577586081867798,0.9577586081867798,0.42690260515798145,0.42690260515798145,1.1102230246251565e-16,0.42690260515798145,0.42690260515798145,0.42690260515798145,0.42690260515798145,-0.10350243280311155,-0.10350243280311155,4.163336342344337e-17,-0.10350243280311155,-0.10350243280311155,-0.10350243280311155,-0.10350243280311155,0.8564,0.857,0.010410251357836348,0.826,0.875,0.85,0.862,0.06735559820833471,0.06701917807680184,0.00530033157510305,0.057991946977686754,0.0830199526796178,0.06449273417528721,0.07058107428570728,14.360000000000001,14.299999999999999,1.0410251357836335,12.5,17.4,13.8,15.0,-0.10975064063239187,-0.11079161882419952,0.004936079201029627,-0.1184287607857597,-0.09834567215436962,-0.11307162456162333,-0.10628977374495915,-1.0555929071327133,-1.057709951844294,0.03808735924433131,-1.1436430175538457,-0.9617224381219263,-1.0802936788282027,-1.0368060655280715,12.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_23,2024-02-21,2026-02-20,trend,0.19442724388604724,0.19442724388604726,5.551115123125783e-17,0.19442724388604726,0.19442724388604726,0.19442724388604726,0.19442724388604726,0.09309158223256109,0.09309158223256109,0.0,0.09309158223256109,0.09309158223256109,0.09309158223256109,0.09309158223256109,0.9414288140571891,0.9414288140571891,2.220446049250313e-16,0.9414288140571891,0.9414288140571891,0.9414288140571891,0.9414288140571891,0.25905487413588957,0.25905487413588957,5.551115123125783e-17,0.25905487413588957,0.25905487413588957,0.25905487413588957,0.25905487413588957,-0.08073100676767998,-0.08073100676767997,2.7755575615628914e-17,-0.08073100676767997,-0.08073100676767997,-0.08073100676767997,-0.08073100676767997,0.7576,0.7595000000000001,0.0124381134689577,0.726,0.781,0.75025,0.76675,0.12061875914359863,0.11947231591186414,0.007148124389207473,0.10734896612269966,0.1390633792999063,0.11534628463011329,0.12479406820518286,24.240000000000002,24.049999999999997,1.2438113468957688,21.9,27.400000000000002,23.325000000000003,24.975,-0.06511802350372435,-0.06436504772861529,0.003742355817110259,-0.07229743023056645,-0.05760969884937145,-0.06699285232160257,-0.0631368281218041,-0.7124338683606842,-0.7061307871175502,0.030283162990865076,-0.777370612283975,-0.6457318230531004,-0.7347218672765297,-0.6925677625058286,15.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_23,2024-02-21,2026-02-20,mean_reversion,0.1345164692023295,0.1345164692023295,0.0,0.1345164692023295,0.1345164692023295,0.1345164692023295,0.1345164692023295,0.06527046507647238,0.06527046507647238,0.0,0.06527046507647238,0.06527046507647238,0.06527046507647238,0.06527046507647238,0.6038324988930689,0.6038324988930689,2.220446049250313e-16,0.6038324988930689,0.6038324988930689,0.6038324988930689,0.6038324988930689,0.7806927921395739,0.7806927921395739,3.3306690738754696e-16,0.7806927921395739,0.7806927921395739,0.7806927921395739,0.7806927921395739,-0.09887582228787895,-0.09887582228787895,4.163336342344337e-17,-0.09887582228787895,-0.09887582228787895,-0.09887582228787895,-0.09887582228787895,0.15269999999999997,0.1545,0.006861243813381556,0.134,0.163,0.15,0.157,0.8166146443470814,0.8110737904966228,0.020026041553141007,0.7878123955960422,0.8728952016351923,0.8041003475907662,0.8239087409443188,84.73,84.55,0.686124381338155,83.7,86.6,84.3,85.0,0.07848679804311018,0.07876381593673969,0.0026463055295442117,0.07041084745405084,0.08383558006990793,0.07726653202463699,0.07947156302012824,1.0423039143396957,1.0373966627348121,0.03020368954633589,0.986259761153937,1.1126699521942973,1.0230087738142186,1.054621880887878,9.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
ES=F,fold_23,2024-02-21,2026-02-20,random,0.07687795837586098,0.07687795837586098,0.0,0.07687795837586098,0.07687795837586098,0.07687795837586098,0.07687795837586098,0.0378037092274468,0.0378037092274468,0.0,0.0378037092274468,0.0378037092274468,0.0378037092274468,0.0378037092274468,0.3730217067230317,0.3730217067230317,0.0,0.3730217067230317,0.3730217067230317,0.3730217067230317,0.3730217067230317,0.2397705542648059,0.2397705542648059,5.551115123125783e-17,0.2397705542648059,0.2397705542648059,0.2397705542648059,0.2397705542648059,-0.138138101675077,-0.138138101675077,2.7755575615628914e-17,-0.138138101675077,-0.138138101675077,-0.138138101675077,-0.138138101675077,0.5306333333333334,0.533,0.020090600344992746,0.494,0.577,0.51125,0.546,0.2755164829667431,0.2732735553381977,0.016433780767930246,0.2388241868442686,0.30627305107635305,0.2628073572952627,0.29137056066624994,46.93666666666666,46.7,2.009060034499274,42.3,50.6,45.4,48.875,-0.00669120330911864,-0.007373961474858533,0.004397034242577581,-0.016478846514698484,0.0015152908120232983,-0.009278136703068391,-0.002398328065625739,-0.09967649393279573,-0.09451673551223455,0.0364212815877647,-0.17880078833128182,-0.033941507951745546,-0.12638481568134122,-0.07723760132148247,10.0,0.0,0.03333333333333333,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_01,2020-06-02,2022-05-31,trend,1.737972867980802,1.737972867980802,2.220446049250313e-16,1.737972867980802,1.737972867980802,1.737972867980802,1.737972867980802,0.6563396196198649,0.6563396196198648,2.220446049250313e-16,0.6563396196198648,0.6563396196198648,0.6563396196198648,0.6563396196198648,1.1323686266683046,1.1323686266683046,2.220446049250313e-16,1.1323686266683046,1.1323686266683046,1.1323686266683046,1.1323686266683046,0.28509728916652705,0.2850972891665271,1.1102230246251565e-16,0.2850972891665271,0.2850972891665271,0.2850972891665271,0.2850972891665271,-0.42222251325663696,-0.42222251325663696,0.0,-0.42222251325663696,-0.42222251325663696,-0.42222251325663696,-0.42222251325663696,0.2172,0.2165,0.012773409881468615,0.189,0.244,0.20925,0.221,0.6638954821983614,0.664552523239895,0.025662960298431264,0.6126101736612706,0.7235381958267558,0.6556077263148893,0.6793354617332297,78.28,78.35,1.2773409881468627,75.6,81.10000000000001,77.9,79.075,1.1158930779638405,1.103815829694538,0.05052417321394696,1.009202519986151,1.2324760470284795,1.0767264987367284,1.1506087522158903,0.5285543504373839,0.5327009988664487,0.05722699247132757,0.4191831917783742,0.639154470249417,0.47734617959677567,0.5717085421148511,15.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_01,2020-06-02,2022-05-31,mean_reversion,0.7115483867300954,0.7115483867300954,3.3306690738754696e-16,0.7115483867300954,0.7115483867300954,0.7115483867300954,0.7115483867300954,0.30896064082543084,0.30896064082543084,0.0,0.30896064082543084,0.30896064082543084,0.30896064082543084,0.30896064082543084,0.9009329249810493,0.9009329249810493,0.0,0.9009329249810493,0.9009329249810493,0.9009329249810493,0.9009329249810493,0.45212281112256064,0.45212281112256064,5.551115123125783e-17,0.45212281112256064,0.45212281112256064,0.45212281112256064,0.45212281112256064,-0.41895511245603223,-0.41895511245603223,5.551115123125783e-17,-0.41895511245603223,-0.41895511245603223,-0.41895511245603223,-0.41895511245603223,0.27873333333333333,0.2775,0.01329644898292605,0.257,0.305,0.26825,0.28674999999999995,0.55530301322128,0.5567377175087376,0.020649999942264075,0.5157001606532142,0.5900668766687055,0.542497069167245,0.5714608344778064,72.12666666666668,72.25,1.3296448982926075,69.5,74.3,71.32499999999999,73.175,0.49942558418409716,0.49424083624924503,0.030185243600209574,0.4429056236751769,0.5738520587907323,0.4806140323711735,0.5100497534002881,0.31421051555599017,0.3197556954756589,0.03953640200236014,0.2268638652549415,0.3878689822695521,0.2896810232844343,0.3406582287141807,10.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_01,2020-06-02,2022-05-31,random,0.2071425113770169,0.2071425113770169,8.326672684688674e-17,0.2071425113770169,0.2071425113770169,0.2071425113770169,0.2071425113770169,0.09890599635777386,0.09890599635777386,0.0,0.09890599635777386,0.09890599635777386,0.09890599635777386,0.09890599635777386,0.4538442399726849,0.4538442399726849,1.1102230246251565e-16,0.4538442399726849,0.4538442399726849,0.4538442399726849,0.4538442399726849,0.1950572179658442,0.1950572179658442,5.551115123125783e-17,0.1950572179658442,0.1950572179658442,0.1950572179658442,0.1950572179658442,-0.6024257658177992,-0.6024257658177992,1.1102230246251565e-16,-0.6024257658177992,-0.6024257658177992,-0.6024257658177992,-0.6024257658177992,0.6684666666666668,0.669,0.013744655526987774,0.637,0.69,0.66,0.6797500000000001,0.17501286443145947,0.17457436741181392,0.008989483422716481,0.16115090926274472,0.19586056766464957,0.16765299208000212,0.1804575569532993,33.153333333333336,33.1,1.3744655526987772,31.0,36.3,32.025,34.0,-0.37832531655070234,-0.38490729500751325,0.03382073476040907,-0.455895380241095,-0.3133777263202613,-0.40026485963499436,-0.3531288675867109,-0.5551537292820414,-0.5606542225777824,0.02564708642729788,-0.6028879066542387,-0.4936701667533943,-0.5761156624333862,-0.536181141172405,11.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_01,2020-06-02,2022-05-31,breakout,-0.15365840938293499,-0.15365840938293496,5.551115123125783e-17,-0.15365840938293496,-0.15365840938293496,-0.15365840938293496,-0.15365840938293496,-0.080184297093016,-0.080184297093016,0.0,-0.080184297093016,-0.080184297093016,-0.080184297093016,-0.080184297093016,0.15355322948822672,0.15355322948822672,5.551115123125783e-17,0.15355322948822672,0.15355322948822672,0.15355322948822672,0.15355322948822672,0.09882130214573083,0.09882130214573082,2.7755575615628914e-17,0.09882130214573082,0.09882130214573082,0.09882130214573082,0.09882130214573082,-0.6654863953745411,-0.6654863953745411,2.220446049250313e-16,-0.6654863953745411,-0.6654863953745411,-0.6654863953745411,-0.6654863953745411,0.7495333333333334,0.75,0.012408957338238475,0.722,0.776,0.74225,0.755,0.1252685094200655,0.12494028077194819,0.0071851136388101635,0.11013827874181155,0.14146280243036088,0.12205304837081175,0.12944986760058588,25.046666666666667,25.0,1.2408957338238467,22.400000000000002,27.800000000000004,24.5,25.775,-0.3810625838814446,-0.376964725107225,0.02572333610478201,-0.4404272272283638,-0.3308114771090788,-0.39466216046829206,-0.3639980144986944,-0.6806738148028957,-0.6752465052668468,0.02586718806317056,-0.7351800706951233,-0.6306875386908052,-0.6959971945698851,-0.6591187963570717,7.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_02,2021-06-02,2023-06-01,trend,0.39890239818260986,0.39890239818260986,5.551115123125783e-17,0.39890239818260986,0.39890239818260986,0.39890239818260986,0.39890239818260986,0.18314677768435894,0.18314677768435894,8.326672684688674e-17,0.18314677768435894,0.18314677768435894,0.18314677768435894,0.18314677768435894,0.5876171693714488,0.5876171693714488,1.1102230246251565e-16,0.5876171693714488,0.5876171693714488,0.5876171693714488,0.5876171693714488,0.19331873268958924,0.19331873268958924,5.551115123125783e-17,0.19331873268958924,0.19331873268958924,0.19331873268958924,0.19331873268958924,-0.4971608952796689,-0.4971608952796689,1.1102230246251565e-16,-0.4971608952796689,-0.4971608952796689,-0.4971608952796689,-0.4971608952796689,0.12236666666666667,0.1225,0.008946073005638967,0.106,0.147,0.117,0.12775,0.9134806845404583,0.911867528942927,0.031425539234154,0.8326826652518239,0.9746941347352298,0.8936415925251096,0.9318141382538383,87.76333333333334,87.75,0.8946073005638964,85.3,89.4,87.225,88.3,0.6575473066539421,0.6575016685457322,0.013212921703207273,0.6314638870770618,0.6796347897552474,0.6516483853956403,0.6684281310382318,1.1258012942766895,1.1273498989967146,0.06884512060783182,0.9740169230852948,1.292952093820661,1.0740315304716537,1.1793496255105835,12.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_02,2021-06-02,2023-06-01,mean_reversion,0.322248303675573,0.322248303675573,1.1102230246251565e-16,0.322248303675573,0.322248303675573,0.322248303675573,0.322248303675573,0.15020989322686937,0.1502098932268694,5.551115123125783e-17,0.1502098932268694,0.1502098932268694,0.1502098932268694,0.1502098932268694,0.5606529662251832,0.5606529662251832,0.0,0.5606529662251832,0.5606529662251832,0.5606529662251832,0.5606529662251832,0.25826024888231175,0.25826024888231175,5.551115123125783e-17,0.25826024888231175,0.25826024888231175,0.25826024888231175,0.25826024888231175,-0.41916553760142095,-0.41916553760142095,5.551115123125783e-17,-0.41916553760142095,-0.41916553760142095,-0.41916553760142095,-0.41916553760142095,0.1934,0.1925,0.011680753400359067,0.171,0.216,0.187,0.203,0.7143424497932164,0.7155824514110232,0.026405027515094052,0.6655462488490691,0.7670038896078462,0.6925039620867871,0.7281583934635011,80.66000000000001,80.75,1.1680753400359036,78.4,82.89999999999999,79.7,81.3,0.41921758710637225,0.4175031576609689,0.017613121283427242,0.3762403609977375,0.4499007758626228,0.40939188290845946,0.43356790314553967,0.7251119221622621,0.7232752857402155,0.044952021001680775,0.6360506858498967,0.8030420391615704,0.704894523960933,0.7476968133113053,11.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_02,2021-06-02,2023-06-01,random,-0.5335665327400181,-0.5335665327400181,0.0,-0.5335665327400181,-0.5335665327400181,-0.5335665327400181,-0.5335665327400181,-0.317558204120041,-0.317558204120041,1.1102230246251565e-16,-0.317558204120041,-0.317558204120041,-0.317558204120041,-0.317558204120041,-0.5822884624136211,-0.5822884624136211,0.0,-0.5822884624136211,-0.5822884624136211,-0.5822884624136211,-0.5822884624136211,-0.14954870853020688,-0.14954870853020688,2.7755575615628914e-17,-0.14954870853020688,-0.14954870853020688,-0.14954870853020688,-0.14954870853020688,-0.7542393760335151,-0.7542393760335151,2.220446049250313e-16,-0.7542393760335151,-0.7542393760335151,-0.7542393760335151,-0.7542393760335151,0.8374333333333333,0.8354999999999999,0.00980028344261306,0.816,0.858,0.8314999999999999,0.845,0.07707946004232319,0.07805362353869078,0.005077938299865958,0.06651271215129456,0.08830984124613889,0.07314420484581999,0.08013798181021987,16.256666666666668,16.450000000000003,0.9800283442613053,14.2,18.4,15.5,16.85,-0.31176370616591736,-0.3098093622274902,0.013854065059182977,-0.33926927289888664,-0.2806546761947848,-0.320606808165808,-0.3022140148911704,-0.8581853540246962,-0.8555747904648874,0.026818708738457837,-0.9310221982566796,-0.8099798211388689,-0.8733500476215881,-0.8418767432829223,14.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_02,2021-06-02,2023-06-01,momentum,0.014906262614061028,0.014906262614061028,0.0,0.014906262614061028,0.014906262614061028,0.014906262614061028,0.014906262614061028,0.007440379155104093,0.007440379155104093,0.0,0.007440379155104093,0.007440379155104093,0.007440379155104093,0.007440379155104093,0.29241625070921695,0.29241625070921695,0.0,0.29241625070921695,0.29241625070921695,0.29241625070921695,0.29241625070921695,0.0731558098865473,0.0731558098865473,0.0,0.0731558098865473,0.0731558098865473,0.0731558098865473,0.0731558098865473,-0.6142138006539726,-0.6142138006539726,1.1102230246251565e-16,-0.6142138006539726,-0.6142138006539726,-0.6142138006539726,-0.6142138006539726,0.2378333333333333,0.2405,0.010478814606412095,0.209,0.256,0.22925,0.245,0.624156956786132,0.6188858578567629,0.019415858337402524,0.5917600346881504,0.679853713888946,0.6108339156354675,0.6396914292406857,76.21666666666667,75.95,1.0478814606412128,74.4,79.10000000000001,75.5,77.075,0.32954895299069165,0.3282034524009421,0.011252321820339185,0.303136709687286,0.3526368671601498,0.32375805808661096,0.3372706783453409,0.4325070429719444,0.427800423461443,0.03658115020084467,0.35177868348901215,0.5063052094626541,0.41124282634557463,0.4554695121782874,11.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_02,2021-06-02,2023-06-01,breakout,-0.13815033204667726,-0.13815033204667726,2.7755575615628914e-17,-0.13815033204667726,-0.13815033204667726,-0.13815033204667726,-0.13815033204667726,-0.07177860181796492,-0.07177860181796492,0.0,-0.07177860181796492,-0.07177860181796492,-0.07177860181796492,-0.07177860181796492,0.10524732396544559,0.10524732396544559,1.3877787807814457e-17,0.10524732396544559,0.10524732396544559,0.10524732396544559,0.10524732396544559,0.06583979076838281,0.06583979076838281,1.3877787807814457e-17,0.06583979076838281,0.06583979076838281,0.06583979076838281,0.06583979076838281,-0.6805753778524807,-0.6805753778524807,1.1102230246251565e-16,-0.6805753778524807,-0.6805753778524807,-0.6805753778524807,-0.6805753778524807,0.3424333333333333,0.341,0.01323047828143621,0.319,0.371,0.336,0.3505,0.4657459612971458,0.4672474884508049,0.016697665386180654,0.43062609038495414,0.4962093169428189,0.4553239776932076,0.4736607226101559,65.75666666666667,65.9,1.3230478281436246,62.9,68.10000000000001,64.95,66.4,0.14386668303207184,0.1433360916845476,0.014320401649939892,0.1142511349205747,0.17260035027976683,0.13617771438756796,0.152351337248801,0.15912600407572355,0.15842783881703543,0.03426106588115348,0.0873787243911829,0.2543880915066739,0.13801291855940684,0.18196461962426053,6.0,0.0,1.0,30,1000,0.00047,random_timing_matched_duration
MRNA,fold_03,2022-06-01,2024-06-03,trend,-0.21722929095191956,-0.21722929095191956,8.326672684688674e-17,-0.21722929095191956,-0.21722929095191956,-0.21722929095191956,-0.21722929095191956,-0.11547206751082406,-0.11547206751082406,0.0,-0.11547206751082406,-0.11547206751082406,-0.11547206751082406,-0.11547206751082406,-0.17542695379255954,-0.17542695379255954,2.7755575615628914e-17,-0.17542695379255954,-0.17542695379255954,-0.17542695379255954,-0.17542695379255954,-0.1473811763558794,-0.1473811763558794,0.0,-0.1473811763558794,-0.1473811763558794,-0.1473811763558794,-0.1473811763558794,-0.42254840262150445,-0.4225484026215045,1.1102230246251565e-16,-0.4225484026215045,-0.4225484026215045,-0.4225484026215045,-0.4225484026215045,0.6503333333333334,0.6485000000000001,0.014194678188986508,0.623,0.686,0.64325,0.6567500000000001,0.18696693005176604,0.1880901486645187,0.009444959036657447,0.16367588429324828,0.2055119533408304,0.18260001298624934,0.19162030346688042,34.96666666666667,35.14999999999999,1.419467818898649,31.4,37.7,34.325,35.675,-0.12006315718225208,-0.11901977003811198,0.012946832975237896,-0.15293921392559953,-0.09334288379453931,-0.12901083726988,-0.11109742536093598,-0.5073419730282104,-0.5045356474845831,0.02502752164812328,-0.5627125493833909,-0.45249464328241107,-0.5197379615185443,-0.4977821914157346,14.0,0.0,0.0,30,1000,0.00047,random_timing_matched_duration
