total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
102,-0.0003915408781402163,-0.0019169540838501501,0.3137254901960784,0.020798530867132663,-0.018825410344677634,0.01877116250931169,0.009151633855261089,-0.00039154087814021604,4.323529411764706,0.7156862745098039,0.16666666666666666
