signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2005-09-19,1.2139016389846802,EURUSD=X,mean_reversion_vol_filter,2005-09-20,2005-09-26,1.2139016389846802,1.202602505683899,1.2142884766365172,1.2024302314935988,82351,1.9999574067898767,1.9804266398745873,2.68672979270796,0.9327167247441912,100000.0,99019.48127018887,99999.87029690061,0.9999987029690062,99997.87033949382,0.9999787033949382,82352,-976.5383457644676,-980.5187298111322,-0.00976559143158859,-0.009805396119759958,-0.009805187298111322,3,3,neutral,1.208474897572892,1.232960116863251,stop_loss
2005-11-07,1.1793009042739868,EURUSD=X,mean_reversion_vol_filter,2005-11-08,2005-11-09,1.1789950132369995,1.176899790763855,1.179337980723672,1.1766964597668115,83960,1.9803443372311902,1.9759086952404301,2.408981656596259,1.2279817182744333,99019.48127018887,98793.7429176184,99019.19720589674,0.9999971312282342,99017.2168615595,0.9999771316856004,83961,-221.78209953800192,-225.73835257047355,-0.0022398337033456076,-0.0022797889066715404,-0.002279736771742058,1,1,stressed,1.1757246138250481,1.200122720003128,stop_loss
2005-11-09,1.1778008937835691,EURUSD=X,mean_reversion_vol_filter,2005-11-10,2005-11-11,1.1774957180023191,1.167501449584961,1.1777857135006389,1.1673383970094648,83879,1.9758297572544017,1.9583035480551383,1.962815735855251,0.8967892764765052,98793.7429176184,97913.4983243499,98793.46369247734,0.99999717365561,98791.48786272008,0.9999771741121278,83880,-876.3104599631865,-880.244593268496,-0.008870303291523465,-0.008910125885457636,-0.008909922503923248,1,1,neutral,1.16936222821153,1.1977879285812378,stop_loss
2006-02-27,1.1850025653839111,EURUSD=X,mean_reversion_vol_filter,2006-02-28,2006-03-02,1.1849043369293213,1.1918524503707886,1.1852291379656135,1.1914380103368218,82609,1.9582118771640273,1.9684700519182905,2.241158304255027,2.978485916774973,97913.4983243499,98422.48038013397,97912.55207007853,0.999990335813881,97910.59385820136,0.9999703364071528,82611,512.9087377131525,508.98205578407016,0.005238541791054507,0.0051984370202186846,0.005198282815899475,2,2,calm,1.1817564746143485,1.1956569254398346,take_profit
2006-10-10,1.2531956434249878,EURUSD=X,mean_reversion_vol_filter,2006-10-11,2006-10-12,1.2531956434249878,1.25250506401062,1.2534207860973956,1.2520944876377256,78521,1.9683970709030723,1.966314225276037,1.2965484765999622,2.779116527931013,98422.48038013397,98314.40338748605,98421.8219422245,0.9999933100862026,98419.8535451536,0.9999733106199902,78523,-104.14228135175026,-108.07699264792936,-0.0010581430229823629,-0.0010981218601219033,-0.0010980925519302814,1,1,calm,1.250956947296074,1.2692489087581635,stop_loss
2007-01-11,1.289507269859314,EURUSD=X,mean_reversion_vol_filter,2007-01-12,2007-02-01,1.289607048034668,1.302405595779419,1.2898799591558932,1.3022537294649046,76218,1.9662414145388774,1.985103495047122,1.6162347215862731,0.6661806841335084,98314.40338748605,99253.5560679887,98314.0369683584,0.999996272986307,98312.07072694386,0.9999762734608377,76219,943.1040254122335,939.1526805026474,0.00959296267934027,0.009552770820086683,0.009552544165895712,14,14,calm,1.2868474898609923,1.311264556646347,mean_reversion_complete
2007-06-08,1.3360053300857544,EURUSD=X,mean_reversion_vol_filter,2007-06-11,2007-06-13,1.3362016677856443,1.3306012153625488,1.3363994809404718,1.3302589600631896,74267,1.9850076050201206,1.9758868437402581,0.980413919518726,2.072847164607519,99253.5560679887,98793.55710954682,99252.36525861104,0.9999880023504967,99250.38025100602,0.9999680029904369,74269,-456.03806399311935,-459.9989584418798,-0.004594824350695592,-0.004634732454208579,-0.004634584156629919,2,2,calm,1.3317063097627893,1.347250688076019,stop_loss
2007-06-13,1.3310085535049438,EURUSD=X,mean_reversion_vol_filter,2007-06-14,2007-06-20,1.3310085535049438,1.3422999382019043,1.3312162260107532,1.3418382863563163,74211,1.9758177469696803,1.9915832213757718,1.0602642467050765,2.9404432358359878,98793.55710954682,99577.86342888305,98792.86316623096,0.9999929758241716,98790.887348484,0.9999729763646443,74213,788.2737203045849,784.3063193362394,0.007979214899892093,0.007939055315594096,0.007938840773458179,4,4,calm,1.3253683952734077,1.3437963426113129,mean_reversion_complete
2009-02-17,1.2581939697265625,EURUSD=X,mean_reversion_vol_filter,2009-02-18,2009-02-19,1.2596044540405271,1.2566603422164917,1.2599630396156205,1.256449183468029,79030,1.9914975804164499,1.9859435793895666,2.3468109488105005,1.180599193674377,99577.86342888305,99296.18593637909,99576.8705184029,0.9999900288031299,99574.87902082248,0.9999700294025419,79032,-277.70005134416317,-281.6774925039692,-0.0027888565276197046,-0.0028288007504891524,-0.00282871596964057,1,1,stressed,1.2523119315295592,1.2929678678512573,stop_loss
2010-01-07,1.4318032264709473,EURUSD=X,mean_reversion_vol_filter,2010-01-08,2010-01-11,1.4320902824401855,1.4464871883392334,1.4324210716751706,1.446073584936297,69319,1.9858799253490231,2.0048074966839833,1.8098350644576722,2.360182270425919,99296.18593637909,100238.57381570507,99295.9821473765,0.9999979476653543,99293.99626745115,0.9999779481063921,69320,946.3785667480115,942.3878793259786,0.009531075415666768,0.009490884794158456,0.009490675502176731,1,1,calm,1.423730912075107,1.4399526059627532,take_profit
2010-01-20,1.4110342264175415,EURUSD=X,mean_reversion_vol_filter,2010-01-21,2010-01-22,1.411113977432251,1.409840703010559,1.4112970515144867,1.4095881968687693,71024,2.004719235735298,2.0022918418881495,0.797372750632362,1.2913468795409038,100238.57381570507,100113.19711227002,100237.96650600064,0.9999939413572908,100235.9617867649,0.9999739418784532,71025,-121.36969235742909,-125.37670343505253,-0.0012108398043371165,-0.0012508155875410295,-0.0012507829936364168,1,1,neutral,1.4061310599505596,1.4384251952171323,stop_loss
