agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,23.595463253467244,47.19991025356058,77.42656396149096,99.74,0.0026,2.5850266520291822,580.0173881030692,7.186331313626608,1,1,2.895911285216184,171.2004772408566,96,0.00047,5000,random_timing_matched_duration
mean_reversion,1,101,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,2.007364102390988,3.173931064338964,4.034634694223152,4.5,0.955,0.019996628416253676,-2.2553316460880297,-0.8481309628689628,0,0,-0.2125289513394036,10.12741068711418,45,0.00047,5000,random_timing_matched_duration
random,1,101,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.257993929861849,20.443688494805027,28.59823911658377,20.18,0.7982,0.09788827655199554,-6.9329950762931825,-0.5636252489367197,0,0,1.3011743195331342,69.51490514025596,82,0.00047,5000,random_timing_matched_duration
momentum,1,101,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,36.2913095692343,76.15640098114834,156.57532385464253,98.96000000000001,0.0104,1.9829666607012197,541.4008527800861,3.203159661568225,1,1,3.9014296423269594,269.3703009265452,54,0.00047,5000,random_timing_matched_duration
breakout,1,101,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,24.289793349961208,47.07429668007542,79.78295244372102,97.98,0.0202,1.6946486305533763,232.48488945698404,2.628385885754137,1,1,2.9230762529944183,159.0509998765442,39,0.00047,5000,random_timing_matched_duration
trend,2,102,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,24.376128843058297,46.440126443182045,74.1060363864362,99.72,0.0028,2.5528419686577806,579.2367225134782,7.518587581825318,1,1,2.6438243862899986,163.91331312152778,96,0.00047,5000,random_timing_matched_duration
mean_reversion,2,102,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,2.0428573604385116,3.2143875725848754,4.14285916364942,3.8,0.962,0.016824927962187056,-2.2908249041355533,-0.8357404824816562,0,0,-0.1427547084733404,10.383394930672363,45,0.00047,5000,random_timing_matched_duration
random,2,102,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.542852949718837,20.747369522982474,29.632338874217783,21.52,0.7848,0.10524100562810787,-7.2178540961501705,-0.5542043353082204,0,0,1.3313412717925526,71.75010218025551,82,0.00047,5000,random_timing_matched_duration
momentum,2,102,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,37.02149526757712,73.2521717603203,116.40442932909752,98.94,0.0106,1.9746941347352298,540.6706670817432,4.33351199345561,1,1,4.139358854056082,254.77805098420114,54,0.00047,5000,random_timing_matched_duration
breakout,2,102,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,23.54900574517712,45.15419798049076,70.55214126111466,98.36,0.0164,1.785156151952302,233.22567706176812,2.999490604307012,1,1,3.0374517476494347,153.17392021315536,39,0.00047,5000,random_timing_matched_duration
trend,3,103,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,24.57982282142447,50.14150122220011,93.59431825041463,99.53999999999999,0.0046,2.337242168318426,579.033028535112,5.913514414983032,1,1,2.5756721636214372,175.07190234437846,96,0.00047,5000,random_timing_matched_duration
mean_reversion,3,103,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,2.1248282322698318,3.1979761824950383,3.8295322079105207,3.9600000000000004,0.9604,0.017547848615010273,-2.3727957759668734,-0.8998341152671138,0,0,-0.1759186301480222,10.20080368022525,45,0.00047,5000,random_timing_matched_duration
random,3,103,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.601793435712661,20.974951684340727,28.657281313920755,20.48,0.7952,0.0995236286107431,-7.276794582143995,-0.5810025259682979,0,0,1.3051425758586919,71.53329816932272,82,0.00047,5000,random_timing_matched_duration
momentum,3,103,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,34.886350754169115,72.95122373567732,126.22619759471843,99.22,0.0078,2.1079053973095196,542.8058115951512,3.9987019195036138,1,1,3.813549127952306,256.17523305727076,54,0.00047,5000,random_timing_matched_duration
breakout,3,103,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,24.174796622092963,48.123238524888194,93.16897831163476,97.89999999999999,0.021,1.6777807052660807,232.59988618485227,2.239494819661461,1,1,2.9708566099019205,161.13636390864738,39,0.00047,5000,random_timing_matched_duration
trend,4,104,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,23.711888931629417,46.68066495502437,77.08037583762648,99.62,0.0038,2.42021640338319,579.900962424907,7.22534342041503,1,1,2.717246079738674,161.5142063386177,96,0.00047,5000,random_timing_matched_duration
mean_reversion,4,104,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,2.0123799900210053,3.26636009261268,4.1810965521406835,4.22,0.9578,0.01872516729341111,-2.260347533718047,-0.8405277401475978,0,0,-0.20585921042431016,10.637483933917872,45,0.00047,5000,random_timing_matched_duration
random,4,104,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.176589494830374,20.285392388255183,28.2428831245999,20.8,0.792,0.10127481841050648,-6.851590641261708,-0.5651120483795373,0,0,1.3083377599573454,67.6952503694858,82,0.00047,5000,random_timing_matched_duration
momentum,4,104,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,36.49742898691473,74.60904331957289,131.93946137829306,98.78,0.0122,1.9136401693252518,541.1947333624056,3.812984483749876,1,1,3.938647493579065,260.5861093026653,54,0.00047,5000,random_timing_matched_duration
breakout,4,104,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,23.606103283896115,47.6186008268922,88.297361012162,98.04,0.0196,1.7077439286435239,233.16857952304912,2.3687693446607545,1,1,3.020518644800393,160.9811699823279,39,0.00047,5000,random_timing_matched_duration
trend,5,105,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,22.731129516104303,47.15493238138283,75.93465097470583,99.7,0.003,2.5228787452803374,580.8817218404322,7.328115844774373,1,1,2.7400927945058218,161.6663556131654,96,0.00047,5000,random_timing_matched_duration
mean_reversion,5,105,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,1.9997579611871503,3.1685459050323024,3.9341951071721635,3.9600000000000004,0.9604,0.017547848615010273,-2.247725504884192,-0.868414848694446,0,0,-0.17186187177139078,10.52685625592641,45,0.00047,5000,random_timing_matched_duration
random,5,105,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.69244820538863,20.98732238324423,30.799910535985113,20.76,0.7924,0.10105553313349054,-7.367449351819963,-0.5409861015735133,0,0,1.2799673184163942,70.02597396536346,82,0.00047,5000,random_timing_matched_duration
momentum,5,105,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,35.19774344638168,73.14446011383741,151.41142641152467,99.1,0.009,2.0457574905606752,542.4944189029387,3.332296076943103,1,1,4.200990101059436,257.0600566725754,54,0.00047,5000,random_timing_matched_duration
breakout,5,105,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,23.916185016119876,47.31870386805269,81.03588822018187,98.1,0.019,1.7212463990471711,232.85849779082537,2.58473108075007,1,1,2.9088206905434535,162.40250414277727,39,0.00047,5000,random_timing_matched_duration
trend,6,106,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,24.876082221680523,46.92693291577326,71.45101104566893,99.78,0.0022,2.657577319177794,578.7367691348559,7.791155230608975,1,1,2.669361603767218,165.59291699856973,96,0.00047,5000,random_timing_matched_duration
mean_reversion,6,106,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,1.9937913860896208,3.1824940968440956,4.136103674283285,4.02,0.9598,0.01781925440359742,-2.2417589297866627,-0.8293945004015348,0,0,-0.1907900160032422,10.214494422742119,45,0.00047,5000,random_timing_matched_duration
random,6,106,4.324998853568666,0.11844392466817877,0.49520258855373456,0.19988055405744345,-0.7842988314568861,11.50815393446343,20.825236084727965,30.403504067994106,20.36,0.7964,0.09886874864462807,-7.183155080894763,-0.5427084060527473,0,0,1.218440920363426,69.177767691087,82,0.00047,5000,random_timing_matched_duration
momentum,6,106,577.6921623493204,0.544209066313402,1.145206108858305,0.20995230401948306,-0.6903027389533268,34.29196469808294,72.89925288237504,127.14364452705115,98.98,0.0102,1.9913998282380825,543.4001976512375,3.970256722974032,1,1,3.91006819718322,252.12258739550325,54,0.00047,5000,random_timing_matched_duration
breakout,6,106,256.77468280694524,0.4502159041126604,1.08576933486941,0.3738979221805126,-0.6157718233642497,23.852133822956603,46.60564474602988,77.6475345938755,98.11999999999999,0.0188,1.7258421507363202,232.92254898398863,2.706705874953724,1,1,3.021851081768177,158.6467752218714,39,0.00047,5000,random_timing_matched_duration
trend,7,107,603.6128513565365,0.5237563437155238,1.2361823248771688,0.23396559181309895,-0.5781141028093775,24.737317916617748,48.087269344210156,82.281416806903,99.66000000000001,0.0034,2.468521082957745,578.8755334399187,6.7515315556126945,1,1,2.838117530413592,162.37004660535374,96,0.00047,5000,random_timing_matched_duration
mean_reversion,7,107,-0.2479675436970418,-0.022441543916727986,0.07769690210746602,0.0028025729579350582,-0.7496031950947416,1.9793834627284999,3.1912071526086887,4.176472523832522,4.66,0.9534,0.020724852408976806,-2.2273510064255415,-0.8234639822674534,0,0,-0.22420530715573192,10.971736550065762,45,0.00047,5000,random_timing_matched_duration
