total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
106,0.009557208821627045,0.0156758842026698,0.7452830188679245,0.04447414457161783,0.21489359522670148,0.027255670633952532,0.042227179444066065,0.009557208821627037
