agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend_pullback,1,101,-0.21259005341618536,-0.0103823209776046,-0.17967990067875006,-0.07609014289683232,-0.3547482945689776,0.10611149897860636,0.1575453264029343,0.35159202304138604,12.76,0.8724,0.05928434309333736,-0.3187015523947917,-1.0527411191452172,0,0,-0.3265728663120714,0.8008440805594492,122,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,1,101,-0.22460403340207336,-0.011119320674215429,-0.16829156867767175,-0.11827316884492622,-0.3510285277551797,0.1382054703543966,0.17279688375855326,0.3055050326491809,6.859999999999999,0.9314,0.03086376640328748,-0.3628095037564699,-1.300799904062373,0,0,-0.2558385576495001,0.7286113983452871,45,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,1,101,-0.011322459552693042,-0.0004723955059662621,0.0027931053037707192,-0.0010802302582474392,-0.18603400130905035,0.02288428941482156,0.033676970849077455,0.1588299262381461,40.62,0.5938,0.22635980673997416,-0.034206748967514605,-0.2833183359557779,0,0,-0.20717659345257655,0.3110051278095056,45,0.00047,5000,random_timing_matched_duration
volatility_managed_tsmom,1,101,0.7834869929441808,0.025876664194508698,0.3354022076148807,0.18736440807886084,-0.19302193580757943,0.9068349905089081,1.1349718595581666,1.0496287991075617,43.9,0.561,0.25103713874383854,-0.12334799756472736,-0.3348658753578722,0,0,-0.08690591681512606,3.1293193457600528,85,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,1,101,0.2374651133521539,0.008958893800160163,0.1369421758505635,0.04591222889728771,-0.39787449344775,1.2637841226707174,1.5737544791501619,1.379787614536271,12.139999999999999,0.8786,0.056208801070698367,-1.0263190093185635,-0.968474678073638,0,0,-0.037881221422604416,4.221830942333323,222,0.00047,5000,random_peer_rotation_matched_duration
random,1,101,0.44329786109080255,0.014663543632975467,0.19918746085153044,0.0757122675060187,-0.4127046616998167,0.28462810168069685,0.3985429893503288,0.5819443366916237,61.68,0.3832,0.4165744995934932,0.1586697594101057,0.07690576042874987,0,1,-0.32746689696876163,1.502166547005912,202,0.00047,5000,random_timing_matched_duration
trend_pullback,2,102,-0.21259005341618536,-0.0103823209776046,-0.17967990067875006,-0.07609014289683232,-0.3547482945689776,0.10537166943674672,0.15403088757275443,0.34363965808014707,12.139999999999999,0.8786,0.056208801070698367,-0.3179617228529321,-1.0668761080638511,0,0,-0.31878677261745497,0.7786925329768639,122,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,2,102,-0.22460403340207336,-0.011119320674215429,-0.16829156867767175,-0.11827316884492622,-0.3510285277551797,0.13712233336731583,0.1707128218239197,0.30595379616979235,7.5,0.925,0.03385826726096737,-0.3617263667693892,-1.2920802427521039,0,0,-0.26705522553096805,0.7336695241706573,45,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,2,102,-0.011322459552693042,-0.0004723955059662621,0.0027931053037707192,-0.0010802302582474392,-0.18603400130905035,0.02033552256857487,0.030737494163698666,0.1581803056993308,42.199999999999996,0.578,0.23807216157947098,-0.031657982121267914,-0.26589880156344675,0,0,-0.20812649367119454,0.3099444036919438,45,0.00047,5000,random_timing_matched_duration
volatility_managed_tsmom,2,102,0.7834869929441808,0.025876664194508698,0.3354022076148807,0.18736440807886084,-0.19302193580757943,0.8932758100758809,1.104644903194992,1.0197959428224073,44.96,0.5504,0.2593215747725451,-0.10978881713170008,-0.31492369871757714,0,0,-0.12525257549074217,3.048484671462401,85,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,2,102,0.2374651133521539,0.008958893800160163,0.1369421758505635,0.04591222889728771,-0.39787449344775,1.2342367540713841,1.5178619299741207,1.3113432907526705,12.02,0.8798,0.05561604235915584,-0.9967716407192302,-0.9764009360867348,0,0,-0.02879784590159246,4.050123387673143,222,0.00047,5000,random_peer_rotation_matched_duration
random,2,102,0.44329786109080255,0.014663543632975467,0.19918746085153044,0.0757122675060187,-0.4127046616998167,0.2909613398369395,0.3933015725025467,0.5852558810979934,61.199999999999996,0.388,0.41116827440579273,0.15233652125386304,0.08542637537355154,0,1,-0.34352515250014043,1.4744276103305465,202,0.00047,5000,random_timing_matched_duration
trend_pullback,3,103,-0.21259005341618536,-0.0103823209776046,-0.17967990067875006,-0.07609014289683232,-0.3547482945689776,0.1122612775137673,0.14937168987114954,0.335317563940956,12.34,0.8766,0.05719853368205958,-0.32485133092995266,-1.0794595398858096,0,0,-0.3170648018874853,0.7695272060901629,122,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,3,103,-0.22460403340207336,-0.011119320674215429,-0.16829156867767175,-0.11827316884492622,-0.3510285277551797,0.12561373511895518,0.1594778126128864,0.30288847813754605,8.16,0.9184,0.0369681249461017,-0.35021776852102854,-1.2680635736845118,0,0,-0.27160567838432453,0.7064568602476086,45,0.00047,5000,random_timing_matched_duration
