agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum_relative_strength,0.0360963671381804,-0.1420577520050483,-0.1208934711177912,0.2118243763401048,78.56,0.1781541191432287,0.7411320687847042
trend_pullback,0.033778737754215,-0.0448816624803151,-0.0414719339686152,0.1014931537399208,78.44,0.07866040023453011,0.741435938779302
volatility_managed_tsmom,0.0446567059437091,-0.0145130924025956,0.0003363823089794,0.1725128778859693,63.260000000000005,0.0591697983463047,0.2569102328930212
random,-0.0319356808641249,-0.0901166373436447,-0.0736148722064188,0.1551975861529728,64.48,0.0581809564795198,0.26855566749093757
mean_reversion_vol_filter,0.0035318567297308,-0.0545678211287746,-0.0472060468201622,0.1114327876499006,70.0,0.058099677858505394,0.45532293160699955
breakout_volume_momentum,-0.0562812708844343,-0.0183720122286928,-0.0149004880595865,0.0935730642245515,33.900000000000006,-0.0379092586557415,-0.4422296434104634
