total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
69,0.027383479030755598,0.0159382072703647,0.5652173913043478,0.08764093644585798,0.31245078089361034,0.08350448632583705,0.04557383045285029,0.027383479030755598
