agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.690; mean percentile=31.0; mean RCSI_z=-0.569.,-0.299849351553226,-0.0884813010783331,-0.043726252163207,-0.4665981955741428,-0.1057716427889962,-0.5680471962677014,0.6846,0.1645631051981417,31.540000000000003,298.0,7254,0.00047,1.0,False,False
mean_reversion,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.830; mean percentile=17.0; mean RCSI_z=-0.932.,-0.2638686151503866,-0.1775136719285032,-0.0850062532685353,-0.366248529758458,-0.1856476876476006,-0.9174278666613396,0.8294,0.0812359689720008,17.06,126.0,7254,0.00047,1.0,False,False
random,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.650; mean percentile=35.0; mean RCSI_z=-0.475.,-0.2261711543939966,-0.0915548824643709,-0.0385017593283389,-0.463487592962256,-0.0810193333041648,-0.4690757633801109,0.6434,0.191518943434049,35.66,168.0,7254,0.00047,1.0,False,False
momentum,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,stable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.450; mean percentile=55.0; mean RCSI_z=-0.008.,-0.0873555941537447,0.0065092202801498,-0.0141964083636787,-0.2766310907834091,0.0359070666811906,0.0153525028284273,0.4364,0.3601152580836957,56.36,139.0,7254,0.00047,1.0,False,False
breakout,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.087; mean percentile=91.3; mean RCSI_z=1.425.,0.2973204889873395,0.145500406835889,0.1189380737217221,-0.2002666393078532,0.3903039568715038,1.4490539957873083,0.0846,1.0726296369609765,91.54,66.0,7254,0.00047,0.9307636363636363,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.2095934489459455,-0.01006162533055,,-0.5313727874669694,,,,,,,7506,0.0,,,
