Date,Close,equity,wealth_index,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
2007-08-06,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,Daily
2007-08-07,0.947777509689331,99663.85922438759,0.9966385922438759,-0.0033614077561241462,-0.0033614077561241462,-0.0033614077561241462,1.0,-0.0033614077561241462,Daily
2007-08-08,0.9537435173988342,100291.20283306498,1.0029120283306499,0.006294594786510954,0.006294594786510954,0.0029120283306498518,1.0029120283306499,0.0,Daily
2007-08-09,0.9460290670394896,99480.00523442881,0.9948000523442881,-0.008088422271556595,-0.008088422271556595,-0.005199947655711856,1.0029120283306499,-0.008088422271556706,Daily
2007-08-10,0.9495774507522584,99853.1284269776,0.9985312842697759,0.003750735554039153,0.003750735554039153,-0.0014687157302241127,1.0029120283306499,-0.0043680242505075295,Daily
2007-08-13,0.948316752910614,99720.56226683516,0.9972056226683516,-0.001327611485296476,-0.001327611485296476,-0.0027943773316484455,1.0029120283306499,-0.005689836696640915,Daily
2007-08-14,0.936154305934906,98441.64447999853,0.9844164447999854,-0.012825015801800843,-0.012825015801800843,-0.015583555200014643,1.0029120283306499,-0.018441880252897613,Daily
2007-08-15,0.8206138014793396,97727.23051840627,0.9772723051840627,-0.007257233108670991,-0.007257233108670991,-0.022727694815937283,1.0029120283306499,-0.025565276337611076,Daily
2007-08-16,,97695.13205465401,0.9769513205465401,-0.0003284495383937269,-0.0003284495383937269,-0.023048679453459897,1.0029120283306499,-0.02588532897279283,Daily
2007-08-17,,97695.13205465401,0.9769513205465401,0.0,0.0,-0.023048679453459897,1.0029120283306499,-0.02588532897279283,Daily
2007-08-20,0.8291873931884766,97693.58940940506,0.9769358940940506,-1.5790400365922608e-05,-1.5790400365922608e-05,-0.023064105905949428,1.0029120283306499,-0.025900710633450674,Daily
2007-08-21,0.9396729469299316,96820.88184217221,0.9682088184217221,-0.008933109864308397,-0.008933109864308397,-0.03179118157827787,1.0029120283306499,-0.03460244660410672,Daily
2007-08-22,0.8289124369621277,96803.68003206224,0.9680368003206224,-0.000177666323448733,-0.000177666323448733,-0.03196319967937755,1.0029120283306499,-0.03477396523808507,Daily
2007-08-23,0.8282259702682495,96723.51376508446,0.9672351376508446,-0.0008281324320649208,-0.0008281324320649208,-0.03276486234915543,1.0029120283306499,-0.035573300221744875,Daily
2007-08-24,0.950480043888092,96923.03757045059,0.9692303757045059,0.002062826272531071,0.002062826272531071,-0.030769624295494125,1.0029120283306499,-0.03358385548751186,Daily
2007-08-27,0.83180832862854,96890.81014273374,0.9689081014273374,-0.0003325053416058932,-0.0003325053416058932,-0.03109189857266259,1.0029120283306499,-0.033905194017776474,Daily
2007-08-28,0.8325008153915405,96971.47030840127,0.9697147030840128,0.0008324852021437401,0.0008324852021437401,-0.030285296915987248,1.0029120283306499,-0.03310093438792849,Daily
2007-08-29,0.8338892459869385,97133.19331572263,0.9713319331572263,0.0016677380141500997,0.0016677380141500997,-0.028668066842773676,1.0029120283306499,-0.03148840006036091,Daily
2007-08-30,0.8309098482131958,96786.15604243486,0.9678615604243486,-0.0035727979431270374,-0.0035727979431270374,-0.032138439575651434,1.0029120283306499,-0.034948696312519956,Daily
2007-08-31,0.8277460932731628,96417.64503077476,0.9641764503077476,-0.0038074764690368967,-0.0038074764690368967,-0.03582354969225243,1.0029120283306499,-0.038623106442723376,Daily
2007-09-03,,96463.66443744018,0.9646366443744018,0.0004772923737219603,0.0004772923737219603,-0.035363355625598225,1.0029120283306499,-0.038164248583155924,Daily
2007-09-04,0.95337975025177,96803.75967150081,0.9680375967150081,0.003525630464527918,0.003525630464527918,-0.03196240328499189,1.0029120283306499,-0.03477317115608869,Daily
2007-09-05,0.9492168426513672,96381.07884829391,0.9638107884829391,-0.0043663678419232355,-0.0043663678419232355,-0.03618921151706089,1.0029120283306499,-0.03898770654171424,Daily
2007-09-06,0.8327782154083252,96567.13211292417,0.9656713211292417,0.0019303920111033435,0.0019303920111033435,-0.0343286788707583,1.0029120283306499,-0.037132576087850366,Daily
2007-09-07,0.8414674997329712,97574.6980767885,0.9757469807678849,0.010433839566511116,0.010433839566511116,-0.02425301923211509,1.0029120283306499,-0.027086171862931274,Daily
2007-09-11,0.8411843776702881,97541.86865801008,0.9754186865801008,-0.00033645421841410617,-0.00033645421841410617,-0.02458131341989922,1.0029120283306499,-0.02741351282456128,Daily
2007-09-12,0.844309389591217,97904.2294153014,0.9790422941530139,0.0037149253164483476,0.0037149253164483476,-0.020957705846986086,1.0029120283306499,-0.02380042666091775,Daily
2007-09-13,0.8439530730247498,97862.91272783668,0.9786291272783668,-0.00042201126255181354,-0.00042201126255181354,-0.021370872721633183,1.0029120283306499,-0.024212393875365112,Daily
2007-09-14,0.8397716283798218,97378.05331403406,0.9737805331403405,-0.0049544756055958095,-0.0049544756055958095,-0.02621946685965948,1.0029120283306499,-0.02904690976615243,Daily
2007-09-17,0.9729519486427308,97746.19594268259,0.9774619594268259,0.0037805502997818596,0.0037805502997818596,-0.0225380405731741,1.0029120283306499,-0.02537617276979487,Daily
2007-09-18,0.9861932396888732,99076.4292824691,0.9907642928246909,0.013609054827735001,0.013609054827735001,-0.009235707175309082,1.0029120283306499,-0.01211246366860197,Daily
2007-09-19,0.9858821630477904,99045.17821202928,0.9904517821202927,-0.0003154238668686693,-0.0003154238668686693,-0.009548217879707277,1.0029120283306499,-0.01242406697534304,Daily
2007-09-20,0.9992006421089172,100383.16593698914,1.0038316593698915,0.013508862815063916,0.013508862815063916,0.0038316593698914936,1.0038316593698915,0.0,Daily
2007-09-21,0.9994003772735596,100403.23153136428,1.0040323153136428,0.0001998900332325082,0.0001998900332325082,0.004032315313642787,1.0040323153136428,0.0,Daily
