agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,moderately variable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.306; mean percentile=69.4; mean RCSI_z=0.070.,0.4337959523067913,0.359771166173767,0.1147976662075326,-0.695601854500459,0.5179792823296376,0.0698127983529069,0.3084,0.5108856306210806,69.16,39.0,1464,0.00047,1.0,False,False
mean_reversion,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,moderately variable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.278; mean percentile=72.2; mean RCSI_z=0.174.,0.2582413835366368,0.2854054554812888,0.1491587196682561,-0.6445157204560894,0.483295123928061,0.1547930438513745,0.2764,0.5584619612978392,72.36,28.0,1464,0.00047,1.0,False,False
random,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.665; mean percentile=33.5; mean RCSI_z=-0.505.,-0.3302034131269119,0.0950711533525783,0.035030247857219,-0.8058113997396129,-0.2941605930874212,-0.4992319305728211,0.6602,0.1803244800057072,33.98,32.0,1464,0.00047,1.0,False,False
momentum,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.125; mean percentile=87.5; mean RCSI_z=0.778.,1.009802888483963,0.4888855848174432,0.18693164927987,-0.7690705482097494,1.369353183327687,0.8112893262977913,0.1218,0.9143527117031436,87.82,21.0,1464,0.00047,1.0,False,False
breakout,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.605; mean percentile=39.5; mean RCSI_z=-0.429.,-0.3671833949518387,0.038636804536323,0.0180140066112985,-0.7498814119873675,-0.1589095375530717,-0.3717011498004431,0.6066,0.2170975940253552,39.34,15.0,1464,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,1.429722852159729,0.5373479409570349,,-0.953846470258196,,,,,,,1716,0.0,,,
