total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
139,0.000861972091968223,-0.0030860533530346,0.3237410071942446,0.03663582322123327,0.02352812128072078,0.02621424801658058,0.011274755744282374,0.0008619720919682211
