total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
116,0.004222701260110994,0.0090003360380513,0.6551724137931034,0.026306560831822076,0.16051894001297762,0.01966208512125342,0.025112128076059604,0.004222701260110996,15.017241379310345,360.41379310344826,10.275862068965518,0.42544282443667913,0.29310344827586204,0.6551724137931034
