agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,2.1745647709184626,0.05997348421593378,0.38845375153073347,0.12627094575115783,-0.3982243823131719,0.4397301655289714,0.7452648711665577,1.303882456990661,90.2,0.098,1.0087739243075051,1.7348346053894912,1.09618769091403,0,1,-0.4794908136885881,3.1242607531972193,179,0.00047,1000,random_timing_matched_duration
mean_reversion,1,101,0.6929059451652072,0.027102251787176852,0.22897590427381484,0.13744696216731359,-0.4733048679986884,0.1159883254188637,0.3102416004234573,0.770588902047337,78.0,0.22,0.6575773191777937,0.5769176197463435,0.4965868879308659,0,1,-0.5333978869564595,1.6661699320112668,91,0.00047,1000,random_timing_matched_duration
random,1,101,0.29318326913905013,0.012992812014532595,0.17020403726561503,0.066524957609723,-0.5658871972232398,0.35960925243724656,0.6104418015957536,1.058523645086576,47.0,0.53,0.27572413039921095,-0.06642598329819643,-0.2997179457722506,0,0,-0.5113530436420602,2.590591086796533,115,0.00047,1000,random_timing_matched_duration
momentum,1,101,1.4796869182141827,0.04678560930312883,0.3218205715045917,0.12116676137889494,-0.48414900122221105,0.5419708097365828,0.8743406468372362,1.2228245650620553,78.0,0.22,0.6575773191777937,0.9377161084775999,0.49503934470455024,0,1,-0.4107702795932034,3.2221409544594626,96,0.00047,1000,random_timing_matched_duration
breakout,1,101,1.3150308259217565,0.04330306341931031,0.30884921230728624,0.17841468409728037,-0.49552436989082616,0.5251891430643377,0.8326730987698132,1.2122680285798053,75.0,0.25,0.6020599913279624,0.7898416828574187,0.39789693020035705,0,1,-0.4756386039956714,3.210587623816946,65,0.00047,1000,random_timing_matched_duration
trend,2,102,2.1745647709184626,0.05997348421593378,0.38845375153073347,0.12627094575115783,-0.3982243823131719,0.38608549815705073,0.7032320554425102,1.2780838737706932,89.9,0.101,0.9956786262173574,1.7884792727614118,1.151202002991496,0,1,-0.5476919258827093,2.9920008052414415,179,0.00047,1000,random_timing_matched_duration
mean_reversion,2,102,0.6929059451652072,0.027102251787176852,0.22897590427381484,0.13744696216731359,-0.4733048679986884,0.17549351983103834,0.3590747965511805,0.8059574008068491,74.5,0.255,0.5934598195660448,0.5174124253341689,0.4142044582999377,0,1,-0.5448845957089861,1.8641126880111651,91,0.00047,1000,random_timing_matched_duration
random,2,102,0.29318326913905013,0.012992812014532595,0.17020403726561503,0.066524957609723,-0.5658871972232398,0.357653293475379,0.6344000783325627,1.0965579610918954,48.0,0.52,0.28399665636520083,-0.06447002433632887,-0.31117079196957964,0,0,-0.4992709869323861,2.6663990083846207,115,0.00047,1000,random_timing_matched_duration
momentum,2,102,1.4796869182141827,0.04678560930312883,0.3218205715045917,0.12116676137889494,-0.48414900122221105,0.48344253617648675,0.7952620372804942,1.1929505875611912,79.80000000000001,0.202,0.6946486305533762,0.996244382037696,0.5737244174822804,0,1,-0.4364137214303535,3.1131882820775645,96,0.00047,1000,random_timing_matched_duration
breakout,2,102,1.3150308259217565,0.04330306341931031,0.30884921230728624,0.17841468409728037,-0.49552436989082616,0.5355910490555955,0.8203515732804179,1.1952995405259228,76.5,0.235,0.6289321377282637,0.779439776866161,0.41385379636612546,0,1,-0.4031899442393786,3.18720797231373,65,0.00047,1000,random_timing_matched_duration
trend,3,103,2.1745647709184626,0.05997348421593378,0.38845375153073347,0.12627094575115783,-0.3982243823131719,0.4198571077315703,0.7291468003217088,1.267676865444639,90.0,0.1,1.0,1.7547076631868923,1.1402101040076738,0,1,-0.5007228766744822,2.95787789532774,179,0.00047,1000,random_timing_matched_duration
mean_reversion,3,103,0.6929059451652072,0.027102251787176852,0.22897590427381484,0.13744696216731359,-0.4733048679986884,0.13243864265317687,0.32487025641253364,0.8255813255161987,78.10000000000001,0.219,0.6595558851598816,0.5604673025120304,0.44578974521081555,0,1,-0.5110675710256672,1.7116557517702602,91,0.00047,1000,random_timing_matched_duration
random,3,103,0.29318326913905013,0.012992812014532595,0.17020403726561503,0.066524957609723,-0.5658871972232398,0.317835224756459,0.6557466590905964,1.1767610165492717,49.4,0.506,0.2958494831602009,-0.02465195561740885,-0.3081028219431719,0,0,-0.4993598929111627,2.802303653501915,115,0.00047,1000,random_timing_matched_duration
momentum,3,103,1.4796869182141827,0.04678560930312883,0.3218205715045917,0.12116676137889494,-0.48414900122221105,0.6074084446077381,0.8868253910318981,1.3070725407893424,76.8,0.232,0.6345120151091003,0.8722784736064446,0.45357966653040926,0,1,-0.44567986458857123,3.009848594343921,96,0.00047,1000,random_timing_matched_duration
breakout,3,103,1.3150308259217565,0.04330306341931031,0.30884921230728624,0.17841468409728037,-0.49552436989082616,0.478012466638818,0.8044947858857027,1.275271535966297,77.8,0.222,0.6536470255493614,0.8370183592829384,0.4003351644237956,0,1,-0.4536253513699238,3.207824027140384,65,0.00047,1000,random_timing_matched_duration
trend,4,104,2.1745647709184626,0.05997348421593378,0.38845375153073347,0.12627094575115783,-0.3982243823131719,0.3905203790718522,0.6917657512472078,1.1232256138208478,91.0,0.09,1.0457574905606752,1.7840443918466105,1.3201257177774421,0,1,-0.5167477020182107,2.7712964766879784,179,0.00047,1000,random_timing_matched_duration
mean_reversion,4,104,0.6929059451652072,0.027102251787176852,0.22897590427381484,0.13744696216731359,-0.4733048679986884,0.2049416401145827,0.3938769293814282,0.8826659103098016,76.0,0.24,0.619788758288394,0.4879643050506245,0.3387793867317529,0,1,-0.5450063321090903,2.1192517872966525,91,0.00047,1000,random_timing_matched_duration
