agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.0907192328880145,0.5895526464633125,0.6311929767020028,0.38599029530624035,6.096951524237881,0.9395302348825587,0.027089239372531552,no evidence,0.06471766490432833,1.3351064042195893,78,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9395302348825587
breakout_volume_momentum,0.29672197244517656,0.12166621744223072,0.13804304450975283,0.162467754939627,83.75812093953023,0.1629185407296352,0.7880294885682724,no evidence,-0.10856310747119692,0.42102504208224084,46,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.44802598700649676
mean_reversion_vol_filter,-0.00965260771574888,0.01978257674165272,0.022109627599114334,0.07236726116193852,32.733633183408294,0.6731634182908546,0.1718794929132258,no evidence,-0.0919474646153568,0.1424334246916282,13,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8245877061469264
trend_momentum_verification,0.21874384341957584,0.15137156950431013,0.16007442116182966,0.1877221452654501,64.86756621689156,0.351824087956022,0.4536744294940992,no evidence,-0.1183091737648467,0.4820881238907076,35,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5528664239308917
adx_trend_following,0.8129287746653724,0.370418673218013,0.41657526255710386,0.35977472637675273,86.80659670164917,0.13243378310844578,0.8780012146994035,no evidence,-0.097230261918934,1.0635996857844279,111,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.44802598700649676
uptrend_oversold_reversion,0.08217401006184413,0.03908898199745952,0.04276988879396184,0.09728573958243936,66.91654172913543,0.3313343328335832,0.47973356023143826,no evidence,-0.10850707479410023,0.21107312441259296,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5528664239308917
volatility_squeeze_breakout,0.06486324257181232,0.009749033917164762,0.009722361419446964,0.03596237734062937,94.50274862568716,0.05547226386806597,1.255924109849554,weak evidence,-0.04659572653033611,0.06556196866417496,4,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.44802598700649676
connors_rsi2_pullback,0.11873810820455803,0.023794471893369945,0.02527918210586171,0.08651280832970207,86.50674662668666,0.13543228385807096,0.8682777977618057,no evidence,-0.1105319963396697,0.17031288578353368,41,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.44802598700649676
donchian_trend_reentry,0.07134531511270158,0.1559983902258255,0.18069832157233623,0.21322162009454176,32.583708145927034,0.6746626686656672,0.1709133201412053,no evidence,-0.1284814167435277,0.561259466615918,61,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8245877061469264
turn_of_month_seasonality,0.34201340066111524,0.16653319210400713,0.18277498302125153,0.21983866696923218,77.66116941529235,0.223888055972014,0.6499690746380674,no evidence,-0.14675925705259213,0.5660893935079555,143,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.49255372313843077
random,0.25187333341784074,0.7502159787351157,0.8501266126977688,0.5976223128335827,12.693653173413294,0.8735632183908046,0.05870566033782715,no evidence,0.05072757656077517,1.9710241721897346,211,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9395302348825587
