agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum_relative_strength,1.2725631128756407,0.2842696271277566,0.3656888879699258,0.5364584246875341,95.0,0.9068742249057149,1.6904837041825438
trend_pullback,0.7377233900497738,0.4191425231088558,0.5309601941197796,0.6317158957619349,69.19999999999999,0.20676319592999426,0.3273040892545689
mean_reversion_vol_filter,-0.0320036165188554,0.0051302316468258,0.0208152615238819,0.0895967782096187,27.800000000000004,-0.0528188780427373,-0.5895176042955851
random,0.4463199500534082,0.3905044921252363,0.5568583264010788,0.7289305631154177,53.2,-0.11053837634767061,-0.15164458995275815
volatility_managed_tsmom,0.2901520047267159,0.509967440302446,0.5621970725234248,0.3706691618701871,25.6,-0.2720450677967089,-0.7339295948552159
breakout_volume_momentum,-0.0917295728362154,1.056725013265949,1.3951025522862528,1.4177335589768856,5.800000000000001,-1.486832125122468,-1.0487387532784707
