candidate_id,candidate_name,candidate_family,is_control,ticker,split,split_start,split_end,split_rows,signal_count,rejected_signal_count,trade_count,average_holding_bars,actual_cumulative_return,mean_simulated_return,median_simulated_return,std_simulated_return,RCSI,RCSI_z,p_value,percentile,classification_raw,classification_raw_label,simulation_count,research_grade,null_model,seed,bh_adjusted_p_value_by_ticker_split,bh_adjusted_p_value_by_split_global,classification_bh_by_ticker_split,classification_bh_by_ticker_split_label,classification_bh_by_split_global,classification_bh_by_split_global_label
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,13,0,13,14.0,-0.2587157622660213,0.15595543489731437,0.1069718583488664,0.33796820851394965,-0.41467119716333567,-1.2269532657720974,0.9226932668329177,7.98004987531172,negative_skill,Negative Skill,400,False,structure_preserving_random_timing,20338044,0.9936696719739115,0.9860844073023548,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_turn_of_month_seasonality,Existing Strategy: Turn-of-Month Seasonality,existing_production,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,17,0,17,4.588235294117647,0.14462760554405837,0.04919922168085583,0.044784915338106315,0.21229740322731477,0.09542838386320254,0.4495033025016505,0.2967581047381546,70.57356608478803,random_luck,Random / Luck,400,False,structure_preserving_random_timing,20389830,0.6391713025129484,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,15,0,15,12.866666666666667,0.039730190298963845,0.10003218206345649,0.0648448112775584,0.3004832408618023,-0.06030199176449264,-0.20068337785343118,0.5311720698254364,47.13216957605985,random_luck,Random / Luck,400,False,structure_preserving_random_timing,20393582,0.7827798923743273,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_regime_filtered_momentum,Regime-Filtered Momentum,hybrid,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,26,0,26,7.576923076923077,0.6033881988799926,0.1390388139428613,0.09734557127395203,0.33140415259730865,0.4643493849371313,1.401157412476256,0.09226932668329177,91.02244389027432,weak_skill,Weak Skill,400,False,structure_preserving_random_timing,20364528,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_bbands,Bollinger Mean Reversion,mean_reversion,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,no_trades,No Trades,400,False,structure_preserving_random_timing,20350401,1.0,1.0,no_trades,No Trades,no_trades,No Trades
cand_mean_reversion_zscore,Z-Score Mean Reversion (Calm Regime),mean_reversion,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,3,0,3,4.333333333333333,0.07448712904943218,-0.0018795004615111965,0.002506620763733576,0.07968031119575343,0.07636662951094338,0.9584127918794241,0.14962593516209477,85.286783042394,weak_skill,Weak Skill,400,False,structure_preserving_random_timing,20351335,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_momentum_trend_filter,Dual Momentum + Trend Filter,momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,71,0,71,4.563380281690141,0.3699338782259707,0.22870702396751144,0.19314920767838353,0.43334964706009543,0.14122685425845924,0.3258958561904041,0.32418952618453867,67.83042394014963,random_luck,Random / Luck,400,False,structure_preserving_random_timing,20373998,0.6483790523690773,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_medium_term_momentum_63,Medium-Term Momentum (63-Day),momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,26,0,26,8.884615384615385,0.5355586977896797,0.21222390382886122,0.15836895772431708,0.34893441305657863,0.32333479396081843,0.9266348685086292,0.16209476309226933,84.03990024937656,weak_skill,Weak Skill,400,False,structure_preserving_random_timing,20356993,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,18,0,18,6.944444444444445,-0.18382485403471308,0.06967551025404163,0.030074933619801757,0.24926292371609696,-0.2535003642887547,-1.016999883133378,0.8678304239401496,13.466334164588527,negative_skill,Negative Skill,400,False,structure_preserving_random_timing,20337736,0.9936696719739115,0.9594124923910695,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,4.0,-0.16536034859831178,0.05548510296551878,0.03408266540080056,0.19624066494294695,-0.22084545156383056,-1.1253806728999667,0.9002493765586035,10.224438902743142,negative_skill,Negative Skill,400,False,structure_preserving_random_timing,20354496,0.9936696719739115,0.977014827272903,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,9,0,9,15.555555555555555,1.410756550846446,0.42546720363747026,0.15220562934309534,1.0488105035338746,0.9852893472089757,0.9394350494099076,0.11970074812967581,88.2793017456359,weak_skill,Weak Skill,400,False,structure_preserving_random_timing_shared_calendar,20385175,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,8,0,8,42.0,0.037952241597539495,1.462247009077228,0.2184820193080554,6.817472625932298,-1.4242947674796884,-0.20891829650506505,0.5835411471321695,41.895261845386536,random_luck,Random / Luck,400,False,structure_preserving_random_timing_shared_calendar,20396670,0.8169576059850373,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,6,0,6,45.666666666666664,0.9658775500372973,0.6470695979440612,0.1860071211858051,2.0994036966330496,0.3188079520932361,0.1518564307591385,0.2344139650872818,76.80798004987531,random_luck,Random / Luck,400,False,structure_preserving_random_timing_shared_calendar,20424314,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,25,0,25,10.24,0.4665253991148359,0.18120406325020272,0.11005058064466647,0.35306783660689517,0.2853213358646332,0.8081204411216569,0.1970074812967581,80.54862842892769,weak_skill,Weak Skill,400,False,structure_preserving_random_timing,20329122,0.5966900929494445,0.9594124923910695,random_luck,Random / Luck,random_luck,Random / Luck
