agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,5,5,True,0.00157970402668462,0.0010712786278966,0.6,0.0037652170789178262,0.4195519125655958,0.4195519125655958
trend_pullback,neutral,2,5,False,0.00936487592074745,0.00936487592074745,1.0,0.008406261122426751,1.114035810256149,
trend_pullback,stressed,3,5,False,-0.003075423552182701,0.0085202020372982,0.6666666666666666,0.02268128083102499,-0.13559302823744981,
breakout_volume_momentum,calm,6,5,True,-0.0006512230978779166,-0.00119228273569275,0.16666666666666666,0.004647142317971338,-0.1401340981875075,-0.1401340981875075
breakout_volume_momentum,neutral,3,5,False,0.00033657916112316667,0.0023318732043237,0.6666666666666666,0.0031581424674166675,0.10657504042193683,
breakout_volume_momentum,stressed,3,5,False,-0.004151343215197,-0.0049683810084817,0.0,0.0013047288462266294,-3.1817670217095193,
mean_reversion_vol_filter,calm,1,5,False,0.0035708633722412,0.0035708633722412,1.0,0.0,0.0,
mean_reversion_vol_filter,neutral,0,5,False,0.0,0.0,0.0,0.0,0.0,
mean_reversion_vol_filter,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
trend_momentum_verification,calm,2,5,False,0.0050928690965039505,0.0050928690965039505,0.5,0.00558088839707695,0.9125552661421065,
trend_momentum_verification,neutral,3,5,False,0.002460471019933033,0.0043817940722335,0.6666666666666666,0.004683044430767435,0.5253998881086471,
trend_momentum_verification,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
adx_trend_following,calm,9,5,True,0.0015247462643341,-0.0013083393117762,0.4444444444444444,0.004764551211678655,0.32001886360182463,0.32001886360182463
adx_trend_following,neutral,4,5,False,0.0005536991292441498,0.0007153518996439998,0.5,0.005876907378791909,0.09421607208619501,
adx_trend_following,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
uptrend_oversold_reversion,calm,1,5,False,0.004241661562897,0.004241661562897,1.0,0.0,0.0,
uptrend_oversold_reversion,neutral,1,5,False,0.0075255710862839,0.0075255710862839,1.0,0.0,0.0,
uptrend_oversold_reversion,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
volatility_squeeze_breakout,calm,0,5,False,0.0,0.0,0.0,0.0,0.0,
volatility_squeeze_breakout,neutral,1,5,False,0.0045953888173703,0.0045953888173703,1.0,0.0,0.0,
volatility_squeeze_breakout,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
connors_rsi2_pullback,calm,5,5,True,-0.0002809493944928401,0.0012886805882326,0.6,0.004193779476997025,-0.0669919331795708,-0.0669919331795708
connors_rsi2_pullback,neutral,0,5,False,0.0,0.0,0.0,0.0,0.0,
connors_rsi2_pullback,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
donchian_trend_reentry,calm,4,5,False,-0.0031353539454423503,-0.00206555868193425,0.25,0.0073970820029894985,-0.4238636186776368,
donchian_trend_reentry,neutral,3,5,False,0.0014110716456329,0.0063635951116492,0.6666666666666666,0.007472768872201614,0.18882848777539837,
donchian_trend_reentry,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
turn_of_month_seasonality,calm,8,5,True,0.002176231965503,0.0022362497732881497,0.875,0.0025387939995123615,0.8571912356500762,0.8571912356500762
turn_of_month_seasonality,neutral,6,5,True,0.004176923258925216,0.00372044740500445,1.0,0.0032998348851761656,1.2657976548127274,1.2657976548127274
turn_of_month_seasonality,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
random,calm,8,5,True,-0.00044604191460202497,-0.0004513696794542,0.375,0.0025759597531999964,-0.17315562250067285,-0.17315562250067285
random,neutral,3,5,False,0.0009809152178386334,0.0001248330643155,0.6666666666666666,0.0014042618530075155,0.698527283738287,
random,stressed,7,5,True,0.0015753673864295856,0.0018292149852823,0.7142857142857143,0.00543706208003689,0.28974607301502375,0.28974607301502375
