agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,-0.8145204330763112,-0.056872326399188405,0.21937993377545612,0.06006585350861096,-0.9873218469278122,-0.34840685714115144,6.633078801502359,30.737810125581902,29.2,0.708,0.149966742310231,-0.46611357593515973,-0.24229439911792278,0,0,-0.9853886540923904,31.671062713197948,248,0.00047,1000,random_timing_matched_duration
mean_reversion,1,101,-0.8620587904963659,-0.06806078317479476,0.0279580222435926,-0.015255039320519479,-0.9565499070799878,-0.21293454888365854,5.6958705863632275,61.88964113289131,16.900000000000002,0.831,0.08039897621588903,-0.6491242416127074,-0.10596166429173841,0,0,-0.9580858539013923,17.12912145635935,118,0.00047,1000,random_timing_matched_duration
random,1,101,0.37766684623115615,0.01121104227969459,0.32768888533432783,0.10232234649768938,-0.8987452468672033,-0.29302920861077286,6.541756053177209,46.038959267752354,61.9,0.381,0.4190750243243807,0.670696054841929,-0.13388854363751101,0,1,-0.9812955509874896,25.822641513691984,168,0.00047,1000,random_timing_matched_duration
momentum,1,101,-0.28119245516102936,-0.01140723629235013,0.3059315093646828,0.08815206665479983,-0.9867090311216329,-0.4864621966053418,7.832864479544655,60.59524152044121,55.1,0.449,0.3477536589966768,0.20526974144431243,-0.133905843612629,0,1,-0.986407371758399,24.64099281129127,128,0.00047,1000,random_timing_matched_duration
breakout,1,101,-0.8108206647352417,-0.056217198612669564,0.2310783659492302,0.11632756172896609,-0.979547978663442,-0.38900839679496146,6.656397555716439,36.06619971904128,29.9,0.701,0.15428198203334137,-0.42181226794028026,-0.20704200272337914,0,0,-0.9826515923008236,28.41065114047849,76,0.00047,1000,random_timing_matched_duration
trend,2,102,-0.8145204330763112,-0.056872326399188405,0.21937993377545612,0.06006585350861096,-0.9873218469278122,-0.27162242679648174,6.2617991160044735,33.143165740284296,28.299999999999997,0.717,0.1444808443321999,-0.5428980062798294,-0.21350765356973062,0,0,-0.9861426714160051,22.096613171772702,248,0.00047,1000,random_timing_matched_duration
mean_reversion,2,102,-0.8620587904963659,-0.06806078317479476,0.0279580222435926,-0.015255039320519479,-0.9565499070799878,-0.20725815233446185,2.7371016815426166,11.460880702809579,18.8,0.812,0.09044397075882467,-0.654800638161904,-0.31403873448893554,0,0,-0.9662198592872041,13.3975758295045,118,0.00047,1000,random_timing_matched_duration
random,2,102,0.37766684623115615,0.01121104227969459,0.32768888533432783,0.10232234649768938,-0.8987452468672033,-0.2511656842406817,5.794060563886924,30.945350181075693,61.1,0.389,0.41005039867429227,0.6288325304718378,-0.17503093957450536,0,1,-0.9854234493640566,27.618986189106963,168,0.00047,1000,random_timing_matched_duration
momentum,2,102,-0.28119245516102936,-0.01140723629235013,0.3059315093646828,0.08815206665479983,-0.9867090311216329,-0.39907172874705965,8.510028515084759,53.343836635078496,52.900000000000006,0.471,0.3269790928711038,0.11787927358603029,-0.1648029374112313,0,1,-0.9911256562301793,33.92300898959589,128,0.00047,1000,random_timing_matched_duration
breakout,2,102,-0.8108206647352417,-0.056217198612669564,0.2310783659492302,0.11632756172896609,-0.979547978663442,-0.37392050530205106,8.34801175098499,55.39400884113498,29.5,0.705,0.15181088300860132,-0.43690015943319066,-0.1653397652079476,0,0,-0.9847153412938955,33.710023055182184,76,0.00047,1000,random_timing_matched_duration
