total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
100,-0.001993204853818214,0.032958556462977254,0.64,0.12085062290882935,-0.01649312850726391,0.06532823371566,0.12167576231066835,-0.001993204853818195
