start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
2011-06-23 00:00,2026-04-02 00:00,90.32537841796876,602.989990234375,5.67261621811336,0.8304536757583625,-0.3399300045492303,3716,0.00047,Daily,1d
