agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,1.5349016863536877,0.26267547026751487,0.7088331342407517,0.16959977977282342,-0.4783848674347345,3.5611079480419705,4.598761826740757,3.9561583066797184,17.18,0.8282,0.08186477383364071,-2.0262062616882828,-0.7744533719022161,0,0,0.6133947074052377,12.03268874480532,39,0.00047,5000,random_timing_matched_duration
mean_reversion,1,101,1.7964130310227389,0.30878296737957345,0.9618426449696493,0.592956194688006,-0.3909088297013765,0.8812382406672314,1.0988271495293875,0.9993150314465233,80.04,0.1996,0.6998394630486477,0.9151747903555074,0.6980640334045465,0,1,-0.09675867682922187,3.0429675666731764,13,0.00047,5000,random_timing_matched_duration
random,1,101,2.6900489461161046,0.4062894245775782,0.9384392820696422,0.36971149287201205,-0.3417562189508795,1.3364454092788587,1.8168221239118716,1.8863112065387768,76.66,0.2334,0.6318991482906486,1.3536035368372459,0.46292829050543105,0,1,-0.17131059611108926,5.293933081566484,20,0.00047,5000,random_timing_matched_duration
momentum,1,101,10.826848858080142,1.152580289884464,1.3924415267353498,0.34513040740860995,-0.4061070724100426,7.444526482253485,8.728960243263542,5.429233480417671,71.96000000000001,0.2804,0.552221990705379,3.382322375826657,0.38640604099700826,0,1,2.458396876477514,19.52087231946367,13,0.00047,5000,random_timing_matched_duration
breakout,1,101,0.6877207787591748,0.14994667497863748,0.5076702545271262,0.23188720282295827,-0.5152228570681421,3.2425697510402935,4.0780691462486125,3.2951961574072537,6.419999999999999,0.9358,0.028816959143838583,-2.5548489722811185,-1.028876038189196,0,0,0.5665736520814583,10.230067118379468,14,0.00047,5000,random_timing_matched_duration
trend,2,102,1.5349016863536877,0.26267547026751487,0.7088331342407517,0.16959977977282342,-0.4783848674347345,3.511132440687529,4.5016955170163335,3.7172025665696573,18.08,0.8192,0.08661005636824444,-1.9762307543338413,-0.7981254121968633,0,0,0.5824524642517946,11.71103844066652,39,0.00047,5000,random_timing_matched_duration
mean_reversion,2,102,1.7964130310227389,0.30878296737957345,0.9618426449696493,0.592956194688006,-0.3909088297013765,0.9377384690675569,1.1290999625363947,0.9696610527260949,79.36,0.2064,0.6852903070448263,0.858674561955182,0.688192092082349,0,1,-0.06314346800118016,3.0102164386114003,13,0.00047,5000,random_timing_matched_duration
random,2,102,2.6900489461161046,0.4062894245775782,0.9384392820696422,0.36971149287201205,-0.3417562189508795,1.3137588860655236,1.8382679633163923,1.9870614030444955,76.88000000000001,0.2312,0.6360121702515086,1.376290060050581,0.42866364446244476,0,1,-0.13700893842275397,5.658815141861964,20,0.00047,5000,random_timing_matched_duration
momentum,2,102,10.826848858080142,1.152580289884464,1.3924415267353498,0.34513040740860995,-0.4061070724100426,7.510174961894267,8.781375537311087,5.4788972562141485,72.8,0.272,0.5654310959658012,3.3166738961858755,0.37333668165598205,0,1,2.516945161616009,19.16680929887086,13,0.00047,5000,random_timing_matched_duration
breakout,2,102,0.6877207787591748,0.14994667497863748,0.5076702545271262,0.23188720282295827,-0.5152228570681421,3.3381568573493956,4.183473761636356,3.364842813737224,6.0,0.94,0.026872146400301365,-2.6504360785902206,-1.0389052851460123,0,0,0.5982390592985297,10.660062710243624,14,0.00047,5000,random_timing_matched_duration
