total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
304,-0.0011774888355572458,-0.00172395877529725,0.4407894736842105,0.028489526526852584,-0.0413305863278357,0.018049560999150813,0.016332928117033012,-0.0011774888355572475,2.5953947368421053,63.21052631578947,13.197368421052632,9.318227593152063,0.40460526315789475,0.0
