total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
66,0.007842815963190164,-0.008029631082222,0.4090909090909091,0.055278031832535254,0.14187943570331824,0.04999839269742562,0.02134181408358823,0.007842815963190166
