agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,-0.0430220932587199,-0.016211870354702538,-0.017972640577780072,-0.005722456951730048,-0.27441460475563606,0.015392338587270543,0.06718801452928767,0.3031354384944042,40.23904382470119,0.601593625498008,0.22069677418786868,-0.11021010778800758,-0.3635672171336774,0,0,-0.32997087474335673,0.6119027892512601,57,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,0.2040655416529836,0.07092895774324433,0.5230808280236486,0.11806390077087256,-0.2725644611797129,0.09237656466481439,0.10526784256228433,0.27546974265909696,69.32270916334662,0.3107569721115538,0.5075791187905577,0.09879769909069927,0.3586517275436843,0,1,-0.2720841791944673,0.586654022688129,58,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,1,101,-0.37953289521423106,-0.16117243393675038,-0.3237637094424734,-0.04160455399020624,-0.5694441450375957,2.152488810474485,5.735297743405992,9.405737822598132,7.569721115537849,0.9282868525896414,0.03231780045501919,-6.114830638620223,-0.6501170619415727,0,0,-0.42547923791401165,22.389930366644315,304,0.00047,250,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
random,1,101,-0.05175833036128163,-0.02030927410926742,0.011896847082551494,0.0021561368257471494,-0.2872165788411416,0.09683270617082207,0.12068205198763551,0.35123177003771905,33.46613545816733,0.6693227091633466,0.17436443975517532,-0.17244038234891715,-0.49095895377117693,0,0,-0.3746183660080261,0.6779493389914891,97,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,-0.0430220932587199,-0.016211870354702538,-0.017972640577780072,-0.005722456951730048,-0.27441460475563606,0.07399320668164323,0.10179461138185703,0.3058310416204736,35.0597609561753,0.6533864541832669,0.18482987343334026,-0.14481670464057692,-0.4735186587772531,0,0,-0.31297291391622334,0.6890256630265778,57,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,0.2040655416529836,0.07092895774324433,0.5230808280236486,0.11806390077087256,-0.2725644611797129,0.07744737476280511,0.10557511009264121,0.26704217113974604,67.72908366533864,0.32669322709163345,0.4858598690973215,0.09849043156034239,0.36881976782910925,0,1,-0.26175667150733933,0.5607798085718937,58,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,2,102,-0.37953289521423106,-0.16117243393675038,-0.3237637094424734,-0.04160455399020624,-0.5694441450375957,1.9822984515615696,6.819958969396835,12.8801279981515,3.5856573705179287,0.9681274900398407,0.01406744788272594,-7.199491864611066,-0.5589612048610314,0,0,-0.2848425262633867,31.967466280823995,304,0.00047,250,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
random,2,102,-0.1334554281883903,-0.05247930410563372,-0.12644983046631608,-0.011502469970956247,-0.32972681166189755,0.02276089720937811,0.06299737648757087,0.31708725426590084,30.677290836653388,0.6972111553784861,0.15663567279474366,-0.19645280467596116,-0.6195544035056708,0,0,-0.35989514068531625,0.6622044809507679,105,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
