anchor_ticker,asset_class,asset_class_label,selection_source,selection_reason,fallback_rule,universe_position,universe_ticker,included_in_aligned_universe,aligned_rows
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",1,BTC-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",2,ETH-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",3,XRP-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",4,LTC-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",5,BCH-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",6,ADA-USD,True,17135
USDC-USD,crypto,Crypto,asset_class_default,Using the Crypto peer universe so relative-strength ranking stays within a sensible asset class. The anchor ticker is excluded by default to avoid self-referential ranking and to keep cross-anchor validations more independent.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",7,DOGE-USD,True,17135
