agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.4800817490180103,0.0681644973963353,0.084842177215041,0.1968799363233763,96.56068786242751,0.3952395718029693,2.007515743776889,5000,0.3459308138372325,True
uptrend_oversold_reversion,0.2020843478107271,0.0956455710629963,0.1100186720124207,0.204822112959425,68.88622275544891,0.09206567579830639,0.4494908995326324,5000,0.7813992757004155,True
turn_of_month_seasonality,0.4505453156198761,0.3823237143450984,0.4511048803158377,0.4809296346860118,55.84883023395321,-0.0005595646959615785,-0.00116350637516215,5000,0.7813992757004155,True
mean_reversion_vol_filter,-0.025021472348788,0.0240422658844815,0.0265714874110888,0.0986995976148846,29.69406118776245,-0.0515929597598768,-0.5227271539767272,5000,0.7813992757004155,True
breakout_volume_momentum,0.4170907440225883,0.4120080495457955,0.4732017875338405,0.4664859811594508,50.58988202359528,-0.056111043511252234,-0.12028452253117715,5000,0.7813992757004155,True
volatility_squeeze_breakout,0.1135556594507194,0.1707626985559421,0.1839434318606895,0.2313830670368045,40.031993601279744,-0.07038777240997011,-0.30420450948026384,5000,0.7813992757004155,True
trend_pullback,0.6054353600660909,0.6980691330763731,0.7907377647586971,0.6148653126338298,43.13137372525495,-0.18530240469260617,-0.30137072442556073,5000,0.7813992757004155,True
trend_momentum_verification,0.8839416818040575,1.2493678938508532,1.425103627088512,1.0164025952300262,33.7132573485303,-0.5411619452844545,-0.5324287322997064,5000,0.7813992757004155,True
random,2.78973612378154,2.9609330280391744,3.415461356643497,2.152166737003112,46.89062187562488,-0.6257252328619569,-0.2907419867167346,5000,0.7813992757004155,True
adx_trend_following,0.5713087225938835,1.167932483648462,1.3406899999500377,0.9483499571174812,21.19576084783043,-0.7693812773561541,-0.8112841378668861,5000,0.788242351529694,True
