start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
1999-11-04 00:00,2026-04-02 00:00,0.0557469315826892,176.0,3154.6405887391775,0.8105689267658212,-0.8972242597380444,6642,0.00047,Daily,1d
