agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
trend_momentum_verification,4.882539850055362,4.249659300966396,9.418075158160049,17.138699525723503,54.42278860569715,-4.535535308104687,-0.2646370747848922,2000,1.0,False
breakout_volume_momentum,-0.4393604555573515,2.436376943647628,5.159654425830988,8.688232616442583,5.097451274362818,-5.59901488138834,-0.6444365762942554,2000,1.0,False
trend_pullback,-0.2300071217264735,3.02851353762907,6.330518073798912,12.355959206347448,7.646176911544228,-6.560525195525386,-0.5309604123777896,2000,1.0,False
random,-0.9999761609698156,4.954861429761928,9.86224323500452,15.674789852280982,0.0499750124937531,-10.862219395974336,-0.6929738451577183,2000,1.0,False
momentum_relative_strength,-0.954447166253626,5228938.368651548,43687215.61997063,187564846.10202944,0.0499750124937531,-43687216.57441779,-0.232917934689389,2000,1.0,False
