signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
1994-12-08,25.78156852722168,SPY,mean_reversion_vol_filter,1994-12-09,1994-12-15,25.78158351277627,26.320184083548295,25.789799406804605,26.316413686945836,3876,19.38,19.38,2.68672979270796,0.9327167247441912,100000.0,102002.39694982741,99980.64250077466,0.9998064250077466,99961.26250077465,0.9996126250077465,13108,2041.1569498274132,2002.396949827413,0.020419479493984934,0.020031729289252377,0.02002396949827413,4,4,stressed,25.655110701994044,26.34577569961548,take_profit
1996-07-11,38.593536376953125,SPY,mean_reversion_vol_filter,1996-07-12,1996-07-16,38.658981271542515,37.59341618172565,38.67022709828068,37.58692123045241,2637,13.185,13.185,2.408981656596259,1.2279817182744333,102002.39694982741,99119.34937636428,101986.57385816614,0.999844875295734,101973.38885816614,0.9997156136274373,43498,-2856.677573463136,-2883.047573463136,-0.028013951536282302,-0.028272548414303857,-0.02826450808681721,2,2,stressed,38.11269908731492,39.74361515045166,stop_loss
1999-07-30,82.95906066894531,SPY,mean_reversion_vol_filter,1999-08-02,1999-08-04,82.95904536715356,82.93957565526642,82.97947665138975,82.9279923622213,1194,5.97,5.97,1.962815735855251,0.8967892764765052,99119.34937636428,99045.93713509716,99083.46512175936,0.9996379692276969,99077.49512175936,0.9995777388081313,264324,-61.47224126712021,-73.41224126712021,-0.0006204460578214568,-0.000740957784377791,-0.0007406449066606352,2,2,neutral,82.58390029315734,86.34393081665038,stop_loss
1999-09-23,80.13758850097656,SPY,mean_reversion_vol_filter,1999-09-24,1999-09-27,80.05927276611328,80.68594779365698,80.08121828015084,80.65789105984413,1236,6.18,6.18,2.241158304255027,2.978485916774973,99045.93713509716,99746.34469079808,98986.56579426643,0.9994005676300507,98980.38579426643,0.9993381723397566,369355,712.767555700915,700.407555700915,0.007201098985231506,0.007076225760088794,0.0070715425181506406,1,1,stressed,79.68450994320641,83.45527381896973,stop_loss
1999-09-29,79.47176361083984,SPY,mean_reversion_vol_filter,1999-09-30,1999-10-07,79.86345475206097,83.26127390567724,79.87780260885806,83.2339805135585,1248,6.24,6.24,1.2965484765999622,2.779116527931013,99746.34469079808,103922.37471586424,99693.73765585487,0.9994725918517988,99687.49765585487,0.9994100331683768,401184,4188.510025066155,4176.030025066156,0.04201640249337882,0.04189121126786442,0.041866496842679866,5,5,stressed,78.38956575159413,82.72205772399903,take_profit
1999-10-15,78.2575454711914,SPY,mean_reversion_vol_filter,1999-10-18,1999-10-19,78.2967255775973,79.7068135944877,78.31329500252268,79.69751942371516,1326,6.63,6.63,1.6162347215862731,0.6661806841335084,103922.37471586424,105744.59629836548,103850.05917334507,0.9993041388563638,103843.42917334507,0.9992403412380152,471148,1835.4815825012352,1822.221582501235,0.017675471593270282,0.01754777935404477,0.017534449029705093,1,1,stressed,77.71397438184974,81.39833068847656,stop_loss
2000-01-06,86.53804016113281,SPY,mean_reversion_vol_filter,2000-01-07,2000-01-10,88.14791157560529,91.87794494628906,88.1609611151326,91.85431223560983,1199,5.995,5.995,0.980413919518726,2.072847164607519,105744.59629836548,110160.93429181767,105710.98737704397,0.9996821689003694,105704.99237704398,0.9996254756960843,285000,4428.327993452201,4416.337993452201,0.041893271962563455,0.04177984307211681,0.041764195505472515,1,1,stressed,85.909994217324,89.9073055267334,take_profit
2000-02-22,84.79082489013672,SPY,mean_reversion_vol_filter,2000-02-23,2000-02-29,85.20309175888517,85.47788807520709,85.21638569266318,85.4484900072613,1292,6.46,6.46,1.0602642467050765,2.9404432358359878,110160.93429181767,110447.89306627844,110106.03031492083,0.9995016021128561,110099.57031492083,0.999442960634899,434880,299.8787744607683,286.9587744607683,0.002723705220674493,0.0026063568971247775,0.002604905053733577,4,4,stressed,83.53366342565526,88.03253555297852,stop_loss
2000-07-28,89.7044906616211,SPY,mean_reversion_vol_filter,2000-07-31,2000-08-07,90.23718527146988,92.62428177459331,90.26287409217196,92.60871796092009,1223,6.115,6.115,2.3468109488105005,1.180599193674377,110447.89306627844,113304.6301177574,110397.6100147263,0.9995447350768207,110391.4950147263,0.9994893696023853,272337,2868.9670514789673,2856.7370514789677,0.025989022533812453,0.025878235013466182,0.02586502080003169,5,5,stressed,89.06358981919729,93.190966796875,rsi_recovery
2000-09-18,91.55158233642578,SPY,mean_reversion_vol_filter,2000-09-19,2000-09-21,91.84827683288928,91.43296290133222,91.86949226993315,91.40681888505512,1233,6.165,6.165,1.8098350644576722,2.360182270425919,113304.6301177574,112721.82383420279,113281.24896882757,0.9997936434821283,113275.08396882757,0.9997392326430162,209892,-570.4762835546115,-582.8062835546115,-0.005036202698482238,-0.0051450527612497314,-0.005143711099439638,2,2,neutral,91.01783729094795,94.77206649780274,stop_loss
2000-10-09,88.60475158691406,SPY,mean_reversion_vol_filter,2000-10-10,2000-10-11,88.66409924438311,87.10161779346497,88.67560228301501,87.08601766686505,1271,6.355,6.355,0.797372750632362,1.2913468795409038,112721.82383420279,110688.75178707618,112713.04550171207,0.9999221239313548,112706.69050171207,0.9998657462062274,326503,-2020.3620471266036,-2033.0720471266036,-0.01792583952321724,-0.01803861011335188,-0.018036188361509775,1,1,stressed,87.90384750071253,91.42471199035644,stop_loss
2000-11-22,83.63059997558594,SPY,mean_reversion_vol_filter,2000-11-24,2000-12-01,84.57004151946562,84.29319758495241,84.59280774484411,84.27804681980201,1308,6.54,6.54,2.1919964764639897,1.2977119454128332,110688.75178707618,110263.96449712112,110653.93253025609,0.9996854309380319,110647.3925302561,0.9996263463436679,402149,-411.7072899550592,-424.78728995505924,-0.003720894641439286,-0.0038391080010213782,-0.0038376735042797423,5,5,stressed,83.25021071115023,88.05491371154785,stop_loss
2000-12-20,80.14754486083984,SPY,mean_reversion_vol_filter,2000-12-21,2000-12-28,79.98885487244193,84.31363757677963,80.00114817357553,84.29530817605888,1378,6.890000000000001,6.890000000000001,1.0368767502926821,1.674427155834986,110263.96449712112,116167.53698054318,110248.47218318708,0.9998594979420095,110241.58218318709,0.9997970115256047,382104,5917.352483422059,5903.572483422058,0.05367622966068527,0.05355123145468072,0.053540361171905755,4,4,stressed,79.6277365171966,84.73128051757813,take_profit
2001-02-20,81.506103515625,SPY,mean_reversion_vol_filter,2001-02-21,2001-02-22,81.19501291048272,80.21107332419824,81.2053706920598,80.18545313405805,1430,7.15,7.15,0.7756672122847812,2.6951169618438424,116167.53698054318,114694.75487260068,116130.8300896455,0.9996840176537114,116123.68008964551,0.9996224686169853,361492,-1458.482107942504,-1472.7821079425041,-0.012559730339381084,-0.01268287490377106,-0.012678086720468038,1,1,neutral,81.02222364552435,85.35413436889648,stop_loss
2001-06-15,77.783203125,SPY,mean_reversion_vol_filter,2001-06-18,2001-07-03,77.65550438100699,79.14282232249872,77.6793573470157,79.12995649867023,1476,7.38,7.38,2.571638797383409,1.1259106408974957,114694.75487260068,116821.07922044277,114662.11144419516,0.9997153886553768,114654.73144419516,0.9996510439518357,469359,2141.084347842085,2126.324347842085,0.018674190945920058,0.01854545661621484,0.018538985066962645,11,11,neutral,76.59703551043629,80.99820327758789,mean_reversion_complete
2001-07-06,75.99576568603516,SPY,mean_reversion_vol_filter,2001-07-09,2001-07-11,76.27667512603135,75.38933937977266,76.30142824070944,75.36586677992402,1530,7.65,7.65,2.745174837155936,2.6144868163178696,116821.07922044277,115374.37018544108,116748.83520828544,0.9993815841058872,116741.18520828545,0.9993160993487609,473949,-1431.4090350016959,-1446.709035001696,-0.012261388578913492,-0.012392447724601473,-0.01238397252153217,2,2,neutral,75.7451326538608,78.40446052551269,stop_loss
