agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,153,20,True,-0.00045676486963127153,-0.0005400888440023,0.3790849673202614,0.001680877684024529,-0.2717418845954564,-0.2717418845954564
trend_pullback,neutral,143,20,True,-0.0005646456244504014,-0.0006607436071599,0.32167832167832167,0.0017070547964096988,-0.33077182152440093,-0.33077182152440093
trend_pullback,stressed,131,20,True,-0.0004280731991661495,-0.0006836175213804,0.366412213740458,0.0031322017623319973,-0.13666846252185205,-0.13666846252185205
breakout_volume_momentum,calm,53,20,True,-0.0004862867985880151,-0.0010300786146498,0.37735849056603776,0.0028468859786191926,-0.17081358447094386,-0.17081358447094386
breakout_volume_momentum,neutral,56,20,True,-0.0004533395511072086,-0.0008296978418435,0.4107142857142857,0.0034230822467352074,-0.13243606738914465,-0.13243606738914465
breakout_volume_momentum,stressed,92,20,True,-0.000600327053886765,-0.0013337401767084499,0.3695652173913043,0.0040941264257176365,-0.14663129358091012,-0.14663129358091012
mean_reversion_vol_filter,calm,34,20,True,-0.0004632981562149008,-0.0014249704526899999,0.38235294117647056,0.002239865938463206,-0.20684191328556661,-0.20684191328556661
mean_reversion_vol_filter,neutral,30,20,True,-0.0010270748555895233,-0.00175555017163015,0.26666666666666666,0.0020066458472618193,-0.5118366337493108,-0.5118366337493108
mean_reversion_vol_filter,stressed,29,20,True,-0.0010117550262758173,-0.0014323382780733,0.3103448275862069,0.0029047926150031766,-0.34830542498976674,-0.34830542498976674
momentum_relative_strength,calm,145,20,True,-0.0008859869548396061,-0.0013839268742744,0.296551724137931,0.0033932920428908146,-0.2610995292007981,-0.2610995292007981
momentum_relative_strength,neutral,161,20,True,-0.0007020578398133554,-0.0012570686967798,0.36645962732919257,0.0036321908918816306,-0.1932877045043355,-0.1932877045043355
momentum_relative_strength,stressed,208,20,True,-0.0011568721697625042,-0.0019913643581417,0.3173076923076923,0.0049273677716851145,-0.23478502587333044,-0.23478502587333044
random,calm,116,20,True,-0.0010148856511661502,-0.0010929397009568,0.3793103448275862,0.0033809194465612116,-0.3001803702239658,-0.3001803702239658
random,neutral,126,20,True,-0.00014039072183728228,-0.00040514727768929996,0.47619047619047616,0.0035112487857928095,-0.03998313147314717,-0.03998313147314717
random,stressed,119,20,True,-0.001034491989531598,-0.0005710442676747,0.47058823529411764,0.0041926203727498485,-0.24674115411338737,-0.24674115411338737
