agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,26,5,True,-0.01342960852346616,-0.027225671817764648,0.38461538461538464,0.039545974987926016,-0.33959482671919006,-0.33959482671919006
trend_pullback,neutral,13,5,True,0.00402833118149187,0.0099046305434806,0.5384615384615384,0.07471949070982221,0.05391272268083497,0.05391272268083497
trend_pullback,stressed,18,5,True,0.005736525400642107,-0.0088055262319503,0.4444444444444444,0.08545710101206082,0.06712754508057199,0.06712754508057199
breakout_volume_momentum,calm,20,5,True,0.0008264762070677991,-0.0055892870209382495,0.35,0.04255375004192441,0.019421935934049197,0.019421935934049197
breakout_volume_momentum,neutral,18,5,True,-0.01116716759672626,-0.018039394718150602,0.2777777777777778,0.03943483000866016,-0.28318031532718346,-0.28318031532718346
breakout_volume_momentum,stressed,31,5,True,-0.008820115440369888,-0.0122971703283922,0.3225806451612903,0.053212230036614634,-0.1657535388819616,-0.1657535388819616
mean_reversion_vol_filter,calm,2,5,False,-0.005441580696076401,-0.005441580696076401,0.5,0.030768814478449702,-0.17685376535672678,
mean_reversion_vol_filter,neutral,0,5,False,0.0,0.0,0.0,0.0,0.0,
mean_reversion_vol_filter,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
trend_momentum_verification,calm,15,5,True,0.010370292100531912,-0.0051344285411294,0.4666666666666667,0.05491965700492262,0.18882659991125564,0.18882659991125564
trend_momentum_verification,neutral,9,5,True,-0.016933494810051925,-0.04480671929993,0.2222222222222222,0.05761044364870239,-0.2939309912853506,-0.2939309912853506
trend_momentum_verification,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
adx_trend_following,calm,17,5,True,0.006811874465046061,-0.007578633482662,0.47058823529411764,0.06057800800136161,0.1124479772410633,0.1124479772410633
adx_trend_following,neutral,20,5,True,-0.01738048740774245,-0.0319994931695584,0.25,0.05660018244478916,-0.30707475942672635,-0.30707475942672635
adx_trend_following,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
uptrend_oversold_reversion,calm,19,5,True,0.0040891277677659,-0.0018237324621802,0.47368421052631576,0.03185294810025984,0.1283751744075627,0.1283751744075627
uptrend_oversold_reversion,neutral,9,5,True,-0.0001578236576049333,-0.0198921132448391,0.4444444444444444,0.04231605885623424,-0.0037296398074576796,-0.0037296398074576796
uptrend_oversold_reversion,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
volatility_squeeze_breakout,calm,8,5,True,-0.040657667715876714,-0.0428654270595909,0.0,0.024299702360900562,-1.6731755439645606,-1.6731755439645606
volatility_squeeze_breakout,neutral,3,5,False,-0.03357891743108223,-0.0279528684503906,0.0,0.00952345825560812,-3.5259163772055673,
volatility_squeeze_breakout,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
random,calm,49,5,True,-0.003812817950495673,-0.003837673489233,0.4897959183673469,0.06253446556018277,-0.06097146455703281,-0.06097146455703281
random,neutral,30,5,True,0.006165579499527467,0.0180974430741054,0.5333333333333333,0.06369604424117525,0.09679689803314082,0.09679689803314082
random,stressed,51,5,True,0.01167595466264013,-0.0022483772288027,0.49019607843137253,0.08099959718766922,0.14414830527598713,0.14414830527598713
