agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.553; BH-adjusted p=0.791; percentile=44.7; RCSI_z=-0.272. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.6235745018998773,0.2639992467597604,0.12894774733401185,-0.19535893852590602,-0.171897586422046,-0.2721521390471869,0.5528894221155769,0.7911667666466706,0.2573617189069507,44.731053789242154,134,8032,0.00047,True,run_20260402T220731Z_pid31473,135.0,0.3592552629260988,10.328358208955224,15.059701492537313,361.43283582089555,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.493; BH-adjusted p=0.791; percentile=50.7; RCSI_z=-0.114. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.4443678782853093,0.2843895791616571,0.1754728380486053,-0.13966112164080458,-0.0540457816233048,-0.1135008567792304,0.4931013797240552,0.7911667666466706,0.3070637822879549,50.709858028394315,117,8032,0.00047,True,run_20260402T220731Z_pid31473,117.0,0.3113742677275509,8.88888888888889,12.863247863247864,308.71794871794873,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.703; BH-adjusted p=0.791; percentile=29.7; RCSI_z=-0.523. BH-adjusted p-value is shown for reference only and is not used by the final class label.,-0.02502156254770682,-0.03626296641801195,-0.05353498435443923,-0.10009741448177589,-0.0515930356775742,-0.5227281201062846,0.7032593481303739,0.7911667666466706,0.15288448623072518,29.69406118776245,16,8032,0.00047,True,run_20260402T220731Z_pid31473,16.0,0.0521469108041546,4.875,7.0625,169.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.664; BH-adjusted p=0.791; percentile=33.6; RCSI_z=-0.538. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.8742643112807276,0.3939760250445954,0.23551878047691766,-0.17404722860757138,-0.5473573047464471,-0.5380560741935381,0.6638672265546891,0.7911667666466706,0.17791877084363145,33.633273345330934,98,8032,0.00047,True,run_20260402T220731Z_pid31473,98.0,0.2624846004927842,21.214285714285715,30.77551020408163,738.6122448979592,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.797; BH-adjusted p=0.797; percentile=20.3; RCSI_z=-0.834. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.556052746173817,0.28583086371875466,0.13423304771785677,-0.14337666977326324,-0.7883077441101315,-0.8340599932445381,0.7974405118976204,0.7974405118976204,0.09830170490804967,20.275944811037792,136,8032,0.00047,True,run_20260402T220731Z_pid31473,136.0,0.3637521968365553,14.772058823529411,21.558823529411764,517.4117647058823,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.311; BH-adjusted p=0.791; percentile=68.9; RCSI_z=0.450. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.20208735293755709,0.20865325700614185,0.15397375903744354,-0.10512534771597948,0.0920687420446699,0.4495063871412947,0.3113377324535093,0.7911667666466706,0.5067682419795474,68.88622275544891,78,8032,0.00047,True,run_20260402T220731Z_pid31473,78.0,0.2202546618424715,3.782051282051282,5.653846153846154,135.69230769230768,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.608; BH-adjusted p=0.791; percentile=39.2; RCSI_z=-0.321. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.10779314424437914,0.15326033801220293,0.2022846706037501,-0.06679056505998504,-0.0740341735169034,-0.3208688261620295,0.6080783843231353,0.7911667666466706,0.21604043440353562,39.212157568486305,30,8032,0.00047,True,run_20260402T220731Z_pid31473,30.0,0.0813691855284263,12.733333333333333,18.266666666666666,438.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.035; BH-adjusted p=0.311; percentile=96.6; RCSI_z=2.008. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.48009125524967944,0.4509509481021684,0.27622882699813966,-0.11073569681520112,0.3952495536216642,2.007576880770443,0.0345930813837232,0.3113377324535092,1.461010751418873,96.56068786242751,103,8032,0.00047,True,run_20260402T220731Z_pid31473,103.0,0.2806178392409594,2.6019417475728157,3.679611650485437,88.31067961165049,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.536; BH-adjusted p=0.791; percentile=46.4; RCSI_z=-0.286. BH-adjusted p-value is shown for reference only and is not used by the final class label.,2.7897387925398167,0.38422984769514773,0.1423534922125978,-0.5654743409232695,-0.6343197833449099,-0.2863595900786197,0.5362927414517097,0.7911667666466706,0.27059808103208766,46.390721855628875,312,8032,0.00047,True,run_20260402T220731Z_pid31473,312.0,0.817606543263022,11.778846153846152,17.137820512820515,411.3076923076923,acceptable,Trade activity is in a reasonable range for daily research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,24.23215418431938,0.6253702907541272,,-0.5518943277723043,,,,,,,,8152,0.00047,,,,,,,,,
