total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
307,-0.000383818223124598,-0.0017502366738898,0.40716612377850164,0.010464385352852332,-0.036678525320168825,0.00830180743376529,0.006349220459999521,-0.00038381822312459797,0.029315960912052116,4.8892508143322475,4.8892508143322475,13.110990938322129,0.21172638436482086,0.20846905537459284
