total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
182,-0.00010840100641262832,-0.00146923104924055,0.45054945054945056,0.01223226754000434,-0.008861889756589632,0.010114316538154363,0.00849102939295756,-0.00010840100641262753,5.428571428571429,0.6043956043956044,0.29120879120879123
