agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
momentum,18,118,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,48.66461580062253,66.49364908158621,64.84473656525273,21.8,0.782,0.10679324694015198,-24.8355860657427,-0.6579503843580786,0,0,11.234827924468272,184.6632559185505,44,0.00047,1000,random_timing_matched_duration
breakout,18,118,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,23.924528087834076,41.25316407916107,57.691237137861194,17.0,0.83,0.08092190762392612,-15.004591448203938,-0.5604530088731883,0,0,3.917700429247569,128.71309163708162,43,0.00047,1000,random_timing_matched_duration
trend,19,119,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,26.775782334282184,46.29026948798119,69.90592156726134,10.8,0.892,0.04963514562387693,-19.773898759545304,-0.5620179955061779,0,0,4.814326612342466,141.8571808478303,132,0.00047,1000,random_timing_matched_duration
mean_reversion,19,119,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,1.8717783203372704,3.218194170476272,4.53613072680074,91.10000000000001,0.089,1.0506099933550872,6.437325062497347,1.1223021378726628,0,1,-0.24015400354651614,10.707561611739353,66,0.00047,1000,random_timing_matched_duration
random,19,119,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.193368517079197,17.767827458732057,31.586885342307966,37.3,0.627,0.20273245916928356,-2.6971989877206006,-0.3568461343124587,0,0,0.6698330970590407,63.391656867804684,80,0.00047,1000,random_timing_matched_duration
momentum,19,119,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,46.51154860202335,70.07337642967384,73.79491943546401,21.2,0.788,0.10347378251044466,-22.682518867143525,-0.6266603046465301,0,0,11.268358687344834,198.66985157131873,44,0.00047,1000,random_timing_matched_duration
breakout,19,119,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,24.930730124772495,46.13613315773606,81.2348360027233,15.9,0.841,0.07520400420208784,-16.010793485142358,-0.45813099834236504,0,0,4.935213354114752,158.69729160986918,43,0.00047,1000,random_timing_matched_duration
trend,20,120,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,28.333824471779835,46.781531052495964,56.19727215352231,9.6,0.904,0.04383156952463668,-21.331940897042955,-0.7078572669699554,0,0,4.607767384074339,163.20465120789112,132,0.00047,1000,random_timing_matched_duration
mean_reversion,20,120,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,1.7007095358565532,2.784069864099298,3.48881602889309,93.4,0.066,1.1804560644581312,6.608393846978064,1.5836414052730285,0,1,-0.3167321501515257,9.967223884476708,66,0.00047,1000,random_timing_matched_duration
random,20,120,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.377291262634344,17.99875819737379,25.051688423871145,38.5,0.615,0.21112488422458328,-2.881121733275748,-0.4591542283854471,0,0,0.8954498823259635,59.929284610678465,80,0.00047,1000,random_timing_matched_duration
momentum,20,120,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,47.398674184148504,66.53964804700294,67.34275335175681,22.3,0.777,0.10957898119908573,-23.569644449268676,-0.634227384333832,0,0,10.773861933734162,181.1951396533613,44,0.00047,1000,random_timing_matched_duration
breakout,20,120,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,24.232527694148658,44.904724193619465,61.67835282575943,16.900000000000002,0.831,0.08039897621588903,-15.312591054518519,-0.5834265330600819,0,0,3.9813822058368906,149.23844783373406,43,0.00047,1000,random_timing_matched_duration
trend,21,121,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,28.237791576383806,48.780455866422784,60.680612915616685,9.9,0.901,0.04527520902093701,-21.235908001646926,-0.6884995105402738,0,0,4.814518560964444,162.72363613717988,132,0.00047,1000,random_timing_matched_duration
mean_reversion,21,121,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,1.730061024328846,2.9942154737456383,4.24469720723149,92.5,0.075,1.1249387366083,6.579042358505772,1.252124156237636,0,1,-0.3194540877609535,9.81860910561265,66,0.00047,1000,random_timing_matched_duration
random,21,121,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.721965593673158,20.82707304480923,41.159420900223964,37.3,0.627,0.20273245916928356,-3.2257960643145616,-0.34818039714870364,0,0,0.7154725495980035,72.98507682758427,80,0.00047,1000,random_timing_matched_duration
momentum,21,121,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,48.42374375811973,72.3810677379501,79.0675187088202,20.7,0.793,0.10072681268239618,-24.5947140232399,-0.6140579443484441,0,0,11.03476364605989,214.093639707221,44,0.00047,1000,random_timing_matched_duration
breakout,21,121,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,24.60835946671138,44.799108316414866,61.99761909338966,15.299999999999999,0.847,0.0721165896692931,-15.688422827081242,-0.578718541154595,0,0,4.310921108778231,149.7389282740746,43,0.00047,1000,random_timing_matched_duration
trend,22,122,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,28.539975229918127,47.94692616584471,60.18136415996905,9.8,0.902,0.04479346245805826,-21.538091655181248,-0.6803608253590123,0,0,4.385569599313452,166.91896901414904,132,0.00047,1000,random_timing_matched_duration
mean_reversion,22,122,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,2.081128506833006,3.344660929512376,4.56850561909689,91.0,0.09,1.0457574905606752,6.227974876001612,1.0866665967467106,0,1,-0.2682110464115777,11.008447390074808,66,0.00047,1000,random_timing_matched_duration
random,22,122,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.655438295471583,16.624806027109354,19.411286987890858,36.8,0.632,0.19928292171761497,-3.1592687661129872,-0.5217910849532647,0,0,0.9929026209536463,56.12621653896279,80,0.00047,1000,random_timing_matched_duration
momentum,22,122,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,45.32983278718584,68.58682529549816,80.79587510885705,21.7,0.783,0.10623823794205658,-21.500803052306015,-0.553961393453759,0,0,12.20530760691749,181.02937840544183,44,0.00047,1000,random_timing_matched_duration
breakout,22,122,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,24.74537695203206,42.23078967582484,55.14084111725415,14.6,0.854,0.06854212931099495,-15.825440312401922,-0.6041049131869587,0,0,4.49435205806356,140.64933885781622,43,0.00047,1000,random_timing_matched_duration
