total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
220,0.008940536295543072,-0.0159405917600436,0.2727272727272727,0.09099587498770247,0.09825210534819662,0.09955629645374268,0.025040373763781786,0.008940536295543068
