agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum_relative_strength,0.0360963671381804,-0.1574213887140307,-0.1350486000295018,0.2071774373032418,78.4,0.1711449671676822,0.8260791782899625
random,0.0231694432625784,-0.1111209690610817,-0.0984079083350151,0.1799140980745742,76.4,0.1215773515975935,0.675752222303334
mean_reversion_vol_filter,-0.0327726792547524,-0.1153237149517975,-0.0992039619822267,0.1705422088274233,67.2,0.0664312827274743,0.38952985999318257
breakout_volume_momentum,-0.0009444780328021,-0.0063726808796582,-0.0064403686365389,0.0935799365598935,52.8,0.0054958906037368,0.0587293687704019
volatility_managed_tsmom,-0.0798251614655548,-0.0946862049838943,-0.0775684444496567,0.1876329960820987,53.8,-0.0022567170158980937,-0.012027292976287967
trend_pullback,-0.2221116819320184,-0.0913256280551115,-0.0797212584995502,0.1370557815959353,15.0,-0.14239042343246822,-1.0389231433684454
