total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
21,-0.0065164205849897894,-0.0079972064942964,0.3333333333333333,0.031680828282380724,-0.20568971640851616,0.0286852517566526,0.02411725675581099,-0.006516420584989798,13.952380952380953,334.85714285714283,9.523809523809524,0.07340233118971061,0.0,0.09523809523809523
