agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,excess_return_vs_benchmark,excess_annualized_sharpe,excess_p_value,excess_RCSI_z,excess_evidence_label,excess_skill_luck_verdict,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,unstable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.641; mean percentile=36.0; mean RCSI_z=-0.094.,0.0084696358708618,0.0523262096314176,0.0467807893127627,-0.1564737570880289,-864.3238893303419,-0.0942592621621672,0.6405000000000001,0.1934808659192948,35.95,36.0,2013,0.00047,12.620741832918116,1.25670990422705,0.628,-0.1522011276333937,Random / Luck,Random / Luck,1.0,False,False
breakout_volume_momentum,Random / Luck,Random / Luck,Moderate,random / luck,unstable,Random / Luck (Moderate confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.997; mean percentile=0.3; mean RCSI_z=-0.147.,-0.2366813110623455,-0.3146070909969844,-0.2555115308813483,-0.2828034900720922,-82.18852942306712,-0.1469728951536247,0.997,0.0013048416883442,0.3,29.0,2013,0.00047,9.30964783514086,1.2493469778394717,0.998,-0.1176284179432587,Random / Luck,Random / Luck,1.0,False,False
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not_applicable,"No completed trades were generated for this strategy on this ticker, so Skill vs Luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,0.0,2013,0.00047,12.50634798355228,1.2467036855965126,,,No Trades,No Trades,,,
volatility_managed_tsmom,Random / Luck,Random / Luck,Low,random / luck,unstable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.523; mean percentile=47.6; mean RCSI_z=-0.181.,-0.0236476636017894,-0.0084294230653081,-0.1453342776509953,-0.0990195637549428,-16.057182064839985,-0.1812504241493961,0.5235,0.2810833139851389,47.65,12.0,2013,0.00047,12.186954409948529,1.2547278559713295,0.51,-0.1148061894225816,Random / Luck,Random / Luck,1.0,False,False
momentum_relative_strength,Random / Luck,Random / Luck,Low,random / luck,unstable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.795; mean percentile=20.5; mean RCSI_z=-0.092.,-0.5337777531536745,-0.3609256480347949,-0.1152572881978194,-0.663860890856139,-6650.022676508923,-0.0922093567041626,0.795,0.0996328713435296,20.5,87.0,2013,0.00047,5.296959903580083,1.2497060827862991,0.83,-0.075777084918241,Random / Luck,Random / Luck,1.0,False,False
random,Random / Luck,Random / Luck,Moderate,random / luck,unstable,Random / Luck (Moderate confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.999; mean percentile=0.1; mean RCSI_z=-0.116.,-0.3050132971562631,-0.4395070408648907,-0.166956713575638,-0.3154773032470894,-202.54224060006263,-0.1157194774498785,0.999,0.0004345117740176,0.1,52.0,2013,0.00047,8.386732252549153,1.24863995501138,0.996,-0.115404258335204,Random / Luck,Random / Luck,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.9259607407407408,1.2587601641536728,,-0.9999547169793328,,,,,,,2265,0.00047,0.0,0.0,,,Benchmark Reference,Benchmark,,,
