agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,-0.6856559637116196,156.767050997191,422.95851436202844,984.4302991421913,0.0,1.0,-0.0,no evidence,14.433037738175035,1628.889338265951,361,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,-0.9948684973305418,5.538313960290982,10.748692082458554,16.631830215419644,0.0,1.0,-0.0,no evidence,0.028781632921545508,38.31955720453785,173,0.00047,5000,True,42,random_timing_matched_duration
random,2.7730819190002434,54.59066978996056,150.38331428802164,366.1814312036399,2.76,0.9724,0.012155049828701853,no evidence,4.519681096569515,583.4907304087766,254,0.00047,5000,True,42,random_timing_matched_duration
momentum,1.6232537640540927,267.35032449764543,739.9498704512456,1615.0579273548742,0.02,0.9998,8.686758342857122e-05,no evidence,26.853564853786754,2940.4216718197463,167,0.00047,5000,True,42,random_timing_matched_duration
breakout,107.19784151780523,192.11518402891176,491.30103889089395,1123.0157368459868,34.14,0.6586,0.18137827362411105,no evidence,17.99795507596287,1841.1305150743885,121,0.00047,5000,True,42,random_timing_matched_duration
