total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
96,0.1227258388460984,-0.0158428066346205,0.2916666666666667,0.5245465279532928,0.23396559181309895,0.5057515486266739,0.03499062988707973,0.12272583884609843
