agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,158,20,True,-0.000758600677382581,-0.003873304268849,0.25316455696202533,0.019591742880056842,-0.03872042839816914,-0.03872042839816914
trend,neutral,78,20,True,-0.0017621748800371634,-0.0061845102436218005,0.1794871794871795,0.02418750751130086,-0.07285475277739313,-0.07285475277739313
trend,stressed,62,20,True,-0.0004836940266196652,-0.00655750789540075,0.3225806451612903,0.024924179485759132,-0.019406617854603087,-0.019406617854603087
mean_reversion,calm,74,20,True,-0.003971347986670978,0.00312189762007735,0.6081081081081081,0.025751199035824058,-0.1542199251050871,-0.1542199251050871
mean_reversion,neutral,26,20,True,-0.0010389004079543235,0.0050977113025129,0.6153846153846154,0.023448704943722407,-0.04430523606517782,-0.04430523606517782
mean_reversion,stressed,26,20,True,0.0021176983215867038,0.00696394845995575,0.6153846153846154,0.022783094790383377,0.09295042403460363,0.09295042403460363
random,calm,79,20,True,-0.0019671500751299582,-0.0006361650107993,0.45569620253164556,0.03105227591380526,-0.06334962630727496,-0.06334962630727496
random,neutral,44,20,True,0.001854733379432548,-0.00057146800658175,0.5,0.028735437211887174,0.06454515954485943,0.06454515954485943
random,stressed,45,20,True,-0.002500657992239069,-0.0019601557953245,0.4444444444444444,0.024205465715962052,-0.10330964178020484,-0.10330964178020484
momentum,calm,84,20,True,-0.0015395705560750316,-0.0038331057344821997,0.27380952380952384,0.01725083399577959,-0.08924615218323281,-0.08924615218323281
momentum,neutral,26,20,True,0.0035645409070053976,-0.00109866895648975,0.4230769230769231,0.0283324651539334,0.1258111811887478,0.1258111811887478
momentum,stressed,29,20,True,-0.00043792935273280297,-0.0036614966019946,0.27586206896551724,0.03738694257533498,-0.01171343048045108,-0.01171343048045108
breakout,calm,26,20,True,0.009705020093362384,-0.009423519382933052,0.46153846153846156,0.040133984678911695,0.24181551298747225,0.24181551298747225
breakout,neutral,22,20,True,-0.009067552373499255,-0.0124576319465139,0.22727272727272727,0.02175167285588833,-0.4168668972531281,-0.4168668972531281
breakout,stressed,18,20,False,0.014296113421601427,-0.005036115909446149,0.4444444444444444,0.04959718466343447,0.28824445416840844,
