agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,21,5,True,0.0010789634572616951,0.0059457013044909,0.5714285714285714,0.016645973999081437,0.0648182832269974,0.0648182832269974
trend_pullback,neutral,25,5,True,0.0066685916309526605,0.0156827198702656,0.68,0.03263161293853915,0.20435985323535155,0.20435985323535155
trend_pullback,stressed,10,5,True,0.012827649643417219,0.02267307247921975,0.7,0.03169636632177475,0.4047041075053732,0.4047041075053732
breakout_volume_momentum,calm,31,5,True,0.0012633568194529957,0.0012589917047516,0.5161290322580645,0.013830104505687182,0.09134832053752602,0.09134832053752602
breakout_volume_momentum,neutral,18,5,True,0.0022379290597486614,0.0025549673081700502,0.5555555555555556,0.021411338627261634,0.1045207447655447,0.1045207447655447
breakout_volume_momentum,stressed,7,5,True,-0.008027240098255315,-0.0149302202075962,0.42857142857142855,0.025961127868370893,-0.30920228654761595,-0.30920228654761595
mean_reversion_vol_filter,calm,1,5,False,0.0267053193892924,0.0267053193892924,1.0,0.0,0.0,
mean_reversion_vol_filter,neutral,7,5,True,0.0013032736439089578,0.0112704105508591,0.7142857142857143,0.03283736234984328,0.03968874326823567,0.03968874326823567
mean_reversion_vol_filter,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
trend_momentum_verification,calm,21,5,True,0.004032916461454284,-0.0092611916814121,0.42857142857142855,0.028756740287872756,0.14024247606238732,0.14024247606238732
trend_momentum_verification,neutral,26,5,True,0.011870269550710189,0.0042161164043109,0.5769230769230769,0.029115800051670995,0.407691683884501,0.407691683884501
trend_momentum_verification,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
adx_trend_following,calm,39,5,True,0.002725143253617908,-0.0017244119892683,0.4358974358974359,0.02304313452145174,0.11826269777147581,0.11826269777147581
adx_trend_following,neutral,34,5,True,0.005646817626591647,-0.00305789178611465,0.47058823529411764,0.02738366325678369,0.20621118415165926,0.20621118415165926
adx_trend_following,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
uptrend_oversold_reversion,calm,13,5,True,-0.0011956235728489773,0.0027915356472511,0.6153846153846154,0.013143193754334181,-0.09096902892835321,-0.09096902892835321
uptrend_oversold_reversion,neutral,25,5,True,0.0031615350473988644,0.0066620622941179,0.64,0.012785360209639683,0.24727774544945438,0.24727774544945438
uptrend_oversold_reversion,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
volatility_squeeze_breakout,calm,9,5,True,0.004419138709084589,0.0048404132719778,0.5555555555555556,0.013069180228656737,0.3381343459779338,0.3381343459779338
volatility_squeeze_breakout,neutral,5,5,True,-0.00948929151877856,-0.0082736324422569,0.2,0.017832290686628158,-0.5321409170328445,-0.5321409170328445
volatility_squeeze_breakout,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
random,calm,46,5,True,0.007447286186544296,0.0059177219301052,0.7391304347826086,0.01921173843261875,0.3876424932946142,0.3876424932946142
random,neutral,44,5,True,0.008851578386212105,0.0129942615289915,0.7272727272727273,0.024075467977984523,0.36765966062658917,0.36765966062658917
random,stressed,45,5,True,-0.00026069308412329285,0.01172024006425,0.6222222222222222,0.05338593975120634,-0.004883178704696344,-0.004883178704696344
