Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20
1999-07-15,0.0411838145704231,0.0424966486467404,0.0410646311938762,0.0410646311938762,137040000,0.00586122600937844,0.0360179111361503,0.034622964709997116,0.039925853021626184,0.0036413037886817616,158433600.0,1.3859651241988054,0.09206169088813487,0.0441679359948499,0.0312761105597019
1999-07-16,0.0417806244188512,0.0422582696302636,0.0410646159580728,0.0418998077511787,103872000,0.02033809955237209,0.036489413492381516,0.03478292532265179,0.03890519321746385,0.00375993957359602,159880800.0,1.4389577685746324,0.008606437565799041,0.0441679359948499,0.0312761105597019
1999-07-19,0.0420189986050127,0.042139097265991,0.0405869813107273,0.0408253446221351,43632000,-0.025643629093104248,0.03696687519550317,0.03493452496826643,0.03825603377651129,0.003672909539295736,154125600.0,1.0505212244818236,0.06541142405328104,0.0441679359948499,0.0312761105597019
1999-07-20,0.0408253526140789,0.0408253526140789,0.0386773262521545,0.0401093438267707,178752000,-0.017538144551906387,0.037324971705675065,0.035068228989839495,0.03773329137663194,0.003612199227848553,158889600.0,0.7708246266233831,0.04999167166301777,0.0441679359948499,0.0313650449580087
1999-07-21,0.039631691242081,0.039631691242081,0.0377220285830134,0.0389156825840473,112080000,-0.029760178772276547,0.037653272598981796,0.03517805978655809,0.0382567549317824,0.003439336543423511,154840800.0,0.36705043810830423,0.021956859717383592,0.0441679359948499,0.0316336528055099
1999-07-22,0.0386773158758948,0.0386773158758948,0.0367667380867967,0.0371252000331878,213264000,-0.04600928037154539,0.03786216191947454,0.03521627113223069,0.04008023065588826,0.0032698759468082145,154958400.0,-0.22537915758122523,0.02304030333596918,0.0441679359948499,0.0316336609178472
1999-07-23,0.037006016678482,0.0381996705747979,0.037006016678482,0.0371252000331878,80256000,0.0,0.03810689803212876,0.035232993364334046,0.03958317766226951,0.003012234265705057,153211200.0,-0.3259036025576785,0.003220442192453543,0.0441679359948499,0.0319921145452612
1999-07-26,0.0380795828866867,0.0380795828866867,0.0372443906962871,0.0372443906962871,60528000,0.0032105056132425425,0.038333710655569966,0.03525209940969938,0.03956198929842611,0.002757168271819938,152560800.0,-0.39508649886059866,0.09089695934628961,0.0441679359948499,0.0319921294761464
1999-07-27,0.0372443830935323,0.0374827498229181,0.0367667411677004,0.0373635664582252,98592000,0.00319983116142053,0.03854260053485627,0.03531178221106523,0.039534514845985254,0.00250605978690657,152032800.0,-0.47047324361181386,0.07190777603716714,0.0441679359948499,0.0324697604396456
1999-07-28,0.037244390151331,0.0384380443738673,0.0371252101793433,0.0379603989422321,244224000,0.0159736486792339,0.03876340761780734,0.03534997574985021,0.039577318032323616,0.002235923983351853,159609600.0,-0.3591395242209709,0.03246547773093722,0.0441679359948499,0.0327081479650329
1999-07-29,0.0372443798713522,0.0384380337644231,0.0370060165778781,0.0383188538253307,388800000,0.009442863960521075,0.038852931000292246,0.03536191202700132,0.03485295785184962,0.0021797837013537978,165588000.0,-0.24501383996487675,0.012622066022342393,0.0441679359948499,0.0327081479650329
1999-07-30,0.0383188608023473,0.0393933315366737,0.0381996774262648,0.0384380407631397,452304000,0.0031103993442049838,0.039043942466378156,0.035409658402204454,0.03246790315653312,0.0019562122625265206,183753600.0,-0.3097320852369645,0.05227864648401037,0.0441679359948499,0.0327081479650329
1999-08-02,0.0384380413902859,0.0389156867848461,0.038199678049522,0.0387965068221092,313344000,0.00932581504812946,0.03912750780582423,0.03552187316119665,0.02868136792452949,0.0019075549385951824,188176800.0,-0.17352107507781478,0.1054571339073993,0.0441679359948499,0.034379430294165
1999-08-03,0.0387965103305118,0.0387965103305118,0.0374827574060545,0.0378412194550037,255216000,-0.024623025250332886,0.03915734924376006,0.035629302337765636,0.029287268466878184,0.0018823643951164316,191032800.0,-0.6991896957735206,0.08933514997772063,0.0441679359948499,0.0355730871713612
1999-08-04,0.038079582817323,0.0381996815039529,0.0377220360661988,0.0378412194550037,89952000,0.0,0.03922299090772862,0.03573913343250746,0.0289136920338065,0.0018110837717557747,192374400.0,-0.7629528099549755,0.003159412569686104,0.0441679359948499,0.0355730871713612
1999-08-05,0.0378412154155803,0.0384380407631397,0.0372443866527308,0.0384380407631397,240576000,0.015771725032425854,0.03927671462297435,0.03585611537098879,0.028700525455317406,0.001770613612011744,195100800.0,-0.4736628331247068,-0.035939070415437535,0.0441679359948499,0.0355730871713612
1999-08-06,0.0383188608023473,0.0385572241392221,0.0381996774262648,0.0384380407631397,183984000,0.0,0.03917224630713458,0.03597548097372049,0.021511041073638933,0.001755310811534658,193713600.0,-0.4182766602758938,-0.04166867129138874,0.0441679359948499,0.0367667380867967
1999-08-09,0.0385572241392221,0.0389156861499067,0.0381996774262648,0.0384380407631397,31056000,0.0,0.038975275494158225,0.03609963223338122,0.01850186939832512,0.0015986252363888696,175214400.0,-0.336060459193104,0.012582634382596325,0.0441679359948499,0.0367667380867967
1999-08-10,0.0386773149812865,0.0408253407172596,0.0384380329798463,0.0391540415585041,212064000,0.018627400906734426,0.03880814574658866,0.036230934187769834,0.019132931660099838,0.001381763000310525,178874400.0,0.25032933421846076,0.01547865064844145,0.0434519346122174,0.0367667380867967
1999-08-11,0.0398709730652713,0.0422582810550779,0.0393933277247243,0.0417806357145309,197712000,0.06708360239394806,0.038855910301208454,0.0364123841375112,0.022955607804855803,0.0014646903432636164,181862400.0,1.9968216673058612,0.04789624304187745,0.0434519346122174,0.0367667380867967
1999-08-12,0.0420190054424068,0.0448839592100863,0.0417806420922121,0.043809488415718,239616000,0.04855964172133187,0.038993153162300544,0.036658284068107554,0.02515013580118946,0.0017633651370238094,186991200.0,2.73133178846125,0.09225143659611978,0.0424966486467404,0.0367667380867967
1999-08-13,0.0434519464119378,0.0442871386492324,0.0429743009464945,0.0433327630162239,84672000,-0.010881784214651136,0.0390648009255528,0.03687794603407378,0.02502848871306024,0.0019035498007021145,186031200.0,2.242106872694839,0.03126605805208649,0.0448839592100863,0.0367667380867967
1999-08-16,0.0436903063366368,0.0436903063366368,0.0402285270847521,0.0416614599525928,223440000,-0.03856903985110205,0.03910660669207569,0.03705939635634417,0.025885936075890598,0.0019503615873460813,195021600.0,1.3099382581634929,-0.0815698162246613,0.0448839592100863,0.0367667380867967
1999-08-17,0.0417806357145309,0.0424966443688872,0.0407061650841771,0.0417806357145309,193536000,0.0028605757473145754,0.039190171286463696,0.03723606079816813,0.025521072905369153,0.0020258762925069525,195760800.0,1.2786883570573782,-0.048917785444769546,0.0448839592100863,0.0367667380867967
1999-08-18,0.0413029907714947,0.0432126534391334,0.0404677987445509,0.0427359268069267,279888000,0.02286444607791238,0.03938118349760767,0.037415127381682345,0.024775104845590295,0.0021662273647732795,204151200.0,1.5486570633688497,0.019955200289062835,0.0448839592100863,0.0367667380867967
1999-08-19,0.0457200682879294,0.0541957465110786,0.0441679520246429,0.0518075227737426,1966992000,0.2122709543143817,0.04011529963463541,0.03776368930935855,0.04964944345329563,0.0034087881738151375,291837600.0,3.4300233815999137,0.22944082226190754,0.0448839592100863,0.0367667380867967
1999-08-20,0.0519276111723899,0.052285154431988,0.0494202045447365,0.0513307824730873,353088000,-0.009202144305130222,0.040825578756630385,0.038100332766771265,0.04985550940568725,0.004117967747135906,305479200.0,2.5510650790704714,0.22857830177138605,0.0541957465110786,0.0367667411677004
1999-08-23,0.050613862080944,0.050613862080944,0.0465552545101892,0.0482265539467334,507984000,-0.060474989407797275,0.041374686919152706,0.038389211893081615,0.052620503079832875,0.004330544409696278,327852000.0,1.582218395506824,0.23925756261828757,0.0541957465110786,0.0367667411677004
1999-08-24,0.0475105495595029,0.0484658369697601,0.0451232412087017,0.0479881949722766,398064000,-0.004942484066352115,0.04190591834485527,0.038699580579996055,0.05273592419337698,0.004455769083730762,342825600.0,1.3650340745056542,0.2602082703150903,0.0541957465110786,0.0367667411677004
1999-08-25,0.048107362890375,0.0485850081835156,0.0458392384902299,0.0477489009499549,350352000,-0.004986518506477244,0.04239534344524141,0.03900516338646407,0.05289154294953743,0.004532439444382455,348132000.0,1.181164706204457,0.18694164885597986,0.0541957465110786,0.0370060165778781
