total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
78,0.0014802498091529058,-0.00772425586512605,0.3717948717948718,0.041945235438232954,0.03529005842231279,0.039094456588745934,0.020781219509381738,0.001480249809152909,5.538461538461538,0.19230769230769232,0.24358974358974358
