agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.890; BH-adjusted p=0.962; percentile=11.2; RCSI_z=-1.197. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.02865564512116925,-0.5798584160243618,-0.15581735192652515,-0.04669471510420209,-0.0333692598322666,-1.1970563552611482,0.8902195608782435,0.9620758483033932,0.05050286715510385,11.177644710578845,59,4575,0.00047,False,run_20260402T025334Z_pid27542,60.0,2.1251171046792563,6.508474576271187,36.16949152542373,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.395; BH-adjusted p=0.962; percentile=60.7; RCSI_z=0.324. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",0.00868199316981011,0.26660741645056774,0.07533620466555403,-0.022865789616268173,0.0078324352942997,0.324139694170999,0.3952095808383233,0.9620758483033932,0.40317253560571464,60.67864271457086,43,4575,0.00047,False,run_20260402T025334Z_pid27542,43.0,1.3749835850295469,9.325581395348838,52.23255813953488,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.745; BH-adjusted p=0.962; percentile=25.7; RCSI_z=-0.645. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.0058705364014570716,-0.4414931038133466,-0.1622417458485597,-0.009981146125828677,-0.0057970815893415,-0.6450864100437216,0.7445109780439122,0.9620758483033932,0.1281288940585581,25.748502994011975,21,4575,0.00047,False,run_20260402T025334Z_pid27542,21.0,0.7355084623867287,3.952380952380953,18.61904761904762,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.962; BH-adjusted p=0.962; percentile=4.0; RCSI_z=-0.514. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.378244210977347,-0.32156269745459976,-0.04137762882702663,-0.5688420804897474,-8.61680217978843,-0.5138695543846583,0.9620758483033932,0.9620758483033932,0.01679068762839614,3.992015968063872,304,4748,0.00047,False,run_20260402T025334Z_pid27542,308.0,9.318227593152065,13.197368421052632,63.21052631578947,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.898; BH-adjusted p=0.962; percentile=10.4; RCSI_z=-1.265. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.03931316537181484,-0.39547261102898495,-0.08154640274968984,-0.06604535176143,-0.053607330928033,-1.2654345543970256,0.8982035928143712,0.9620758483033932,0.04662521209190205,10.379241516966069,88,4575,0.00047,False,run_20260402T025334Z_pid27542,88.0,2.7958074196494587,12.181818181818182,60.07954545454545,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.3937412304070846,0.8240679250968237,,-0.218034042926392,,,,,,,,4695,0.00047,,,,,,,,
