Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20
2018-05-27,0.0034640000667423,0.0034799999557435,0.0034010000526905,0.0034239999949932,3494870,-0.011261929964974549,0.004215850040782189,0.004600600004196112,0.004480220011901057,0.005133419994381204,0.04940295130987919,0.0005230783921581755,18168988.0,0.19235358623166024,32.74383271038185,7.899990305300017e-05,0.0004385415427554942,0.12807872178643656,0.004215850040782189,0.0005230783921581755,0.00526200682509854,0.0031696932564658385,0.4962969622715763,-0.00035045114098638695,-0.000250100111284065,-0.00010035102970232197,0.0053559998050332,0.0032480000518262,0.0032480000518262,-0.289184158932311,0.09009871545087655,-0.11088028907516323,0.09515638182024819,1.3459814185493009,0.4112347978917732,1.206845735856695,-0.18782690041842032,-0.2557492518649219,-0.10379434972558088,-1.5138267182513234
2018-05-28,0.0034330000635236,0.0034469999372959,0.003218000056222,0.0032259998843073,7502800,-0.05782713521478644,0.00411200002999971,0.004608260001987164,0.00444199001183728,0.005142474994063325,0.042270434340553255,0.0005027142166865306,16511123.0,0.4544088248873199,30.169660838540935,0.00022899988107389973,0.0004235742812068089,0.1313001538739238,0.00411200002999971,0.0005027142166865306,0.005117428463372772,0.003106571596626649,0.48902160799504285,-0.00037513986009709427,-0.00027510806104667085,-0.00010003179905042342,0.0053559998050332,0.0032480000518262,0.0032480000518262,-0.39166512851215685,0.14113893301303992,-0.10164305422963582,0.09515638182024819,1.3798355019629869,0.41961456618659354,1.1654066550625544,-0.21546695992910114,-0.29995271904879695,-0.10388285654142793,-1.7624330410470155
2018-05-29,0.0032259998843073,0.0034459999296814,0.003167999908328,0.0034370000939816,9244550,0.06540614297622849,0.004029200039803929,0.004621740002185052,0.004412120012566394,0.0051538449944927775,0.04629099133574841,0.00046960510423419614,15295235.5,0.6044071698013411,35.94848611543682,0.0002780000213534,0.00041317611978870827,0.12021417180412804,0.004029200039803929,0.00046960510423419614,0.0049684102482723215,0.0030899898313355373,0.46620182626330775,-0.00037337584996654074,-0.00029476161883064487,-7.861423113589587e-05,0.0053240000270307,0.003218000056222,0.003218000056222,-0.3251521376623884,0.24393774498094745,-0.017719349716474042,0.09515638182024819,1.2633327319150742,0.42956680720910967,1.085283635605403,-0.14697705250969562,-0.25634066555958024,-0.10324427546352577,-1.2610594316006292
2018-05-30,0.0034469999372959,0.0035059999208897,0.0033229999244213,0.0033539999276399,7463910,-0.024149014859510265,0.00395340004470194,0.0046279600029810715,0.004378690011799282,0.005164609994389996,0.04594872696033948,0.00044970085602087623,13924506.0,0.5360269154252223,34.73092025465702,0.00018299999646840008,0.00039673496812297197,0.11828711290466287,0.00395340004470194,0.00044970085602087623,0.004852801756743692,0.0030539983326601876,0.4550016198067611,-0.0003743598911967374,-0.0003106812733038634,-6.367861789287397e-05,0.0052959998138248,0.003167999908328,0.003167999908328,-0.3112936252688755,0.18978356661687812,-0.04553217273595067,0.09515638182024819,1.243081237873346,0.4315588718499809,1.0543210891628465,-0.1516163581434954,-0.2752746511466301,-0.1039091029122925,-1.3328863155070678
2018-05-31,0.0034290000330656,0.0035129999741911,0.0033170001115649,0.003398000029847,8971080,0.013118695037677375,0.00390520003857086,0.004628000003285652,0.0043417300120926865,0.00517640999460122,0.041781383187191365,0.00045495425675178675,12993920.0,0.6904059744865291,35.96903615712837,0.00019599986262619972,0.000382396746301774,0.11253582782310687,0.00390520003857086,0.00045495425675178675,0.004815108552074433,0.0029952915250672867,0.46599841468636355,-0.0003673546744210063,-0.000322015953527292,-4.533872089371432e-05,0.005036000162363,0.003167999908328,0.003167999908328,-0.22099956188127146,0.24972418260091112,-0.01876986086369603,0.09515638182024819,1.1826408872469396,0.43957408770362605,1.0601134773907637,-0.1298781121874295,-0.26577354636244876,-0.10594407936920303,-1.1148373736407917
2018-06-01,0.0034270000178366,0.0034690001048147,0.0033360000234097,0.0034229999873787,5436780,0.0073572564191017875,0.003852700046263585,0.004620500002056306,0.004310150011442549,0.005187469994416408,0.0411623851955448,0.0004469151380914961,11893289.0,0.45713006721689853,36.70372297507939,0.00013300008140500023,0.0003645826988091473,0.1065096991391873,0.003852700046263585,0.0004469151380914961,0.004746530322446577,0.002958869770080593,0.4640020066186279,-0.0003556855800566257,-0.00032874987883315873,-2.6935701223466946e-05,0.0047880001366138,0.003167999908328,0.003167999908328,-0.23474175837789457,0.22381117360627667,-0.0002920582990543208,0.09515638182024819,1.119312200629756,0.4480742783896693,1.035547071093215,-0.1115321861876103,-0.25917108844165593,-0.10929605240519291,-0.9614802056602375
2018-06-02,0.0034179999493062,0.0035840000491589,0.003400000045076,0.0035580000840127,5918490,0.03943911689505497,0.0038141500437631703,0.004611760005354828,0.004283140012994356,0.00519933999457857,0.04238537224469031,0.0004373172220141888,11198038.5,0.5285291705328572,40.663011927639864,0.00018400000408289995,0.00035168393490012963,0.09884314968972731,0.0038141500437631703,0.0004373172220141888,0.004688784487791548,0.0029395155997347924,0.45862613373512373,-0.00033172049180539174,-0.00032934400142760534,-2.3764903777863974e-06,0.0047880001366138,0.003167999908328,0.003167999908328,-0.17810118413929354,0.19395971701857095,0.10291389076620772,0.09515638182024819,1.0387443048900649,0.4502286394062363,1.0186516218514265,-0.06715780889881928,-0.22849409338703264,-0.11301049553143683,-0.5857303276799821
2018-06-03,0.0035759999882429,0.0037499999161809,0.0035449999850243,0.0036899999249726,19570200,0.037099448522505796,0.00377565004164348,0.004602560005150682,0.004253560013603366,0.005211094994447142,0.042725721310978196,0.0004119206949351569,11556563.5,1.6934272891764062,44.32980012133044,0.00020499993115660016,0.0003412065060613061,0.09246788970160745,0.00377565004164348,0.0004119206949351569,0.004599491431513794,0.002951808651773166,0.43639711349503624,-0.0002986342331638297,-0.00032320204777485024,2.4567814611020536e-05,0.0047880001366138,0.003167999908328,0.003167999908328,-0.17264575067889065,0.332129982712545,0.07361065582570636,0.09236292925035153,1.001136391538335,0.4502286394062363,0.9692788847696558,-0.022684866374320545,-0.1982722830678676,-0.11677679833986998,-0.20792865647200068
2018-06-04,0.0036909999325871,0.0037599999923259,0.0035119999665766,0.0035319998860359,22162200,-0.042818439606844505,0.00372650002827863,0.004581780000589735,0.004225640010554291,0.005221804993925565,0.04307001222145281,0.00037802020532733507,11610828.5,1.9087526785879234,41.05911747776264,0.0002480000257492998,0.00033454890032473425,0.09471939725915773,0.00372650002827863,0.00037802020532733507,0.0044825404389333,0.0029704596176239597,0.40576433914796217,-0.00028191270333802546,-0.0003149441788874853,3.3031475549459826e-05,0.0047880001366138,0.003167999908328,0.0033170001115649,-0.2177187672012293,0.301400132337718,0.053070948788377814,0.09236292925035153,1.0255131363625223,0.4502286394062363,0.9012406222826832,-0.05219378525875784,-0.22912058510419853,-0.12256776997232943,-0.5145231379214465
2018-06-05,0.0035379999317228,0.0037219999358057,0.0035139999818056,0.0036539998836815,18819700,0.034541336801266365,0.0036899500177241403,0.004563159993849644,0.004200760007370211,0.005233509993413412,0.043983563566409055,0.0003466194873834643,12071232.0,1.5590537900356816,44.46623462311645,0.00020799995400009978,0.00032550968987297464,0.08908311445949339,0.0036899500177241403,0.0003466194873834643,0.004383188992491069,0.0029967110429572116,0.3757443712988283,-0.00025586691573254144,-0.0003031287262564965,4.7261810523955075e-05,0.0045500001870095,0.003167999908328,0.0033170001115649,-0.16670471956464694,0.3685392441270954,0.07533839069625525,0.09083873528571929,0.9806732136824247,0.4480742783896693,0.8385760786118166,-0.009742715719714079,-0.19923914817660027,-0.12808803277483594,-0.10371642493045578
