ticker,fold_id,fold_start,fold_end,agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,number_of_trades,test_bar_count,transaction_cost,simulations_per_run,null_model,execution_cost_model
SPY,fold_13,2023-12-13,2024-01-10,momentum_relative_strength,1,5001,0.038979757073827725,0.647996778903247,3.251560594935225,0.7879141642678286,-0.025219065152804365,0.014188179880777108,0.04001345595527923,0.04022308107250652,66.66666666666666,0.5,0.3010299956639812,-0.0010336988814515016,-0.025699147203272318,0,1,5,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_13,2023-12-13,2024-01-10,random,1,5001,0.006781732991459233,0.09231364430292777,1.672105034459356,0.2101395717649157,-0.014821226238816099,0.008280092872415807,0.0024783229906852645,0.01776130795063571,50.0,0.6666666666666666,0.17609125905568127,0.004303410000773968,0.2422912779134569,0,0,6,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_14,2023-12-27,2024-01-24,momentum_relative_strength,1,5001,0.057184990338633,1.0678095143621733,5.552088962864778,0.39600417054509957,-0.025313903832183238,0.08425685384528442,0.08007139694851555,0.014881902052448307,16.666666666666664,1.0,-0.0,-0.022886406609882545,-1.5378683806158617,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_15,2024-01-10,2024-02-06,momentum_relative_strength,1,5001,0.0025284474730777884,0.03480593391293563,0.3282568660082994,0.024941933947778133,-0.04382063250223278,0.01542950965769185,0.017195549480246246,0.00880190688787609,16.666666666666664,1.0,-0.0,-0.014667102007168458,-1.6663550516958088,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_16,2024-01-24,2024-02-20,momentum_relative_strength,1,5001,-0.05541473845859346,-0.5380975006899629,-6.243457229462905,-1.7456330373550262,-0.057613870164044956,-0.06350284699529903,-0.06675287816228587,0.01736355926751299,66.66666666666666,0.5,0.3010299956639812,0.011338139703692407,0.6529847670636244,0,1,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_17,2024-02-06,2024-03-04,momentum_relative_strength,1,5001,-0.004040396072221952,-0.053375658591534814,-0.3688390459401484,-0.04874537829783082,-0.03042309615927752,0.016434995602576847,0.015789608031458062,0.018749275544342036,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.019830004103680014,-1.0576410836131804,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_18,2024-02-20,2024-03-15,momentum_relative_strength,1,5001,0.0021909528850654336,0.03398797143345256,0.30217245531366815,0.027426820661461383,-0.03105079384343057,0.015234718386313396,0.017299321614041668,0.008712908669654285,16.666666666666664,1.0,-0.0,-0.015108368728976234,-1.7340212438581328,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_19,2024-03-04,2024-03-28,momentum_relative_strength,1,5001,0.016198113201723707,0.2781220505972839,2.0486292284466345,0.1822778928524237,-0.016035326570014274,0.029324963508409504,0.028676201481291075,0.008927091265903119,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.012478088279567368,-1.397777608393814,0,0,11,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_20,2024-03-15,2024-04-11,momentum_relative_strength,1,5001,0.027372050636294443,0.4417685913666418,4.600897789633134,0.4644184987554954,-0.016947690186539743,-0.008304261253896297,-0.00839155393507055,0.018944922894576124,100.0,0.16666666666666666,0.7781512503836436,0.035763604571364994,1.8877672276831492,0,1,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_20,2024-03-15,2024-04-11,random,1,5001,0.0048307072532414175,0.06747085102964734,1.4246811750103372,0.2626946988145707,-0.01135057099353709,0.0052668778132619705,0.0019042617990127479,0.019883401266392618,50.0,0.6666666666666666,0.17609125905568127,0.0029264454542286696,0.14718032468494285,0,0,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_22,2024-04-11,2024-05-07,momentum_relative_strength,1,5001,-0.005203604638563841,-0.07077942616136257,-0.9481627317765614,-0.1349121613063924,-0.02767950938253072,0.02997967230903438,0.02617930363506834,0.021112988269730674,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.03138290827363218,-1.4864266428180284,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_23,2024-04-24,2024-05-20,momentum_relative_strength,1,5001,0.011704706690241373,0.1779035041316981,1.6142444503885665,0.1192443924473543,-0.024771323725655936,0.006437873165834631,0.009082045193449063,0.0038197191971188573,66.66666666666666,0.5,0.3010299956639812,0.0026226614967923105,0.6866110730784962,0,1,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_23,2024-04-24,2024-05-20,random,1,5001,0.05194958844874753,1.0393060446241207,10.736331175785335,0.9744656769209561,-0.006061151313040414,0.03295900896825049,0.03281561921507095,0.013869645125600063,100.0,0.16666666666666666,0.7781512503836436,0.01913396923367658,1.379557231667004,0,1,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_24,2024-05-07,2024-06-03,momentum_relative_strength,1,5001,-0.004042341002654881,-0.05340070421690546,-0.4647659348578356,-0.03019145714067319,-0.04630748189584544,-0.008802649681706673,-0.002268791594187522,0.011536584138695703,66.66666666666666,0.5,0.3010299956639812,-0.001773549408467359,-0.15373262892597184,0,1,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_25,2024-05-20,2024-06-14,momentum_relative_strength,1,5001,-0.028227468904249986,-0.34231827637642986,-3.7143765878093133,-0.351564382293173,-0.05402428724611552,0.002372735699116778,0.008569635283414775,0.019039863841246483,16.666666666666664,1.0,-0.0,-0.03679710418766476,-1.9326348389083736,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_26,2024-06-03,2024-06-28,momentum_relative_strength,1,5001,-0.017281273370254757,-0.22517000641809326,-2.1719980790696574,-0.2210276983329203,-0.043822597838935606,0.034568140493991574,0.047802371268944197,0.03846016934063288,16.666666666666664,1.0,-0.0,-0.06508364463919895,-1.6922349993513568,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_27,2024-06-14,2024-07-15,momentum_relative_strength,1,5001,-0.0014861597722529707,-0.017463772556691404,-0.07541668504405726,-0.003922334675053044,-0.0565608385088433,0.02787621686109952,0.027046680858860785,0.008130275495570629,16.666666666666664,1.0,-0.0,-0.028532840631113755,-3.5094555709284925,0,0,12,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_28,2024-06-28,2024-07-26,momentum_relative_strength,1,5001,0.05073598458284656,0.9144997418713514,3.932695646488389,0.34998425595870325,-0.029617036131899144,0.024097458801776647,0.03556233202885665,0.022142832836406105,66.66666666666666,0.5,0.3010299956639812,0.015173652553989912,0.6852624804646573,0,1,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_29,2024-07-15,2024-08-08,momentum_relative_strength,1,5001,-0.05846497715732357,-0.6008543135758679,-5.319266792121625,-0.506830430480087,-0.08097525015088147,-0.029718236272969056,-0.03805478713637254,0.0248017855502749,50.0,0.6666666666666666,0.17609125905568127,-0.020410190020951034,-0.8229322836284588,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_30,2024-07-26,2024-08-21,momentum_relative_strength,1,5001,-0.0214435082731661,-0.26288074947049833,-1.8494911864811212,-0.12723312214123517,-0.07537051129032257,0.044585423678148134,0.0472597203392512,0.00778726158658912,16.666666666666664,1.0,-0.0,-0.0687032286124173,-8.822514544873513,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_31,2024-08-08,2024-09-04,momentum_relative_strength,1,5001,0.04194917792692854,0.7450067914364535,3.99316906558808,0.3838848081849888,-0.024825844842267242,0.05754282361213242,0.0564887550957901,0.00848322541839879,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.014539577168861562,-1.7139208793541536,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_32,2024-08-21,2024-09-17,momentum_relative_strength,1,5001,-0.013359950777949381,-0.16659019971616162,-1.3167267004872518,-0.10947248898151718,-0.038928953478001405,0.01598980282191441,0.016778998536636596,0.012716263145382394,16.666666666666664,1.0,-0.0,-0.030138949314585977,-2.3701105403382763,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_33,2024-09-04,2024-09-30,momentum_relative_strength,1,5001,-0.028727306546610154,-0.336436536898466,-3.048228394409363,-0.3527551546171554,-0.033821808830545974,0.04216296694177098,0.05138532493984714,0.01520667455032781,16.666666666666664,1.0,-0.0,-0.0801126314864573,-5.2682544905737005,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_34,2024-09-17,2024-10-11,momentum_relative_strength,1,5001,-0.00881731228994298,-0.1262997880525747,-0.6887935714627136,-0.11466687275640358,-0.041546163219826404,0.010111290607301992,0.00976750487769149,0.019260313423082907,50.0,0.6666666666666666,0.17609125905568127,-0.018584817167634472,-0.9649280756439367,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_35,2024-09-30,2024-10-24,momentum_relative_strength,1,5001,-0.02879599143223066,-0.3594614100703518,-3.8198009573527716,-0.4707309501830984,-0.02879599143223066,0.00930557678501671,0.014784050758387502,0.01605957754042921,16.666666666666664,1.0,-0.0,-0.04358004219061816,-2.7136481069260703,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_36,2024-10-11,2024-11-06,momentum_relative_strength,1,5001,-0.051969837256755524,-0.5275064841891746,-6.205933767312558,-0.9200097827673644,-0.05884485917678506,-0.004925091925891095,0.007133445803316231,0.03265843984985255,16.666666666666664,1.0,-0.0,-0.05910328306007175,-1.809739942624314,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_37,2024-10-24,2024-11-19,momentum_relative_strength,1,5001,-0.036308703861271385,-0.40521652075650105,-3.538658136328558,-0.4285640490611348,-0.0551542485114066,0.05989715604337687,0.07798893912881241,0.032553676840291146,16.666666666666664,1.0,-0.0,-0.1142976429900838,-3.5110517177776828,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_38,2024-11-06,2024-12-03,momentum_relative_strength,1,5001,-0.009715491017100564,-0.12318827708269342,-1.093607421176028,-0.11861846506285625,-0.03560014448320936,0.017824721131191816,0.011075815768775504,0.018632393848889532,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.020791306785876068,-1.115868790370981,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_39,2024-11-19,2024-12-16,momentum_relative_strength,1,5001,0.04639191064480719,0.8415917567218272,5.882230988061095,0.6303554517472899,-0.013176401732727494,0.06167142975782813,0.06346319372820351,0.01196642295435308,16.666666666666664,1.0,-0.0,-0.017071283083396324,-1.4265986710077154,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_40,2024-12-03,2024-12-31,random,1,5001,-0.0025542748725282394,-0.033005047811879185,-0.37779144691555044,-0.09633936842262913,-0.017153744724162978,-0.019256288662959867,-0.022704507731884902,0.008156635195768714,100.0,0.16666666666666666,0.7781512503836436,0.020150232859356663,2.4704099638794283,0,1,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_41,2024-12-16,2025-01-15,momentum_relative_strength,1,5001,-0.045158442889453476,-0.4320648863447649,-5.908143313463403,-1.056619763957163,-0.045158442889453476,-0.008455596644269913,-0.0003003905449728853,0.0217907058686492,16.666666666666664,1.0,-0.0,-0.04485805234448059,-2.0585864732825807,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_42,2024-12-31,2025-01-29,momentum_relative_strength,1,5001,0.007648553949899384,0.10087329029548964,1.0783132747135336,0.08733365775136992,-0.020806135059497133,0.08850859517238743,0.06809561904088664,0.028324687962694595,16.666666666666664,1.0,-0.0,-0.060447065090987254,-2.134076999210013,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_43,2025-01-15,2025-02-11,momentum_relative_strength,1,5001,0.0019503972972838568,0.026751140411197305,0.293968413714178,0.021403627335559464,-0.04123613610584709,0.020649000151769015,0.02175344546547173,0.013216288300692505,16.666666666666664,1.0,-0.0,-0.019803048168187874,-1.4983819751533596,0,0,11,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_44,2025-01-29,2025-02-25,momentum_relative_strength,1,5001,-0.008155887706870368,-0.1050206628651702,-0.8231777269809173,-0.07601230098217472,-0.044168158048720874,-0.011410149693385826,-0.01333481765692219,0.007438199036937569,66.66666666666666,0.5,0.3010299956639812,0.0051789299500518225,0.6962612756574036,0,1,12,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_45,2025-02-11,2025-03-10,momentum_relative_strength,1,5001,0.018030777333104098,0.2744208761689859,2.148044429188822,0.2526348872048165,-0.0205632480948178,-0.0009325199324963189,-0.009656050102278355,0.012946536185910169,100.0,0.16666666666666666,0.7781512503836436,0.027686827435382453,2.1385509635785267,0,1,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_46,2025-02-25,2025-03-21,momentum_relative_strength,1,5001,-0.016965020767204075,-0.22995697606227727,-2.478889856301736,-0.705732000259181,-0.020629698931885265,0.0026177710916162134,0.0030264665556569447,0.005937637320595427,16.666666666666664,1.0,-0.0,-0.01999148732286102,-3.3669094697849062,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_47,2025-03-10,2025-04-03,momentum_relative_strength,1,5001,-0.015008396482952935,-0.20589584605330713,-1.6902458591987624,-0.1855515461417672,-0.03384266586416407,0.02241811323034095,0.023003101196421356,0.02463302024914936,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.03801149767937429,-1.5431115346355844,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_48,2025-03-21,2025-04-16,momentum_relative_strength,1,5001,-0.018655384718246792,-0.23277278160268644,-2.089059349884546,-0.19117544252533625,-0.040792120128162024,0.01077957474448623,0.02717286891072046,0.035314853794114316,16.666666666666664,1.0,-0.0,-0.04582825362896725,-1.2977047532504618,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_49,2025-04-03,2025-04-30,momentum_relative_strength,1,5001,-0.026899260187189244,-0.30887948468714355,-1.963733213827948,-0.43471725238035375,-0.03827260212143946,-0.015088104528405206,0.03301670235495364,0.06682507146884491,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.05991596254214288,-0.8966090304905521,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_49,2025-04-03,2025-04-30,random,1,5001,0.05059764301588632,0.9518001983264692,2.205885957144111,0.641333219687628,-0.09218877023687277,-0.031672041380838005,-0.02817476318304272,0.022341763776131278,100.0,0.16666666666666666,0.7781512503836436,0.07877240619892903,3.5257917408958184,0,1,6,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_50,2025-04-16,2025-05-13,momentum_relative_strength,1,5001,0.07687000164063118,1.727534016736826,4.186133909498771,0.38229547871507397,-0.032857423765422,0.13288892409304695,0.11928852684019586,0.023182453760955037,16.666666666666664,1.0,-0.0,-0.04241852519956468,-1.8297685670792938,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_50,2025-04-16,2025-05-13,random,1,5001,-0.005483940041888236,-0.07179685117865531,-0.3695472293192619,-0.0475555701691659,-0.03996224722855346,0.03512125666179363,0.03463977384771776,0.017101484165436907,16.666666666666664,1.0,-0.0,-0.040123713889606,-2.346212381419991,0,0,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_51,2025-04-30,2025-05-27,momentum_relative_strength,1,5001,0.06247843294297817,1.2730191279672756,4.058609971411097,0.2926949474661926,-0.02874779860959753,0.07157994684419076,0.08286999205446591,0.0211930311482853,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.02039155911148774,-0.9621822838276531,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_52,2025-05-13,2025-06-09,momentum_relative_strength,1,5001,-0.010068239493936981,-0.12811938491539243,-1.1167770386496656,-0.17221836083669567,-0.03295573457637502,0.026178323877986725,0.01948185832915885,0.017937667801694073,16.666666666666664,1.0,-0.0,-0.029550097823095832,-1.6473768022565929,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_53,2025-05-27,2025-06-23,momentum_relative_strength,1,5001,-0.023383096146458837,-0.2742669328031674,-2.549144634159812,-0.357792035363276,-0.04384625785822205,0.021144233672647988,0.022893273732532665,0.015550036184678463,16.666666666666664,1.0,-0.0,-0.0462763698789915,-2.9759654144462933,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_54,2025-06-09,2025-07-07,momentum_relative_strength,1,5001,-0.03431584415470734,-0.3645833720776951,-3.73820501845603,-0.4076818860326281,-0.04397287334412803,0.0543565649916836,0.0512975335067142,0.010755041447725131,16.666666666666664,1.0,-0.0,-0.08561337766142155,-7.9603019735019425,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_55,2025-06-23,2025-07-18,momentum_relative_strength,1,5001,0.006318947069100078,0.09589513052059662,0.9683174267437697,0.07917961263248863,-0.030254026399558653,0.04010711488378674,0.029330477808675377,0.015029930686949558,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.0230115307395753,-1.531047030014326,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_56,2025-07-08,2025-07-31,momentum_relative_strength,1,5001,-0.039403804636194306,-0.46823153758544833,-5.036317055281784,-0.4644383781491166,-0.0542876696048713,-0.03753784658121237,-0.008150207100211162,0.04162461479474953,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.03125359753598314,-0.7508441264884793,0,0,11,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_57,2025-07-21,2025-08-13,momentum_relative_strength,1,5001,-0.043803982654295415,-0.5052354747238171,-6.22112360652717,-0.7291302314413484,-0.05709348665611724,0.007717935201662051,0.01210891511005666,0.013173199801775995,16.666666666666664,1.0,-0.0,-0.05591289776435207,-4.2444431577523,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_58,2025-08-01,2025-08-26,momentum_relative_strength,1,5001,0.00653825002140529,0.09885662338880064,1.0201372674884093,0.29857793066863525,-0.02248296652573767,0.033397643534364585,0.04161738632396195,0.02837162608847632,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.03507913630255666,-1.2364161360777528,0,0,5,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_59,2025-08-14,2025-09-09,momentum_relative_strength,1,5001,0.0011981127676434777,0.016800471433761732,0.21079558807233914,0.0396137696389685,-0.021287468787958286,-0.001047992667243777,-0.0015755733958772882,0.00690598279362409,66.66666666666666,0.5,0.3010299956639812,0.002773686163520766,0.40163525546017237,0,1,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_60,2025-08-27,2025-09-22,momentum_relative_strength,1,5001,0.0006797823832807026,0.009500317049489837,0.15532173114755693,0.015136138889635147,-0.02994201421632081,0.03692136255399985,0.04140394824156772,0.013440314574308616,16.666666666666664,1.0,-0.0,-0.04072416585828702,-3.030000944779368,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_61,2025-09-10,2025-10-03,momentum_relative_strength,1,5001,0.06392388589671993,1.6470137961069509,7.745540688464026,0.6740486362455538,-0.02189755724278264,0.05474770485743044,0.054891399329769344,0.006584328846541998,83.33333333333334,0.3333333333333333,0.47712125471966244,0.00903248656695059,1.3718158338483248,0,1,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_62,2025-09-23,2025-10-16,momentum_relative_strength,1,5001,0.007277591722941068,0.1206564249306743,0.9557106683505048,0.06399836523046294,-0.03844878045433342,0.018141827916949432,0.019530296433782277,0.016216208309876013,50.0,0.6666666666666666,0.17609125905568127,-0.012252704710841208,-0.7555838255592124,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_63,2025-10-06,2025-10-29,momentum_relative_strength,1,5001,0.00773355161467415,0.12865225755978638,1.162101400447455,0.09529381678112007,-0.036245978921661925,0.04063974665437462,0.04089911732567707,0.016942331899779672,16.666666666666664,1.0,-0.0,-0.03316556571100292,-1.9575561326026332,0,0,7,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_64,2025-10-17,2025-11-11,trend_pullback,1,5001,-0.0006996489186109622,-0.010056617695987313,-0.15439132280610188,-0.016371126384748764,-0.014426448156064309,0.022164690444402873,0.014125042668852835,0.011485128059875135,16.666666666666664,1.0,-0.0,-0.014824691587463797,-1.290772859490865,0,0,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_64,2025-10-17,2025-11-11,momentum_relative_strength,1,5001,0.02226603119504822,0.37441423084612957,2.535841866389909,0.1716641924520171,-0.035874007776186545,0.012966710058783616,0.015062102214351548,0.01428553133168668,66.66666666666666,0.5,0.3010299956639812,0.0072039289806966715,0.5042814868718019,0,1,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_65,2025-10-30,2025-11-24,momentum_relative_strength,1,5001,0.022972007956004292,0.3881854916407097,2.6841283351635803,0.1666411701737914,-0.027338139821290075,0.032746296468579815,0.032134387511186725,0.018396773868570193,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.009162379555182433,-0.4980427340489204,0,0,6,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_66,2025-11-12,2025-12-09,momentum_relative_strength,1,5001,0.05559520341751245,1.0720626739366468,6.128562709868055,0.8894940237699289,-0.015348353311217755,0.05791473361649264,0.05985867436575818,0.018578439872915235,50.0,0.6666666666666666,0.17609125905568127,-0.00426347094824573,-0.22948487480163898,0,0,8,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
