signal_date,signal_close,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,regime_at_entry
2018-12-24,140.23800659179688,2018-12-25,2018-12-26,140.99758911132812,129.88882446289062,141.03010207125797,129.87063221084756,709,3.545,3.545,1.8059231107962246,0.900797988998231,100000.0,92080.84586896902,99993.8873685219,0.999938873685219,99990.3423685219,0.999903423685219,112180289,-7912.064131030981,-7919.154131030981,-0.07912828322829894,-0.07919919007622102,-0.07919154131030981,1,stressed
2018-12-26,131.86563110351562,2018-12-27,2018-12-28,131.923583984375,116.89820098876952,131.9415855498331,116.87686759106543,697,3.485,3.485,0.8645449065585621,1.3252882836249085,92080.84586896902,81573.76745170796,91966.77012823366,0.9987611349607096,91963.28512823366,0.9987232877844906,116474977,-10500.108417261059,-10507.07841726106,-0.11417717845355024,-0.11425296956943179,-0.11410710140752428,1,stressed
2018-12-28,137.6470184326172,2018-12-29,2019-01-14,138.46878051757812,116.97909545898438,138.50599135820312,116.94602673276144,588,2.94,2.94,2.187309044384126,2.3276912988669944,81573.76745170796,68890.62825194825,81444.46291862344,0.9984148760425823,81441.52291862344,0.9983788350444546,119807331,-12677.259199759708,-12683.13919975971,-0.15566088090502503,-0.15573307994783855,-0.15548061093620796,16,stressed
2019-01-14,129.0687255859375,2019-01-15,2019-01-21,129.1726837158203,119.63645935058594,129.20054222052073,119.60929975722338,533,2.665,2.665,1.6566869944195375,1.7706924476340145,68890.62825194825,63773.166019010765,68866.55400353755,0.9996505439270686,68863.88900353755,0.9996118594199358,138736754,-5112.132232937487,-5117.462232937487,-0.07423531123365507,-0.07431271028963528,-0.07428386651115733,6,stressed
2019-02-17,133.598876953125,2019-02-18,2019-07-12,133.0325469970703,268.6922607421875,133.0697616332422,268.6518656031905,479,2.395,2.395,2.297408379523183,1.0036239895928518,63773.166019010765,128712.203820616,63742.81082232301,0.9995240130201674,63740.41582232301,0.9994864580397657,147302916,64943.82780160524,64939.03780160525,1.0188798890587214,1.018804740505983,1.0182815415224475,144,calm
2019-09-16,197.11317443847656,2019-09-17,2019-09-25,197.11476135253903,168.13357543945312,197.1509863175492,168.0797361529274,652,3.2600000000000002,3.2600000000000002,1.3377601333168618,2.703199133815602,128712.203820616,109751.22871328259,128545.70307904208,0.9987064106072958,128542.44307904209,0.9986810827836456,323710227,-18954.455107333415,-18960.975107333412,-0.14745678278168498,-0.14750750532782475,-0.1473129551395064,8,calm
2019-10-09,193.2932586669922,2019-10-10,2019-10-12,193.19107055664065,182.53402709960935,193.2107201846933,182.48939010389472,568,2.84,2.84,0.5171085027903911,1.9460049808490991,109751.22871328259,103655.833227389,109746.52906490579,0.9999571790818936,109743.68906490579,0.9999313023784318,380093093,-6089.7154858935855,-6095.395485893586,-0.055490347898656305,-0.05554210486116046,-0.0555382892506596,2,neutral
2019-10-14,186.96090698242188,2019-10-15,2019-10-16,186.97705078125,181.34373474121097,187.03027827488248,181.30162406247538,554,2.77,2.77,2.3467393944906667,1.822686239206152,103655.833227389,100476.61879371546,103617.54416428489,0.9996306135225395,103614.77416428489,0.9996038904726756,370522886,-3173.6744336735296,-3179.2144336735296,-0.030629555092612146,-0.03068302237123803,-0.030670868533749677,1,calm
2019-10-27,184.24221801757812,2019-10-28,2019-10-29,184.3975067138672,182.67037963867188,184.43213135071153,182.61066044630704,544,2.72,2.72,1.3777171915909823,2.770301537647084,100476.61879371546,99480.29862171941,100333.79945478708,0.998578581359096,100331.07945478708,0.9985515103844489,410951378,-990.8801719960438,-996.3201719960439,-0.009876103968786376,-0.00993032445589328,-0.009915940484039865,1,calm
2019-10-29,190.3425750732422,2019-10-30,2019-11-04,190.33639526367188,182.31903076171875,190.3759330691965,182.29873251068813,522,2.61,2.61,1.5772593423255294,0.6134608974557827,99480.29862171941,95258.77993017805,99378.84706212056,0.9989801844083257,99376.23706212056,0.9989539480576496,422139106,-4216.298691541368,-4221.518691541367,-0.04242763477656875,-0.04248016242456912,-0.04243572596815354,5,calm
