agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend_pullback,1,101,-0.2221116819320184,-0.013419375583457458,-0.41699154602298744,-0.17000456915828366,-0.3081318680353331,-0.07268313814001605,-0.06440433213573615,0.14361456912780587,12.8,0.872,0.05948351506743278,-0.15770734979628226,-1.0981291853191781,0,0,-0.28713017626225673,0.18202779026933624,132,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,1,101,-0.0009444780328021754,-5.093366154723939e-05,0.013146092259711261,0.011935731982426574,-0.14110055426350265,-0.010951524311488044,-0.012838819711580497,0.10152900167399055,54.400000000000006,0.456,0.341035157335565,0.011894341678778321,0.11715215832586467,0,1,-0.17968937780378805,0.15587647022596418,20,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,1,101,-0.03277267925475248,-0.001859323539327097,-0.02682213548813079,-0.008861889756589632,-0.161565697223776,-0.13999140714795671,-0.115436145511966,0.16742662409530454,73.6,0.264,0.5783960731301689,0.08266346625721352,0.49372951705792534,0,1,-0.3500825369571315,0.16151873024000032,182,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,1,101,-0.0798251614655548,-0.004493478587099745,-0.08192295202793541,-0.08298605866084365,-0.18991720152244695,-0.06629952368908187,-0.057592550927722155,0.19713929146905987,47.199999999999996,0.528,0.27736607746618774,-0.02223261053783264,-0.11277615117797027,0,0,-0.3310301540301535,0.2840978159168322,37,0.00047,250,random_timing_matched_duration
momentum_relative_strength,1,101,0.03609636713818048,0.001909991651167616,0.06524624011047798,0.022429283189920792,-0.3233082766214031,-0.1736661834723514,-0.153189495991559,0.20327742556081685,84.0,0.16,0.7958800173440752,0.1892858631297395,0.931170112015752,0,1,-0.43667473506038307,0.19984407635220827,137,0.00047,250,random_peer_rotation_matched_duration
random,1,101,0.023169443262578422,0.001226507959525602,0.049492612051485196,0.017605437623911483,-0.1319408860432525,-0.11378909346643767,-0.10691727811241156,0.17512129154795247,79.2,0.208,0.6819366650372385,0.13008672137498997,0.7428378367079885,0,1,-0.37474730604987133,0.1949536356672934,148,0.00047,250,random_timing_matched_duration
trend_pullback,2,102,-0.2221116819320184,-0.013419375583457458,-0.41699154602298744,-0.17000456915828366,-0.3081318680353331,-0.07095734268497053,-0.07459085164615552,0.1311257273370523,14.000000000000002,0.86,0.06550154875643228,-0.14752083028586288,-1.125033456681371,0,0,-0.28187851354565485,0.1369902563018719,132,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,2,102,-0.0009444780328021754,-5.093366154723939e-05,0.013146092259711261,0.011935731982426574,-0.14110055426350265,-0.0016372718580542388,-0.00036489667496580934,0.10106880017166689,50.4,0.496,0.30451832350980257,-0.000579581357836366,-0.005734522986836079,0,1,-0.15223076740935013,0.17106866350816774,20,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,2,102,-0.03277267925475248,-0.001859323539327097,-0.02682213548813079,-0.008861889756589632,-0.161565697223776,-0.11900751900311017,-0.10020324047897095,0.16635455690931988,71.6,0.284,0.5466816599529624,0.06743056122421846,0.4053424353200914,0,1,-0.3169517504848518,0.22986388662465296,182,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,2,102,-0.0798251614655548,-0.004493478587099745,-0.08192295202793541,-0.08298605866084365,-0.18991720152244695,-0.1243231627986989,-0.09736192511289424,0.17023252418173396,62.0,0.38,0.42021640338318983,0.017536763647339443,0.10301652831404792,0,1,-0.3398278284734502,0.22952945388395546,37,0.00047,250,random_timing_matched_duration
momentum_relative_strength,2,102,0.03609636713818048,0.001909991651167616,0.06524624011047798,0.022429283189920792,-0.3233082766214031,-0.1372944469687522,-0.11222686541243414,0.21094302400557882,76.0,0.24,0.619788758288394,0.1483232325506146,0.7031435775126268,0,1,-0.4142375649073379,0.22932797371132765,137,0.00047,250,random_peer_rotation_matched_duration
random,2,102,0.023169443262578422,0.001226507959525602,0.049492612051485196,0.017605437623911483,-0.1319408860432525,-0.11291022793354907,-0.09842351503619666,0.18190298195776694,76.8,0.232,0.6345120151091003,0.12159295829877509,0.6684495052808191,0,1,-0.3649776952340968,0.23012133633361856,148,0.00047,250,random_timing_matched_duration
trend_pullback,3,103,-0.2221116819320184,-0.013419375583457458,-0.41699154602298744,-0.17000456915828366,-0.3081318680353331,-0.08167155211249712,-0.07388871666816106,0.1321005854518137,12.4,0.876,0.05749589383191927,-0.14822296526385736,-1.1220462404227922,0,0,-0.26979881528067895,0.1404412930822098,132,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,3,103,-0.0009444780328021754,-5.093366154723939e-05,0.013146092259711261,0.011935731982426574,-0.14110055426350265,-0.0074111405298319865,-0.004833555572070115,0.0984121395997572,52.800000000000004,0.472,0.32605800136591223,0.0038890775392679397,0.03951827035856392,0,1,-0.15467977843766362,0.14927744843496202,20,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,3,103,-0.03277267925475248,-0.001859323539327097,-0.02682213548813079,-0.008861889756589632,-0.161565697223776,-0.12498567608575369,-0.10862647908973841,0.1682364375028904,71.2,0.288,0.5406075122407692,0.07585379983498593,0.45087616547802084,0,1,-0.34993480066468297,0.19603321564588236,182,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,3,103,-0.0798251614655548,-0.004493478587099745,-0.08192295202793541,-0.08298605866084365,-0.18991720152244695,-0.09566320212399852,-0.07421193175851228,0.18176158255306335,52.800000000000004,0.472,0.32605800136591223,-0.005613229707042519,-0.030882376947855835,0,1,-0.3392764100280799,0.24276561851431896,37,0.00047,250,random_timing_matched_duration
momentum_relative_strength,3,103,0.03609636713818048,0.001909991651167616,0.06524624011047798,0.022429283189920792,-0.3233082766214031,-0.16344684332647225,-0.1332032443497496,0.21580447415811332,82.39999999999999,0.176,0.7544873321858502,0.16929961148793007,0.7845046408254235,0,1,-0.4382115765159693,0.280076867345231,137,0.00047,250,random_peer_rotation_matched_duration
random,3,103,0.023169443262578422,0.001226507959525602,0.049492612051485196,0.017605437623911483,-0.1319408860432525,-0.10602585791694982,-0.0879310774792048,0.19884768763931726,70.8,0.292,0.5346171485515817,0.11110052074178323,0.5587217133915306,0,1,-0.3820660747858931,0.25158236760197533,148,0.00047,250,random_timing_matched_duration
trend_pullback,4,104,-0.2221116819320184,-0.013419375583457458,-0.41699154602298744,-0.17000456915828366,-0.3081318680353331,-0.0838850877785716,-0.08454721624419909,0.13732967599037893,15.6,0.844,0.07365755337434496,-0.13756446568781933,-1.0017096792499303,0,0,-0.3085993530547484,0.14436350437691903,132,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,4,104,-0.0009444780328021754,-5.093366154723939e-05,0.013146092259711261,0.011935731982426574,-0.14110055426350265,-0.009415392490181276,-0.007304673223450191,0.09410500992933388,54.400000000000006,0.456,0.341035157335565,0.0063601951906480155,0.06758614865907847,0,1,-0.17041466784294712,0.15531838280487462,20,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,4,104,-0.03277267925475248,-0.001859323539327097,-0.02682213548813079,-0.008861889756589632,-0.161565697223776,-0.093505608201528,-0.0908737428796239,0.16297564873910717,64.8,0.352,0.453457336521869,0.05810106362487141,0.3565015023678789,0,1,-0.3434023766574512,0.19959185658888756,182,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,4,104,-0.0798251614655548,-0.004493478587099745,-0.08192295202793541,-0.08298605866084365,-0.18991720152244695,-0.07805247890506174,-0.06610778747501365,0.19551547719116724,49.6,0.504,0.2975694635544747,-0.01371737399054114,-0.0701600414842291,0,0,-0.33955873459753566,0.2602145891427461,37,0.00047,250,random_timing_matched_duration
momentum_relative_strength,4,104,0.03609636713818048,0.001909991651167616,0.06524624011047798,0.022429283189920792,-0.3233082766214031,-0.15805852701022854,-0.13833904556678733,0.21100120740156814,82.0,0.18,0.744727494896694,0.17443541270496782,0.8267033864549888,0,1,-0.4455576900564799,0.24876274728896092,137,0.00047,250,random_peer_rotation_matched_duration
random,4,104,0.023169443262578422,0.001226507959525602,0.049492612051485196,0.017605437623911483,-0.1319408860432525,-0.0964188909415172,-0.08793464336070479,0.17836243922381426,74.4,0.256,0.5917600346881504,0.11110408662328322,0.6229119040240678,0,1,-0.34720602440591763,0.20888717840953544,148,0.00047,250,random_timing_matched_duration
