total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
67,0.03181290834417552,0.0079369774932136,0.5074626865671642,0.12128403378214833,0.2623008763158241,0.11952170505247721,0.058553730688620166,0.03181290834417552
