total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
214,0.00371358344743056,-0.0069969165918373,0.2757009345794392,0.03806339291559786,0.0975631220176587,0.04639670740387473,0.012533541155344963,0.0037135834474305573
