agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.34347521254467056,0.021879172325239768,0.37326834982554574,0.20360100526255928,-0.1893288513079785,0.42103887033766435,0.43369672188013925,0.3044886624649228,41.51696606786427,0.5868263473053892,0.23149039545508845,-0.09022150933546869,-0.29630498753253987,0,0,-0.05755196558051738,0.9252892604726641,56,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,0.013589801712255949,0.0009785268703200172,0.043764865363230085,0.022266132250020006,-0.12687242847992974,0.2566557988917422,0.279330067356296,0.24770076241603803,14.171656686626747,0.8602794411177644,0.06536045570651414,-0.2657402656440401,-1.0728278066326777,0,0,-0.10671831576758627,0.6538753753050397,56,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.0320955028469182,0.0029873903895925816,0.11344986340866402,0.14063680210113524,-0.0710823005211978,0.01974973862828329,0.018086336080006676,0.06074821150622768,58.28343313373253,0.41916167664670656,0.3776184311333265,0.014009166766911524,0.23061035740081592,0,1,-0.07756873729487397,0.11593975531912538,8,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,0.4509429594649471,0.02688101078351995,0.5269445019172518,0.2864257410085688,-0.11951673659827777,0.6973521680127901,0.7348246701551232,0.4247169855962404,28.343313373253494,0.718562874251497,0.14353522509995845,-0.2838817106901761,-0.6684020661232745,0,0,0.08904691254745221,1.4926481708003476,47,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,1,101,0.316257519775766,0.02011023981858193,0.38240835540391593,0.16213805531593561,-0.1017306705337464,0.71029334520517,0.7701761053234161,0.46387993175980813,15.369261477045908,0.8483033932135728,0.07144879581693418,-0.4539185855476501,-0.97852602466684,0,0,0.13470002905648548,1.6318842524722352,73,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,1,101,0.06203774477999963,0.004331889228493712,0.16269647593784767,0.12781180138978915,-0.06026695528366799,0.05835464851386957,0.06099607656298673,0.11787940282242734,51.29740518962076,0.48902195608782434,0.31067164150271326,0.0010416682170129032,0.008836727978526193,0,1,-0.1247141503031367,0.26608779363289886,38,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,1,101,-0.009503868404567885,-0.0006995395218993104,-0.022183842424198973,-0.03349759608231642,-0.08347918132940846,0.09314158133420115,0.0930994847396468,0.12678543877894924,20.159680638722556,0.8003992015968064,0.09669335324706338,-0.10260335314421468,-0.809267642501943,0,0,-0.10950466169407899,0.29892918121556783,14,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,0.21099365728646854,0.013505364996766134,0.1727648847691358,0.05819440970440149,-0.38610307571125513,1.1622107039521365,1.275672920694296,0.6439581255061914,2.3952095808383236,0.9780439121756487,0.009641645838732067,-1.0646792634078275,-1.6533361739490793,0,0,0.4219241912009678,2.377868011658948,136,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.34347521254467056,0.021879172325239768,0.37326834982554574,0.20360100526255928,-0.1893288513079785,0.3754035383359059,0.40142728962096813,0.2857971396158415,45.70858283433134,0.5449101796407185,0.2636750788264897,-0.05795207707629757,-0.20277346776176527,0,0,-0.04887162990503291,0.908000947483476,56,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,0.013589801712255949,0.0009785268703200172,0.043764865363230085,0.022266132250020006,-0.12687242847992974,0.26922048489244743,0.29086344351394006,0.2542923226308985,12.974051896207584,0.872255489021956,0.0593562888968239,-0.2772736418016841,-1.0903736256487093,0,0,-0.08686578624260008,0.7293501260275527,56,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
