agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,172,20,True,0.01842165918597781,-0.01968151627366755,0.29069767441860467,0.18547684546520293,0.09932053318986317,0.09932053318986317
trend,neutral,95,20,True,-0.011561224220221022,-0.0414998732338399,0.2,0.14300194959808726,-0.08084661959304966,-0.08084661959304966
trend,stressed,94,20,True,0.00972057191027028,-0.03995314974369765,0.23404255319148937,0.20559631282018873,0.047279894162166894,0.047279894162166894
mean_reversion,calm,95,20,True,-0.013421511870898213,0.0085865582577373,0.5684210526315789,0.07949077496097111,-0.16884364100724888,-0.16884364100724888
mean_reversion,neutral,46,20,True,-0.036921032163375486,-0.01766065944340165,0.391304347826087,0.10974616923258765,-0.3364220584786688,-0.3364220584786688
mean_reversion,stressed,32,20,True,-0.03129206932462815,0.00047542830073839986,0.5,0.1539264766737541,-0.20329231202343073,-0.20329231202343073
random,calm,126,20,True,0.016226515812810507,0.00532561406790925,0.5476190476190477,0.09986869585206515,0.1624784991369742,0.1624784991369742
random,neutral,69,20,True,-0.009535523745617877,-0.0213545175576542,0.4492753623188406,0.1556554926344917,-0.06126043857642131,-0.06126043857642131
random,stressed,59,20,True,0.03700542357407572,0.0002068661114845,0.5084745762711864,0.15541457469732217,0.23810780710976223,0.23810780710976223
momentum,calm,83,20,True,0.0686892949349377,-0.0286967468682566,0.30120481927710846,0.4046394669714752,0.16975431351035242,0.16975431351035242
momentum,neutral,36,20,True,0.08509226491796276,-0.0385018513980191,0.25,0.41260077015310087,0.2062338974461637,0.2062338974461637
momentum,stressed,48,20,True,-0.050157486848343646,-0.0495863120512359,0.1875,0.07836444425284349,-0.640054138411422,-0.640054138411422
breakout,calm,56,20,True,0.044958035758119186,0.008571590035301349,0.5357142857142857,0.17307620672590007,0.25975861505515313,0.25975861505515313
breakout,neutral,30,20,True,0.05707803564724846,-0.021764092341053053,0.5,0.25978639071494175,0.21971141556017465,0.21971141556017465
breakout,stressed,35,20,True,0.09446885684615128,-0.0278015506062129,0.45714285714285713,0.29681935045645286,0.31827054638073893,0.31827054638073893
