agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
volatility_managed_tsmom,0.0458770254550617,0.0487260589624,0.0551724452127991,0.1336562415254058,49.6,-0.0092954197577374,-0.06954721793497759
breakout_volume_momentum,0.0012394487372005,0.0125027505667542,0.0186475902318804,0.1144524095444477,45.4,-0.0174081414946799,-0.15209938841802567
trend_pullback,-0.0389882672534383,-0.0029479138625638,-0.0014578668270996,0.0784867453370866,34.0,-0.0375304004263387,-0.47817501241964244
mean_reversion_vol_filter,-0.0403140802727237,0.0063615946883007,0.0049871141602245,0.0507468551983287,19.2,-0.0453011944329482,-0.8926896899502879
momentum_relative_strength,-0.1211351450477524,0.040932039328138,0.0600179309381531,0.1939291580512298,17.8,-0.1811530759859055,-0.9341198497755079
random,-0.2205850723056305,0.0437076458194905,0.0504946567958775,0.1219207480512288,0.6,-0.271079729101508,-2.2234093329841236
